Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
dom_books,info_serv_requests,0.2680054069892013,5.4254138955772216e-67,0.3442142603572099,4.953577809849066e-112,0.2421970431739379,4.42199805921269e-110
dom_books,web_access,0.34574143210439,4.4775290257344824e-113,0.4376864833677305,1.5484444732477643e-187,0.30738765928970374,1.1313494987377694e-183
dom_books,user_ed_sessions,0.317365250621287,1.2890546013128699e-94,0.406838929610724,7.125309597751543e-160,0.28526921970964236,2.5258181522959933e-156
dom_books,user_ed_partic,0.3349111957383476,8.481410145066395e-106,0.45028533540402343,1.0899877284298533e-199,0.3177079348019558,1.6720462559272898e-194
dom_books,prog_sessions,0.3420555937562028,1.4470795051074785e-110,0.46747833217106316,4.031817459169978e-217,0.32566092995346485,2.1130074995003355e-208
dom_books,prog_partic,0.3956300533312791,1.6037895432520663e-150,0.5982994065441146,0.0,0.4274304840554255,0.0
dom_books,disab_mat,0.3433573625232377,1.897065433845242e-111,0.42171775900576064,7.428801192629166e-173,0.3071226688473042,1.5648143428758013e-165
dom_books,vuln_group_budget,0.3124374746968145,1.3135933074305036e-91,0.40272436256210187,2.1273114320747386e-156,0.3015681820691321,2.927467372056324e-150
dom_books,total_settlement,0.3365243629311901,7.292959851375765e-107,0.7173052126199411,0.0,0.5354600523057268,0.0
dom_books,acq_budget_settlement,0.3169428395540787,2.3462768399687118e-94,0.6239520203973495,0.0,0.46672729635584687,0.0
for_books,local_mat,0.2432404063559342,3.799052216489883e-55,0.2423708165096389,9.37898395623667e-55,0.18660661496199926,6.906689444878486e-55
for_books,nonbook_mat,0.23580913208708526,7.642936588327744e-52,0.31494270380809736,3.9470971976618166e-93,0.22331477918378526,7.5278906417129735e-90
for_books,elec_mat,0.2835211642237032,4.3737830881806387e-75,0.35225272709573585,1.3624383582100703e-117,0.2605916520918531,1.1771200915910678e-113
for_books,serials,0.34752501557535964,2.657482232569947e-114,0.37177090201612745,8.728740408717373e-132,0.26354758021361174,5.350299900208782e-125
for_books,ann_growth,0.344496629958875,3.1794296570111668e-112,0.4325827244917389,9.297279359279194e-183,0.30920386722256477,3.3686418181362903e-172
for_books,ann_weeding,0.12328845598993043,4.557140657399904e-15,0.1438123760515335,5.376167698601212e-20,0.10850602036431371,3.8950518468893036e-20
