,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
13,38128,2507,0,75,8740,39,4804,2,919,2226,160,4,2,2,7,45,306491,73445,297,58,8774,283322,464185,8640,104693,18461,6,44465,24,534,132,3310,201,0,425773,71339,65418.0
14,33458,279,12,474,0,21,4620,0,2201,1331,160,10,1,3,1,135,158607,34700,295,76,2522,67945,95830,1076,14832,159,0,0,2,65,19,983,102,0,213461,57348,33069.0
15,57881,414,54,0,0,23,1672,0,10101,308,12,1,0,2,1,0,166330,23330,300,52,1246,7199,256864,447,36520,0,0,0,0,0,0,0,84,0,171224,21124,100020.0
16,33514,3155,23,0,20481,22,3285,341,1245,394,188,1,2,3,3,75,243100,25200,321,56,7811,252960,542364,8717,54404,22158,520,81581,0,0,77,33667,79,1500,209971,22201,37231.0
17,23521,3266,0,348,20481,60,28367,0,4480,1057,162,5,3,7,3,781,684121,155935,254,85,4854,256226,542364,9658,418022,15229,68490,157080,7,20,60,7177,34,986,416353,40000,148838.0
18,80838,1600,21,0,11992,93,5808,6,1626,1140,134,10,3,3,9,182,537754,95126,297,70,1277,82865,837749,597,111475,1298,18114,80389,23,371,9,2430,2221,23720,378914,91476,67807.0
19,84082,7810,31,3136,5983,51,6316,5535,1252,1207,214,22,3,7,3,830,820250,43860,293,90,32686,461763,427573,8284,184312,9,31304,143687,67,1147,121,27104,937,23676,621541,69654,88770.0
20,70230,6551,28,2782,5548,55,5933,4675,403,1035,218,26,2,7,1,1163,734671,35114,292,60,35761,391036,427573,7828,172042,46,17520,157074,56,985,141,36405,1185,6397,596270,66992,89268.0
21,81273,7666,123,2119,5548,67,8456,5169,642,1759,391,30,3,7,9,1164,893496,45276,292,78,28700,765492,427573,10362,246199,17,16352,105104,51,782,125,44332,862,18244,352500,44250,104493.0
22,31514,440,0,407,5548,24,5454,0,2538,929,138,13,8,4,4,1111,454000,110240,296,52,2047,416533,427573,27026,220473,0,17760,36982,45,815,61,4872,444,1291,327556,58200,48200.0
23,88247,7125,42,3092,7723,88,6713,5788,987,1767,230,21,5,7,7,2482,992645,42858,293,60,63086,579424,427573,11058,174858,170,17580,196561,49,943,143,50761,935,25191,808983,88897,92071.0
24,184550,4813,83,8462,20375,339,9883,40,8678,4944,321,40,0,16,5,288,1244796,107180,290,48,17548,308719,212957,3672,109302,18,22000,45884,41,993,128,47217,423,31820,656330,104000,178203.0
25,324354,0,0,3810,2262,50,7294,11,4067,2583,464,39,2,7,14,811,1183755,95800,298,78,50811,402328,212957,45654,107537,11962,0,120005,143,2145,1,515,0,0,1270373,102985,98279.0
26,200333,6182,504,11559,8429,93,14904,8482,8002,5574,518,47,4,28,6,805,2499262,101720,324,75,49782,644425,319164,14529,244479,58785,6480,357881,63,1463,99,37657,3577,28908,2008024,170682,207470.0
27,42519,1013,0,76,8429,55,2505,1072,692,1777,210,36,1,7,2,60,401470,125760,300,56,14232,85171,319164,4808,33884,7223,50,35808,0,0,15,6112,189,656,524889,29537,33540.0
28,48324,1426,3,1346,9704,56,8323,5,9679,1747,353,19,3,7,9,140,714426,84861,297,90,26850,234737,596949,11586,19686,14970,264634,2523675,21,447,166,219173,1258,11748,707665,72335,41060.0
29,61970,4046,55,2990,9704,63,8573,2,948,2282,309,13,3,11,9,106,947788,96528,294,78,2862,319878,596949,13797,153334,17350,82576,2523675,19,380,127,19360,1502,14452,1001400,91237,94834.0
30,54325,5305,10,1195,9704,191,7098,1189,436,708,93,3,0,5,5,282,399934,63160,294,74,15852,194074,596949,8742,89526,16856,9360,2523675,28,601,77,12463,398,9820,383234,59640,51201.0
31,34088,412,0,615,9704,62,7627,0,30145,3014,449,11,2,7,8,157,828173,77133,296,90,17655,409187,596949,11746,65775,13896,29914,2523675,40,720,106,14444,235,6531,707469,81278,75111.0
32,40423,2682,0,444,9704,30,6823,0,1653,580,191,2,0,3,6,178,309947,34700,293,73,18583,168870,596949,8881,103163,16703,5234,2523675,39,656,74,12174,283,5023,388833,50673,42600.0
33,17335,1926,0,0,0,61,19322,0,2438,1289,247,5,4,5,6,22,506296,73728,56,53,2142,49640,122957,5173,59113,2,0,37620,0,0,9,3259,0,0,781010,230000,126500.0
34,56166,6394,0,1123,9704,29,8431,0,1011,757,200,5,0,6,4,1984,534000,62819,296,73,18765,346354,596949,7279,145190,15484,440,2523675,30,601,86,41677,158,111380,526545,56651,53819.0
35,61313,5510,0,1061,9704,57,9298,2811,1100,855,271,6,0,6,3,135,717605,60900,294,73,26160,219894,596949,8333,98387,14216,9360,2523675,19,345,79,12896,0,0,680469,66345,56674.0
36,6613,26715,0,1766,8854,39,6377,67,623,439,177,7,0,4,2,133,329465,47600,296,54,6113,86546,596949,2911,76795,4034,4054,2523675,4,75,65,9280,409,3875,373522,53662,44600.0
37,134232,1044,2508,6960,10950,60,5374,60,4288,3183,579,29,0,14,1,20,948450,45200,346,81,12728,95806,36144,2039,76477,12,104,255611,34,701,19,4920,689,5988,949826,57220,54940.0
38,74472,1616,344,1632,2849,87,5682,1676,1528,2190,247,21,8,7,5,171,283640,59360,295,84,19646,145522,68896,19797,58502,41,0,116578,0,0,33,532,109,0,276570,50000,60000.0
39,21172,1106,0,0,8597,10,2571,2858,303,521,99,2,1,4,0,39,161561,30512,298,78,6031,186262,404497,4462,44355,12590,0,29297,0,0,31,1863,22,0,225146,35022,25454.0
40,37495,1408,0,555,8597,9,3185,1832,445,492,77,5,1,4,0,7,186466,27419,296,48,5330,58724,404497,3856,33633,13734,0,29297,84,189,46,4518,0,0,223735,34899,25632.0
41,20505,0,0,0,0,18,3373,1401,670,416,36,2,2,0,6,4,162469,42864,296,67,1039,216401,464185,4171,57062,9463,0,52921,56,937,17,1454,0,3737,175064,43030,56338.0
42,50722,3351,52,779,3596,64,3296,0,1305,886,241,13,0,6,5,553,459592,40930,322,83,25857,355296,666635,7115,68096,9360,18200,28331,70,1080,135,23392,1587,5190,486940,42888,34038.0
43,34177,0,0,221,7696,39,3956,12,4450,1153,250,19,0,5,5,4,184486,57405,297,54,8598,188972,250516,6276,118045,0,12012,88756,21,473,21,3352,455,15281,184486,57405,41649.0
44,55203,146,0,1189,7136,38,3557,127,3716,1159,197,17,1,4,4,5,175597,37694,298,90,25311,177189,250516,32508,111187,0,1702,88756,10,211,9,6881,650,0,210232,52738,41649.0
45,68429,0,0,2199,7685,30,3964,4074,1461,857,164,11,0,5,3,2,184945,57864,297,54,630,102312,250516,2913,54345,0,15200,88756,58,272,19,464,547,6690,170001,42920,41649.0
46,53794,0,180,306,7685,39,4338,276,2300,1194,305,20,0,5,5,15,184945,57864,297,54,25533,163781,250516,22044,73071,0,12012,88756,12,3652,10,676,559,9981,170001,42920,41649.0
47,22903,0,0,164,7685,35,3941,0,1684,1097,170,9,0,5,2,2,314945,57864,297,54,676,65016,250516,2599,69031,0,10624,88756,14,344,28,2202,404,0,170125,47526,41649.0
48,122082,3848,581,15622,568,239,7241,365,1539,2406,298,54,4,5,9,232,1355000,106320,298,64,27019,209113,62455,33056,90811,320,6552,705194,73,660,53,15318,2836,30000,1272873,96760,106320.0
49,82840,6796,32,0,5360,46,3578,6694,14761,1665,291,35,2,9,4,153,638879,53928,296,70,46297,379746,538596,53445,184752,3720,11840,709397,32,801,77,24219,615,0,571304,43637,54858.0
50,30377,1,24,1024,5360,66,6132,0,1760,2998,350,10,3,12,2,5,1338268,137824,250,88,10093,508559,538596,44561,127672,2032,2456,709397,33,1013,58,20049,670,0,1098643,95000,124000.0
51,267266,17945,110,16762,6024,511,13019,12929,16404,5586,961,47,7,40,9,2416,4292699,252480,297,68,25332,639978,58142,11220,166541,131,8984,130854,85,85,80,25828,931,5200,3951833,195608,252557.0
52,106066,2559,0,7134,0,358,5900,12132,690,1196,260,14,4,10,3,1109,916803,86000,297,56,6550,172431,363782,1542,51238,11,6240,52766,105,3324,72,11322,88,6370,969500,78320,86000.0
53,103710,3031,52,8860,549,159,3921,9512,1561,1209,218,19,3,11,3,286,1003721,55320,271,52,8828,113235,423170,2342,74790,8,3496,722927,14,284,44,4657,0,3444,1189906,58400,55320.0
54,267512,7195,151,29705,15765,744,11705,19688,6633,3897,589,90,6,35,10,2150,2947710,185740,297,68,54353,369118,954347,5285,169455,3322,6194,255469,32,787,116,30933,11145,0,2890696,164140,185740.0
55,81531,1300,0,2704,0,156,5033,6340,1841,1494,236,28,5,10,4,391,645509,72820,291,68,4123,78899,111525,18219,34007,15,7566,10950,63,1499,60,7236,0,2080,601617,59200,72820.0
56,114076,7262,16,4750,2692,132,6719,12492,3390,2092,510,24,2,13,2,637,1366340,101100,279,60,14770,120565,447026,3285,81301,15,10692,31319,7,10,62,15756,118,3645,1246632,91446,101100.0
57,189786,7520,1720,30030,11874,543,12762,14222,2216,2360,338,23,4,37,7,1334,3370212,197600,290,68,24818,250284,1201166,3522,193631,12,12200,469437,125,3004,240,48209,21536,30280,3145204,171798,197599.0
58,679847,10218,891,6699,6755,406,14197,13306,4959,14900,1154,95,10,55,15,3532,5812326,304395,298,66,21187,660869,1201166,12721,247328,54,0,10883140,112,2576,975,196316,1079,12245,5565610,241200,304395.0
59,125412,4403,162,6967,1834,348,5736,10992,2940,1497,261,23,2,14,6,845,1326165,88240,265,68,13367,173580,495642,3127,36851,24,2842,356941,33,821,45,11257,194,0,1246555,64000,88240.0
60,108629,2912,32,5359,1899,250,4312,8407,1662,1395,253,18,3,10,4,385,949530,49940,281,56,8426,112768,150676,1564,269482,51,11368,600368,22,493,54,12800,268,11475,751914,60400,165000.0
61,105856,6111,69,4974,3260,207,8502,6376,4552,2373,319,31,2,14,7,2228,1737622,113360,281,68,24753,297763,758722,6507,60267,42,3726,141156,32,756,56,17263,410,2523,1439748,113360,114390.0
62,96894,2346,2372,6306,6500,104,0,0,14226,7869,520,42,5,34,0,366,5002757,510890,262,48,8814,370125,1053601,5920,81818,0,342,111977,30,531,79,11337,2400,64246,4339573,998219,1000000.0
63,96588,1131,580,2906,54237,33,8364,7719,4343,2557,329,36,3,9,0,20,580236,67272,321,57,21059,121062,261093,2811,59973,67,0,91530,39,1124,3,385,704,0,587964,75000,49526.0
64,99097,1233,345,96,1465,27,71753,0,2325,1497,100,5,2,5,4,16,324508,35736,307,66,5354,171857,261093,7733,131265,349,19231,0,0,0,7,1267,42,0,303212,35064,35094.0
65,98189,5232,43,4997,17060,71,9445,614,3665,3004,602,20,3,9,4,530,372936,97000,296,56,2820,256573,250516,7500,236846,1897,1706,203986,49,1640,66,22610,508,5134,364605,95810,122385.0
66,76247,2593,35,7093,17060,77,6451,4605,1475,1074,225,10,2,8,8,52,688153,65000,271,56,5023,84263,62455,2936,39620,867,10800,172661,32,581,80,13291,595,3870,599505,53000,65000.0
67,86732,2475,124,6103,28024,42,8196,6084,1993,2751,281,23,2,10,11,786,1001664,96000,297,56,6359,182949,53243,3563,13910,1315,3206,106052,141,2795,124,32682,1794,20310,905242,80000,22180.0
68,335000,8851,799,17471,18399,1062,19273,7495,7560,6679,674,49,5,27,39,1412,2820243,247600,293,70,42771,1159796,533672,16349,504701,7652,110100,1475781,214,8961,403,289092,3320,51755,2885435,249160,59000.0
69,77044,2846,13,7444,18601,129,6672,977,1650,1246,124,13,3,5,6,274,752335,69027,283,56,2940,67679,63396,1363,44538,967,624,53588,73,1850,210,19517,278,8700,631507,56360,45008.0
70,95162,1299,99,5155,63328,59,8319,2386,1071,1374,188,13,2,6,5,61,626001,84750,295,56,2376,62731,43990,1763,37163,1022,71,65085,11,237,69,27414,5509,7342,628566,81667,129940.0
71,283291,6881,286,9898,20926,423,16295,5365,13105,4663,799,34,4,23,17,1340,916951,230140,262,70,14441,601172,1053601,23005,200272,3142,4774,599135,158,3994,215,88125,3427,41204,960710,208480,221957.0
72,102920,729,0,0,17074,0,105724,0,3698,2642,403,15,3,9,23,1218,499460,173200,250,77,13510,1343361,1053601,10806,179912,905,41781,226275,570,18120,108,398392,316,2960,461640,12000,115189.0
73,85812,1739,56,8531,17633,30,8272,1320,1720,1111,273,13,2,8,8,442,653289,83800,297,56,3091,81939,106744,1233,22771,959,520,62516,40,826,129,52386,366,16510,756784,85600,74800.0
74,92510,2211,412,8398,17391,177,9234,6364,2315,1819,134,13,2,13,6,11,915346,90328,297,57,9921,113646,113888,10343,43414,6099,740,138387,24,484,73,20181,131,5555,746046,86347,90888.0
75,85792,169,77,6282,17401,168,7750,6078,1497,1300,203,6,2,7,10,21,917902,89567,229,56,3394,63807,35952,1773,392,896,1252,66177,32,492,45,10474,406,4240,664227,72900,68366.0
76,114947,0,19,9699,17741,134,8662,8169,2216,1534,284,8,2,9,6,3,1014701,90347,287,50,6309,128975,113888,10144,60085,1156,3120,254449,32,592,69,16184,1343,3250,709666,74348,74347.0
77,117096,1683,80,7492,18847,199,8921,188,1661,2204,480,17,2,8,11,98,744969,107500,297,56,8416,174491,348639,3699,4826,2140,6924,135564,88,1614,124,65365,1797,12432,700665,102310,23666.0
78,110043,1395,49,3403,19554,89,8084,0,3323,1678,187,16,2,8,7,184,695553,97320,292,56,3960,111314,27667,1836,52392,1297,2920,151478,64,2043,106,36257,824,18458,715423,92032,96705.0
79,99646,0,101,5296,17534,82,7550,491,4078,1423,256,11,2,7,8,99,731423,90506,299,56,2821,108879,1053601,2461,58773,985,320,91161,33,712,156,18996,798,11870,640124,86218,90385.0
80,89173,1676,100,8759,17060,120,6783,0,1000,1233,262,3,2,8,11,38,946605,73160,298,56,17982,117600,345987,23925,148640,1430,312,109380,15,674,94,51968,261,4680,372272,55000,0.0
81,113023,3492,66,7313,17872,159,7066,7173,6762,1324,138,16,2,7,7,208,742107,79960,269,54,3183,71972,533672,1770,30950,1055,446,75785,56,939,160,16549,1025,10189,779883,76080,94800.0
82,97969,2688,26,4550,68977,30,7650,3009,5803,2303,182,13,2,7,8,270,1061214,88200,297,56,5308,133862,63396,2718,25080,1029,4752,79440,37,422,58,35033,704,6890,940321,82000,99385.0
83,320009,9626,511,20569,26529,1259,17773,8031,12200,7272,1215,46,5,31,22,2545,3135317,262720,287,70,19908,648610,1053601,9280,77061,4682,54688,360603,119,2842,348,432309,6582,11964,2937469,270720,101677.0
84,90978,3902,430,4877,17934,314,8684,4441,1650,1599,323,15,2,10,7,172,1139477,109500,297,56,9348,117591,133720,2663,112776,915,386,246456,24,816,84,31423,315,7848,814181,100640,94500.0
85,60690,1287,38,9623,17386,30,6968,61176,1382,1019,221,10,2,6,9,102,500889,78000,297,56,2234,35390,106744,1094,24871,495,1040,61692,15,296,86,8454,10045,9209,526882,97000,62000.0
86,84375,294,155,1785,17060,56,6013,2557,4844,1754,136,10,2,7,6,1,828252,82285,300,56,556,96910,47533,1813,58533,1026,0,167995,11,282,59,14294,342,4180,259377,55618,65607.0
87,78281,1777,184,7152,17022,36,8145,5661,450,964,79,17,2,7,5,127,801601,90667,293,56,4868,84673,67025,2850,69444,1257,10,96777,40,707,128,17415,329,7370,1037749,433300,97000.0
88,97548,0,31,9496,17060,160,6483,4025,3165,1319,218,16,3,9,5,10,581705,65000,282,57,5568,73083,40044,2688,61608,1228,1525,90762,6,132,70,9566,333,5500,562856,47892,59399.0
89,73158,1409,45,8524,18397,198,6160,6194,6477,2096,267,13,2,8,8,205,829629,69600,294,56,4207,71876,45916,2124,47411,1337,882,72998,33,498,257,9696,47,6413,737656,65600,73485.0
90,65755,2276,313,3861,22272,111,3942,0,3271,1731,328,13,0,6,0,137,821479,66054,284,48,3192,52008,32969,7984,23145,1,0,84906,9,14,53,14360,548,24762,180862,61284,46495.0
91,264230,1834,2573,6357,22272,359,11434,20777,6470,4722,1200,70,5,20,8,557,2048901,91114,291,66,17175,425949,421494,7762,62973,24,344,950298,57,1845,179,67077,1881,23960,2361651,100979,134361.0
92,78149,1971,32,3325,22272,165,26946,6310,990,1187,200,15,4,5,2,202,517054,76357,291,52,10002,54773,101595,1408,31783,7,14,89605,11,215,103,15817,667,16595,518367,75133,64372.0
93,72852,0,105,3775,0,120,3552,4584,940,1023,300,17,2,6,1,38,212907,29040,335,63,3069,83711,32843,10620,42985,101,4020,365725,39,78,35,10984,442,0,228937,49220,56040.0
94,223164,2120,169,9111,22272,537,12984,15886,7628,3898,1208,40,5,27,5,585,2869534,89457,326,61,10124,390841,100297,7182,143392,33,58,1793161,100,1816,291,70339,1161,49164,2257617,136461,144649.0
95,76100,0,0,4478,22272,37,5891,1340,1040,803,290,12,0,5,1,8,402446,57557,308,48,6388,33053,100297,739,323189,10,3220,51526,0,0,23,9921,170,7440,352333,39431,174380.0
96,74746,0,77,2301,0,113,3985,1667,5365,2293,510,29,3,8,1,110,756805,47340,281,56,2551,93856,44672,1376,40548,9,6864,64936,60,1048,96,45342,519,31631,866733,41200,40500.0
97,215906,3512,2046,11833,22272,218,12613,16064,4827,4302,1267,27,5,23,2,826,1055692,119897,283,70,13493,435049,162180,9000,189869,29,16200,357528,37,703,128,34284,1282,27500,3223155,130922,132040.0
98,81983,1552,85,4463,22272,176,7892,7388,2671,2078,418,15,3,8,0,785,670340,49177,296,56,6955,81677,162180,2713,55903,2,2080,92638,12,305,35,4534,887,1806,680792,61310,56320.0
99,87668,544,114,2746,1054,132,3900,3434,2800,1333,200,11,0,6,2,0,495907,42877,296,56,1537,53485,162180,1561,115342,0,220,92035,8,139,41,5057,228,573,569581,38500,41499.0
100,76688,971,43,2800,22272,90,7041,1341,1808,1598,226,10,3,5,1,153,638489,61767,291,54,2114,75190,38108,1456,38506,0,1112,93686,49,923,117,11333,1100,1582,623184,56740,63910.0
101,88775,2103,630,4935,22272,354,6893,1347,1800,1125,114,11,0,6,1,72,516849,69357,296,54,2370,42677,17356,1244,54422,66,1560,82831,2,17,50,5212,824,6735,505556,56255,45103.0
102,92602,809,0,5044,22272,120,7297,6096,1826,1086,160,10,3,6,4,60,547369,47357,294,52,3706,80144,510013,2573,223664,7,36,178021,24,570,48,13419,369,85,648366,50750,70628.0
103,116433,1372,719,4655,22272,373,14587,1627,6000,4785,440,27,6,17,4,321,1884097,178727,318,56,18975,354323,106801,7412,158059,29,15600,197595,94,1991,108,22277,639,13890,1886899,145600,160870.0
104,73550,0,211,1973,22272,30,6220,1340,4889,1002,420,13,3,3,2,109,167505,54657,297,84,3131,42957,106801,6225,19065,0,1038,72444,20,305,21,1847,191,0,160904,31818,39600.0
105,68916,1799,284,4420,22272,61,6245,3268,439,1345,300,25,2,6,1,239,575084,61657,297,54,5492,62460,53274,2320,46299,39,1768,114326,21,406,44,7573,365,10026,537971,41782,39000.0
106,95406,0,70,2570,22252,91,7121,8725,2121,938,271,17,4,6,3,23,352555,61397,282,78,4069,42834,256864,1254,28584,1,1224,88005,10,73,45,13592,0,7400,382850,60959,43540.0
107,77534,0,118,4366,22272,88,2900,5457,731,646,150,15,5,4,1,0,468097,62857,290,54,2670,25173,9832,721,23752,0,1040,49947,3,85,32,8796,181,1069,616032,42958,45000.0
108,90104,841,143,2511,22272,130,5905,1541,2263,1629,350,18,3,5,2,0,438795,59280,297,52,5439,56805,50036,1692,51658,4,0,108131,17,367,51,5040,437,7020,410845,32910,36375.0
109,90160,763,238,4725,22272,169,7501,3434,6716,2966,550,15,3,8,3,59,653572,77112,284,54,4540,48897,52944,11148,38856,4,8520,103354,0,0,59,10045,342,25687,629048,57787,56826.0
110,64593,377,21,3656,22272,188,6483,5376,2203,1454,313,15,4,7,4,100,659506,49131,296,52,430,49970,71874,8797,75534,2,0,97132,29,523,67,15267,293,5925,675024,41005,62457.0
111,57080,0,0,2410,22272,79,2651,3956,2068,760,200,11,0,3,1,0,183369,45557,297,54,686,24629,71874,408,130664,8,0,11940,0,0,10,5196,61,7600,146609,35873,75258.0
112,91567,1791,151,4963,22272,205,6853,7913,3984,1703,568,25,3,8,1,56,699005,79657,276,57,6316,90425,43057,1583,37130,4,394,126919,21,246,126,21793,997,9000,1142792,46000,71800.0
113,92342,305,11,5018,22272,95,5496,11069,4111,1387,350,14,3,6,1,0,605836,55347,247,52,1114,45389,25678,753,16017,11,0,90609,26,26,56,5880,830,1204,703876,38990,37429.0
114,64372,325,20,2962,22272,97,5990,1346,2836,1242,507,11,3,7,3,120,223638,33960,297,52,2115,77325,118828,1161,28790,4,416,88450,15,3,44,10222,87,6240,229198,26460,34999.0
115,47138,0,3,971,22272,35,5133,1453,42712,604,70,4,3,1,2,256,146824,29790,246,40,3154,28119,510013,2080,32610,0,30,238896,4,50,10,2314,0,0,129100,22248,28790.0
116,172409,619,77,7049,22272,167,14256,6753,6817,6442,691,51,5,39,17,1382,4796544,116461,321,70,11847,346864,261093,8252,190508,1,6420,925762,56,1032,163,40256,2384,36444,5832327,449963,652230.0
117,198921,5504,7054,5172,8803,182,9702,5122,8378,3968,400,18,7,15,3,14,2265596,224104,297,54,43123,280915,256864,15483,48679,24,10000,356722,1321,10154,43,10066,2174,33250,1943504,182818,52360.0
118,46549,0,3292,0,895,87,1882,0,2013,536,58,1,0,2,3,4,258690,73650,297,72,10660,69551,256864,9640,19390,0,0,0,0,0,0,0,24,0,158838,25528,59187.0
119,70198,3447,23,2039,1904,90,3496,3,2823,2740,103,20,0,5,5,1,910029,66692,297,78,24097,120703,43731,20786,57897,16,0,34967,142,2757,68,10681,607,0,444789,44036,65176.0
120,24303,295,0,757,0,18,2765,1282,646,453,108,1,0,1,2,0,186233,40300,326,54,1802,23521,94475,868,15491,0,0,323,6,198,12,970,47,6300,137716,32950,30554.0
121,69560,0,0,4766,18356,184,3742,3000,1481,708,175,10,0,7,0,0,461728,58464,297,90,4094,39667,28144,3080,11719,1,1000,5942,8,143,80,14676,903,0,469000,58464,58335.0
122,58515,0,0,0,0,20,1807,0,4403,551,170,9,0,1,1,3,175278,23700,296,44,4784,20114,28144,748,11703,0,0,0,0,0,22,882,0,0,156023,13200,23700.0
123,34479,0,0,1112,0,8,2379,370,1134,997,45,2,0,1,1,3,103453,24277,297,64,1844,9724,53243,148,7912,0,0,0,0,0,5,82,55,0,90355,32567,24162.0
124,54829,1630,511,982,53067,121,9698,3,2628,3983,432,31,4,5,26,118,1413940,150341,324,77,13199,248041,1044189,8018,151422,29896,94,61248,110,1701,29,7276,33,0,1323531,150341,150341.0
125,45688,1228,0,811,53067,117,8920,17,1622,3759,243,28,3,4,17,11,1033765,147941,324,73,4161,263279,1044189,1286,100050,23630,6480,38632,30,565,25,3400,46,0,941548,107941,147941.0
126,129934,6304,44,2005,53067,141,11120,10119,3944,3892,435,55,6,8,19,804,2476279,152861,325,77,40262,518542,1044189,21272,17807,24011,7500,51224,74,702,64,14719,396,6741,2116468,139993,61080.0
127,66551,4027,0,1639,53067,121,8818,15,45821,2957,314,34,5,5,16,485,1162193,127941,325,77,13254,230356,1044189,14488,28980,23989,40,23777,56,984,17,2355,0,0,994548,107941,32388.0
128,165617,4269,1557,3251,53067,134,9579,12573,36029,3757,536,34,5,6,21,406,1331058,111061,324,73,97677,306977,1044189,13416,142983,23934,4536,34272,28,415,20,3010,4,0,1331058,111061,129978.0
129,140178,5405,41,3279,53067,115,8341,10602,4347,4070,425,33,4,5,20,547,1628085,130941,325,73,48417,344448,1044189,26761,201255,13223,2000,97835,53,1164,21,3643,125,0,1242000,100221,129978.0
130,49294,1648,22,523,53067,104,11990,60,2267,3836,300,39,5,6,10,132,1439753,154841,325,78,14409,302105,1044189,16061,8617,25601,1834,64102,29,539,23,5535,47,0,1203462,137941,21687.0
131,70579,3445,9,1656,53067,105,8244,9,2400,3776,369,25,5,5,31,120,1503609,126741,324,83,12967,262564,1044189,33774,236059,24710,1630,22667,63,1038,28,5039,2,0,1583937,75565,125778.0
132,177927,27013,612,2356,53067,157,8203,0,11118,4457,374,75,4,8,19,1016,2235357,159461,325,76,87781,466367,1044189,26966,321456,28680,218,50576,1,70,60,32804,1853,43135,1581605,149551,158498.0
133,111588,2160,124,3726,53067,105,7034,8654,4310,1553,270,24,0,3,11,27,1230117,94941,325,73,643,228037,1044189,12875,330283,21191,2608,20653,9,155,19,958,0,0,1036457,63765,94941.0
134,119734,14608,0,1363,53067,38,6928,8007,357,264,40,2,1,12,9,236,944845,77021,324,59,24218,244587,1044189,76055,267421,11574,0,21799,130,2188,58,15541,0,0,944845,77021,77021.0
135,85282,5048,26,1974,53067,99,7664,6795,51109,1574,190,23,5,4,15,1180,1236011,80165,325,73,19013,207936,1044189,15529,172968,21349,1720,20987,17,314,20,2994,0,0,1095686,70000,95778.0
