,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
32,69042,719,238,1577,2849,84,5755,4019,1528,2190,247,21,5,3,10,108,412046,60360,301,84,15884,151085,67667,3678,53538,2,0,120614,3,40,29,1052,61,0,395583,50000,50000.0
33,18045,862,0,0,0,20,2002,0,303,521,99,2,0,2,2,41,156519,21320,295,78,4184,159329,422092,18508,37551,7844,1248,142490,27,495,30,5083,0,1000,135998,20000,16503.0
34,28589,1156,0,513,0,14,2633,810,445,492,128,6,1,3,0,214,191763,31800,292,54,4631,752790,422092,25093,64037,14132,0,0,21,425,58,18096,0,1000,151328,25000,18167.0
35,23207,0,0,237,0,13,2128,20,464,670,35,4,0,0,1,10,47640,24600,292,48,567,169290,484532,1836,23185,5150,650,23612,0,0,14,1633,0,0,53360,22560,20884.0
36,192634,8844,242,12916,28255,668,14706,11916,10000,2377,443,50,5,21,7,2316,1901833,198237,318,75,83936,1187781,576495,19473,433845,367,309246,362989,921,2310,145,186137,1834,7864,1792505,176884,80472.53956043956
37,79657,4159,41,4422,2978,87,5985,5370,3738,3004,602,26,3,11,8,8,904735,95300,286,43,52901,264011,255828,7915,175833,0,37388,42049,84,2677,70,23009,372,1280,823530,65915,127849.0
38,24245,0,0,70,6867,36,31218,0,4450,1153,250,16,0,5,2,0,310316,75000,131,54,2233,50908,255828,19093,39863,0,0,54185,12,421,5,77,0,0,835421,284226,56429.0
39,47185,220,0,1065,6356,51,4429,0,3715,1158,191,22,1,5,2,0,428487,115500,300,54,20295,221581,255828,4965,115145,0,29868,54185,24,480,46,960,647,5400,420099,45094,38000.0
40,68676,0,0,1766,6867,30,5083,4579,1807,857,151,19,0,5,3,0,302841,75000,300,54,13481,120608,255828,2892,47837,0,11202,54185,7,156,16,326,0,0,342346,45815,54250.0
41,42967,0,0,191,6867,41,4826,156,2300,1194,305,20,0,3,5,39,485349,115500,300,54,18181,190522,255828,5476,77417,0,17446,54185,17,641,27,791,371,4920,426034,90323,37750.0
42,100309,1937,563,9625,4369,179,6857,176,1539,2406,298,54,4,6,11,74,958682,96160,298,54,23557,281388,63232,11035,128442,13,62426,858016,17,458,41,14763,2527,13057,949771,80000,104000.0
43,71005,2523,70,7276,2888,80,4010,5368,1475,1074,225,14,2,8,3,41,502796,50518,298,85,16556,128579,63232,14844,45735,0,11680,18000,13,361,44,5685,327,3000,480014,46320,48000.0
44,84340,6386,5,0,3218,40,6549,6385,14761,1665,287,35,3,9,5,81,579510,70328,262,56,37991,619856,504606,9516,232571,0,10480,133010,9,173,49,8198,580,0,533159,65027,61326.0
45,266563,15938,80,16853,5519,549,10260,0,16404,5586,991,75,3,37,9,2426,2734724,128000,298,68,21762,1052410,68946,13757,246834,118,4666,307747,69,1457,311,57312,551,1050,2666302,125858,127993.0
46,113941,1900,13,7237,0,341,4796,3371,690,1196,277,14,2,9,3,861,690647,50336,298,86,7913,106347,312579,2206,74073,4,7748,39845,79,2326,37,13131,0,0,701181,40400,40400.0
47,110627,2057,0,8297,549,176,3164,0,560,1209,218,21,2,9,4,714,580361,37320,299,46,5927,133805,349990,3112,61512,57,7176,86749,22,318,59,14093,0,0,503294,30720,30720.0
48,114303,5631,0,4162,2412,298,4599,0,3390,2092,270,17,2,9,7,1394,847018,64544,299,60,8191,166330,433937,3458,80844,25,12000,36748,31,648,60,25376,59,902,849354,50000,64544.0
49,107661,4926,51,4252,2152,254,4812,3886,4552,2373,330,37,2,13,7,1032,963166,79900,298,68,18680,451818,596525,7151,175172,67,3462,53044,34,1080,56,18509,205,1850,1002665,63976,65200.0
50,295447,9289,124,28053,3453,964,9159,12033,6633,3897,569,102,4,34,10,454,2346387,112920,299,68,45275,285556,971424,7791,413198,1553,6545,156380,41,963,222,33269,10738,10673,2321489,111900,114481.0
51,74226,1087,10,1689,0,165,3040,5982,324,324,70,4,1,4,1,13,417906,42340,299,52,2541,76135,111033,503,34860,3,416,42833,11,292,35,2307,204,0,214087,36534,40000.0
52,205544,7071,1650,28398,7982,197,10079,41788,2216,2360,338,22,2,41,5,1389,2877544,120900,299,68,20043,511392,1184624,5453,159348,34,11324,257731,47,1102,94,43313,20853,22379,2870781,120900,120855.0
53,130610,3736,126,6604,1496,458,4516,8349,2940,1497,400,23,2,12,5,30,1036671,55120,299,68,6784,284691,460532,4970,76891,8,2869,0,36,839,60,10591,104,1600,827394,54966,58970.0
54,118611,2069,74,4585,1899,319,3633,8032,1662,1395,240,23,2,7,5,887,584821,41400,299,56,6805,93954,155192,1943,38195,0,14422,150546,41,1130,65,12960,116,30,566641,39750,33600.0
55,659488,9080,1287,5560,6982,450,9944,365,4959,14900,1154,120,11,53,12,2881,4569684,172300,298,66,95048,919031,1184624,19445,273117,62,24,9732759,105,2087,268,204572,593,30000,4133395,169877,172300.0
56,67321,0,150,0,0,23,1882,4166,1339,857,156,1,2,4,1,5,360493,23696,325,88,44533,73896,256888,1211,27568,316,94,0,0,0,0,0,0,0,548054,18000,20000.0
57,90271,1106,558,2475,51854,29,9973,29,4343,2557,509,23,3,5,3,14,2659373,71096,327,88,19646,130576,256888,61299,62529,392,396,47512,54,1327,7,603,80,1000,1068215,93500,50000.0
58,161011,574,269,6136,11945,553,9109,4739,6817,6209,1156,134,5,38,7,1415,4812050,94696,328,70,39843,591440,256888,10858,273729,28,4376,230587,101,2350,175,57547,1418,26431,4001103,115974,162225.0
59,64182,765,309,3384,2057,112,2379,1008,1693,733,212,11,0,6,0,62,375430,24840,298,51,9138,64434,34594,1117,30969,1,6240,23903,4,48,22,3698,0,0,387072,28025,40840.0
60,270281,1726,1968,6731,2842,359,13140,5091,6470,4722,1200,70,5,22,12,1382,1664704,78790,321,77,24383,532590,419915,9898,257009,18,102,1005886,117,3483,179,60143,1156,44820,1898252,155769,115372.0
61,69851,61,105,3496,1442,117,3488,5001,940,1023,300,17,0,7,2,55,517500,34840,322,63,3309,76246,33808,1652,38733,2,11398,68325,22,472,35,4820,74,0,512802,37440,36000.0
62,221393,1856,270,9634,9066,420,13352,14187,7628,3898,1208,32,4,24,4,35,1707645,65000,324,61,16801,450280,102374,8729,239687,4,0,44601,66,1474,100,47532,887,24084,2103128,129987,129250.0
63,71282,0,0,4243,364,94,3429,21,1040,774,290,12,0,5,0,0,298836,16460,301,48,1952,46413,102374,1346,17801,4,3008,1489,1,15,40,3437,0,3840,387324,42060,40950.0
64,70002,0,69,2488,2388,100,2911,1231,5365,2205,510,30,3,7,3,149,603474,24240,298,54,4500,125511,45029,1767,32575,8,6552,470517,61,1182,105,29875,434,5001,664028,25600,35000.0
65,222524,2885,1803,10864,2351,267,9461,68,4827,4302,1276,27,5,27,4,15,1984488,86440,324,77,19018,485769,169221,11640,269265,17,19600,48354,40,1132,147,35815,737,36926,2028172,111940,123590.0
66,82110,908,88,4018,1404,163,4501,1,2671,1410,418,15,0,6,1,0,421092,23138,298,56,4925,74498,169221,2813,69071,1,0,5547,8,208,35,10994,640,1248,432417,42158,47077.0
67,86338,405,82,2906,1054,136,3304,0,2800,1333,260,11,0,5,1,0,403935,22402,298,56,5120,52027,169221,1110,24626,6,2184,1592,3,106,24,3182,117,179,399411,37384,37468.0
68,73448,757,39,2339,3825,81,3333,5864,1808,1598,248,10,3,6,0,70,455070,20400,286,54,8081,72008,39191,1576,46384,0,1166,17435,26,402,29,7452,76,3784,645051,32398,45382.0
69,79733,1825,617,4194,999,310,3389,0,1800,1092,136,10,0,6,1,119,398349,42570,298,54,3171,54322,17898,1253,23773,4,108,88937,1,29,30,4246,439,6038,338989,39520,42570.0
70,87732,798,0,4943,3844,145,3567,1407,2143,1086,300,23,3,7,2,10,502419,30500,298,52,14103,124939,519584,3746,105980,8,0,11198,22,483,60,13638,142,0,394120,51600,30700.0
71,96264,515,402,4073,1110,388,3370,2627,5112,1807,582,24,3,10,2,527,736372,40200,337,68,10821,340570,109735,6221,150441,12,11440,384988,36,835,70,59403,268,10470,799391,30100,49700.0
72,68285,0,196,1814,900,40,2164,245,4889,1002,420,14,0,5,0,71,341830,25350,337,63,2501,83603,109735,1636,38356,0,6240,438,42,814,16,2239,0,0,335017,21100,25100.0
73,78351,1809,11,2113,3302,98,3797,5731,990,1161,300,15,4,6,0,101,489684,42600,298,52,9821,67555,100648,1475,30026,0,140,39780,12,311,45,13622,35,10990,589252,43887,48999.0
74,68226,1523,245,3903,5577,45,3893,4665,439,1345,300,25,0,5,2,113,384138,26100,295,54,5352,48116,44674,2172,40616,3,1384,1885,14,324,54,7873,114,5547,369009,32529,55500.0
75,94695,0,63,2773,5014,75,3580,4994,2121,938,271,22,0,4,2,55,353768,18100,298,75,4083,42066,259773,1977,42020,0,0,5187,6,100,62,11058,0,4962,423848,37471,39500.0
76,75050,0,70,3642,2352,54,1676,1044,731,646,150,15,0,4,1,12,355474,34475,297,70,2524,49560,10153,959,20360,0,0,4300,0,0,23,4161,80,0,258598,30293,44475.0
77,84161,474,143,2447,2265,167,2784,6165,2263,1629,155,25,2,5,2,0,395447,25350,298,54,3566,71759,51885,2158,47024,4,0,27319,28,1028,43,6473,9,4400,533455,18931,25193.0
78,83661,421,234,4512,1252,151,3957,324,5658,1671,500,19,3,9,4,8,784281,38340,340,66,2949,120939,54477,1399,36517,2,680,31045,33,860,88,24972,114,2701,762093,43000,55570.0
79,60606,312,48,5585,2221,159,3452,4183,2203,1486,310,18,4,6,2,22,575502,15641,174,54,7991,31306,75784,1149,17582,0,3,15332,12,231,33,6821,199,1920,813069,37820,36162.0
80,59915,105,0,2237,1221,71,2995,3218,2068,760,200,11,0,4,0,4,251498,17100,298,52,1658,24069,75784,497,12229,2,0,15332,3,85,8,3252,0,7160,285600,34827,31289.0
81,97407,1298,152,4746,2332,266,3618,5066,3984,1703,568,25,3,11,1,79,725573,15840,298,58,5123,121956,43724,2195,48882,8,374,4356,11,192,60,16159,498,9365,727398,45440,38710.0
82,92763,272,58,5044,2775,124,2737,1,4111,1387,350,13,0,5,1,0,431323,14020,298,52,7620,34217,26384,858,21264,0,598,16387,28,411,45,7327,324,1750,431650,35540,39020.0
83,65208,325,20,2698,2467,79,3069,4874,2836,1242,507,27,0,7,0,260,382083,11250,299,52,12345,163265,122829,3667,43837,0,10670,16805,2,22,79,20866,0,4200,376770,31000,30100.0
84,40728,0,3,791,0,27,1429,169,42712,604,70,4,3,2,0,262,145520,20800,248,44,8754,80045,519584,5306,82317,0,7750,251250,11,215,23,5470,0,0,142982,14492,26774.0
85,175992,3820,7150,4087,2322,163,10852,6040,5376,3253,360,16,6,15,5,3,1713998,153960,298,52,36010,245066,259773,14545,305374,33,9360,59170,510,15000,33,6847,1313,11000,1639256,129570,130000.0
86,39463,0,18,0,0,82,2464,800,2013,536,58,1,0,2,1,0,126855,28280,299,52,10840,36020,259773,7586,21210,0,0,0,0,0,0,0,24,0,155098,28280,28300.0
87,64352,0,8,1942,1092,104,2249,0,2823,2740,224,20,0,6,2,2,844970,60692,299,70,21418,85000,41730,4618,54600,0,600,270402,51,1257,67,10814,633,2289,512913,41691,33454.0
88,21743,0,0,583,0,43,1901,2057,646,453,97,3,0,2,3,3,147269,22600,327,61,1535,7182,98784,3434,12728,0,0,4188,52,2602,36,472,0,0,159660,22600,23500.0
89,203238,26,785,8614,15931,477,15238,4450,5500,6059,948,118,5,24,11,2371,2076719,139152,298,68,94302,1013976,334332,22092,514717,58,156598,3522744,1011,20110,265,92227,3401,40311,2629838,212178,185245.0
90,68290,0,0,3882,273,48,3570,4685,1481,708,175,10,0,5,1,0,420161,49008,298,60,3661,42219,30060,418,11958,0,1020,42510,5,90,455,12174,903,0,425630,49508,43500.0
91,52008,0,0,0,0,20,2383,0,4403,551,170,8,0,1,1,2,149710,3700,296,44,4227,25496,30060,941,17836,0,6240,0,0,0,20,580,0,0,146955,22700,23200.0
92,80069,1582,31,9997,9997,230,5385,72,1993,2751,236,23,2,8,5,68,823137,77880,298,54,12425,230787,55284,3634,72394,18,162,8284,162,3018,143,18264,502,3320,741935,54000,104500.0
93,32574,0,0,3380,0,5,847,0,1134,997,100,5,0,1,2,2,127431,10000,298,44,1678,14612,55284,1378,29107,0,0,0,0,0,2,291,0,0,86550,9659,22575.0
94,32781,1104,886,644,46318,153,6914,0,2628,3983,432,31,4,4,24,275,942396,58333,326,77,6017,75093,1027546,5357,126636,12273,1146,60710,85,1381,33,5566,9,1800,1074043,77400,81858.0
95,127088,5988,39,1995,46318,150,6597,12,3944,3892,435,61,6,9,24,829,1628040,63475,324,77,32074,589780,1027546,19987,324727,16402,7280,307599,66,1133,48,5481,858,1860,1373236,81600,94000.0
96,51673,3063,0,1172,46318,150,5124,0,45821,3026,328,35,4,4,24,234,910159,59275,324,77,13098,87293,1027546,12393,158882,13911,444,55539,2,705,36,12810,0,0,1091919,77400,67800.0
97,179078,4183,1574,5621,46318,164,6426,2996,36029,3757,536,34,0,6,22,496,996653,64675,326,77,87938,308454,1027546,18775,160670,11794,3640,575705,78,1189,42,12869,0,0,1070698,82800,78200.0
98,144454,5091,105,3680,46318,156,5008,2999,4347,4070,425,33,0,5,21,441,944117,63475,324,77,44813,390443,1027546,19490,243933,13955,3848,350650,17,547,24,2250,0,0,1067145,81600,77000.0
99,21354,588,9,152,46318,126,5597,0,2267,3836,300,41,5,5,19,5,942396,58333,324,77,5385,264585,1027546,11080,144110,11744,728,45449,18,384,30,4499,0,1750,1089458,77400,83858.0
100,55867,2958,0,1402,46318,153,5369,0,2400,3776,369,25,4,5,13,449,773846,59275,326,77,8473,283997,1027546,13760,180289,13605,1384,74935,43,596,34,3811,0,1800,970560,77400,72800.0
101,154974,26031,45,2198,46318,255,4972,0,11118,4457,326,74,4,9,31,396,1458491,88115,323,77,71370,560354,1027546,30139,396516,19019,3849,695687,65,1418,49,37412,1801,52620,1370185,96240,106640.0
102,114966,4818,65,3609,46318,102,5096,2663,4310,1553,270,24,0,4,20,10,915727,53569,324,83,31376,51477,1027546,11703,144398,11480,4368,242629,21,320,23,5388,0,2232,1062226,72000,62094.0
103,113563,11274,0,1353,46318,38,4110,0,1500,2050,94,20,3,4,18,319,672449,45955,326,59,22591,310354,1027546,15040,353726,10351,3700,188961,96,1750,36,14591,202,6000,850476,44080,51480.0
104,89359,4681,26,1756,46318,128,5174,3229,59109,1574,190,23,5,4,19,2093,819205,58075,324,77,15557,220556,1027546,14304,196248,12562,1944,13876,95,1489,24,2758,0,0,905911,76200,71600.0
105,128892,8209,53,1675,46318,167,5812,0,26167,4160,388,59,5,5,21,2177,997630,63475,326,77,39473,97939,1027546,20050,296835,6319,6520,13693,87,1361,51,7712,0,1663,1162259,81600,72000.0
106,146098,6539,49,1695,46318,130,6260,3000,3132,2384,512,14,0,6,19,633,1001247,56533,324,77,39125,387504,1027546,15304,177460,11737,3008,323511,56,1077,43,14825,0,910,1220426,60000,67058.0
107,92607,10222,4,842,46318,28,4316,0,1050,1688,96,6,3,4,17,490,702082,45109,326,59,14721,28240,1027546,10238,276385,9302,2312,139127,157,2974,44,26028,409,80,842537,43240,48634.0
108,176510,12124,99,5770,46318,170,6224,0,4149,4580,866,42,0,23,22,309,4166867,74165,326,77,50749,595327,1027546,22607,280106,15085,2644,473397,48,680,32,10812,943,1000,3072613,85275,141690.0
109,93595,9005,0,993,46318,33,4524,0,1002,1688,111,8,3,4,8,2146,670150,45109,324,59,15104,16508,1027546,11189,290916,9285,3858,117769,149,4616,41,8344,776,1800,792460,43240,43000.0
110,62316,0,0,1997,5751,13,2600,3595,668,758,127,7,0,4,0,0,293328,28680,300,46,8628,25220,60046,676,12254,6,1200,72165,3,60,21,8084,8,0,298008,27000,27000.0
111,41204,56,2156,710,6361,8,3169,0,977,1070,158,25,1,2,3,1,516650,35000,306,73,5317,125949,60046,1519,52540,0,0,8699,0,0,9,4262,0,0,276980,30000,30000.0
112,30463,813,22,123,6361,9,2560,0,390,778,154,5,1,3,2,0,95176,21136,300,74,3095,119657,60046,1667,49922,0,0,17398,0,0,20,308,0,0,188811,20000,20000.0
113,204842,9032,218,8688,27021,600,14974,16718,3306,5438,665,60,4,25,2,168,2089890,198933,324,75,75398,1243156,422092,19576,423838,9814,440957,297259,425,1521,182,69324,1568,17410,1906138,175439,80472.53956043956
114,129882,189,119,6636,19445,121,6458,154,9122,3753,412,41,0,7,5,10,1380612,81957,306,54,36234,430296,1070064,43221,162014,1233,17940,58323,37,2016,6,1398,1735,5594,1242454,74161,73592.0
115,62911,0,0,6502,0,7,885,0,1525,1043,147,6,0,2,2,1,170371,15137,300,84,1608,15047,68601,320,4967,0,0,59740,0,0,2,1655,0,0,170371,15137,6873.0
116,37722,0,0,2042,0,4,999,0,3091,660,88,22,0,1,2,1,144409,16615,300,84,302,15984,68601,295,18888,0,0,59740,0,0,2,1956,0,0,144409,16615,6753.0
117,31347,1298,0,3654,272,11,3245,0,2351,1339,136,15,0,4,4,0,318592,22860,313,54,5144,59735,68601,1250,19296,0,0,59740,0,0,22,8232,200,9920,318092,22860,12419.0
118,85173,220,16,4417,439,48,8872,5018,8999,3757,68,6,1,14,1,604,1511019,94080,336,63,13151,197116,68601,8680,39221,7,1072,374866,22,527,370,109907,782,81720,1478118,87600,87600.0
119,68756,1016,74,3834,9201,40,4072,0,2049,1965,318,48,0,7,6,178,811093,58120,296,56,6532,99844,30672,1314,32706,13,337,54233,419,553,44,9835,609,6600,765482,55499,74993.0
120,63443,2257,0,3208,6814,97,7064,0,3958,1614,177,21,3,5,13,697,595531,94480,298,70,10371,206788,312579,4300,102974,211,18768,1185253,32,530,106,10751,274,3376,572879,91247,80472.53956043956
121,101786,649,12,751,0,53,5517,6751,1618,1069,223,2,1,5,1,146,461260,63960,297,78,5738,124451,111261,3537,25867,2,6330,10690,10,150,83,14214,44,12120,474286,63100,60000.0
122,118028,0,2179,5130,8798,65,8129,0,6345,2285,210,28,1,3,7,2,584601,90000,298,70,21090,214845,111261,5814,165216,9,12480,26047,39,931,53,16261,509,3400,749029,97905,96560.0
123,146645,2179,534,5204,8798,65,5081,0,7600,2815,126,22,1,10,6,35,1040073,70000,298,70,28689,209208,111261,4290,145324,5,11920,26047,4,83,85,16291,349,4310,1004929,58614,58438.0
124,73925,537,55,454,0,51,5262,0,1259,965,218,4,1,5,0,42,441034,64500,299,78,1598,52278,111261,590,32050,4,2392,5139,24,640,62,15156,403,11000,434130,60000,60000.0
125,45902,0,0,982,17,85,3952,0,1255,2538,240,30,7,6,13,31,754396,58720,300,78,21144,162748,68946,3507,80203,456,379,157919,18,264,73,6912,54,0,653400,30000,56741.0
126,290855,19134,11395,19465,10433,649,9225,1152,24080,10027,1458,170,3,25,20,96,3388058,203800,299,70,21144,859708,68946,10185,323861,7518,15600,526399,49,833,99,42328,854,32155,2821250,133064,214748.0
127,18394,0,0,0,0,11,826,0,992,389,71,2,0,0,4,2,93692,15500,302,72,3744,48924,404893,1672,27430,1680,3120,5847,14,55,21,3168,0,0,90215,8135,15000.0
128,169719,213,16,8207,66523,495,11687,4712,4363,4802,541,34,7,32,15,248,2730338,61640,298,68,84521,694533,509663,18320,221191,39469,39712,80519,51,960,109,27673,891,13951,3012592,149993,144259.0
129,19545,0,0,0,0,0,2478,0,2990,917,130,3,0,0,1,1,54000,20000,301,66,2271,19680,48799,856,4791,0,0,0,10,300,16,940,0,0,54000,20000,20000.0
130,9480,467,0,0,0,53,10000,0,809,1756,166,11,1,6,0,0,604569,69360,7,54,1618,25610,335312,1136,3666,2,806,6355,0,0,0,0,139,0,153372,120000,68171.0
131,58206,4529,0,0,19132,152,13605,6,3057,9825,981,23,7,9,15,33,1418396,107820,298,92,7268,507759,1184624,13784,292174,3921,217,138898,34,1027,43,5666,0,0,1347735,107064,121127.0
132,253466,7962,0,12899,9582,435,14027,6360,5027,9966,239,155,7,21,40,26,3873188,218008,298,68,40409,682364,344978,89642,206478,255,7230,143055,82,2432,50,15898,1568,7439,3665751,313048,176668.0
133,108811,11347,0,2632,14,372,27139,108,2950,8509,647,104,7,15,29,31,1462612,239296,299,66,13322,737688,344978,23932,461333,41,1456,176760,43,1797,67,23684,618,0,1541639,327332,132884.0
134,54982,11579,0,2563,0,60,4226,4665,982,1371,1276,8,3,4,16,1,554692,48540,292,70,11519,14120,344978,5536,150181,0,0,17273,120,1800,36,14120,0,0,436773,50000,80472.53956043956
135,299712,8811,0,31285,0,920,16067,25466,2970,8029,1214,81,6,16,36,5530,2031242,179659,300,68,156128,1038257,344978,26086,445728,85,2600,145702,194,3597,70,25148,170,27780,1925157,198842,125569.0
