,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
21,68314,8,200,2967,2781,194,7330,5824,3665.0,3004.0,659,27,0,7,1,15,168685,71800,258,53,33099,404940,217211,27172,199713,0,2064,32850,38,1445,26,6149,0,0,209329,65000,71800
22,63993,0,0,1711,4274,41,3899,0,1524.0,857.0,136,15,0,5,0,1,110635,27648,301,83,150691,297754,217211,52500,99500,0,728,29019,0,0,10,1405,0,0,179985,8248,42000
23,52205,0,78,4157,3999,99,10370,0,1539.0,2406.0,404,54,0,6,5,16,839674,151968,303,84,13219,649211,63268,12631,136706,0,35464,30224,17,564,48,36145,903,40626,703525,130361,171911
24,46507,0,50,5510,874,19,4805,0,1475.0,1074.0,262,14,0,6,3,0,385634,57040,301,53,11928,207839,63979,11231,46887,3,3120,9360,11,245,25,5384,0,0,308913,52702,57040
25,33592,0,0,0,200,29,2654,2202,14760.0,1550.0,212,6,0,3,4,0,74870,24260,303,48,0,642946,0,88248,165956,0,0,15600,72,1754,12,38,0,0,71206,27348,45997
26,349628,10058,0,12217,3904,887,23909,0,16404.0,5586.0,1631,45,0,42,0,11,3822844,302640,301,62,63930,2221176,69477,152967,392861,72,6257,531746,50,1327,146,25126,195,1200,3663582,256999,290000
27,50934,2449,0,2047,638,201,17653,0,3390.0,2092.0,510,17,0,13,5,123,852741,118540,301,56,5234,384414,430849,3269,70898,0,37784,82053,80,2434,37,11576,0,864,812748,162654,150000
28,53357,2133,0,1927,162,468,17549,0,4552.0,2372.0,560,41,0,12,2,2,444438,118480,302,60,5495,235922,449354,3825,94891,8,0,81291,20,745,28,8352,0,0,929048,148958,155513
29,396415,7593,68,15704,9639,996,24663,31613,6633.0,4059.0,1036,108,0,39,10,2694,2956342,196480,299,60,68213,1388336,124226,11724,646179,394,1494989,647182,82,2629,83,33725,1059,849,2823491,237648,196480
30,393544,13533,1644,29272,6083,263,30706,69058,2216.0,2332.0,205,22,0,38,2,3,1161841,322640,236,68,43742,714443,1069187,30412,119522,115,293,318724,11,289,576,14565,31249,9560,2890650,282800,360880
31,107989,1358,0,5532,0,450,9908,7647,690.0,1196.0,257,17,0,11,0,0,733035,105560,302,88,22598,464122,234747,3983,198143,97,11554,41560,4,204,41,8933,0,0,611068,81845,98000
32,100373,1313,0,7201,1461,335,10218,7286,560.0,1209.0,270,21,0,12,0,0,783218,108960,300,48,15428,591243,108617,4633,107195,299,6240,33899,73,1450,51,19223,0,0,789696,87000,98100
33,67989,245,0,608,0,368,6336,4895,324.0,324.0,104,4,0,5,0,1,233368,44080,302,57,5921,307019,107355,1168,44538,6,0,10642,1,28,15,2421,0,0,244152,52016,5000
34,135033,1521,0,5453,0,586,13473,8426,2940.0,1497.0,500,24,0,14,0,10,973518,165672,302,56,33024,751765,406721,7873,190083,21,2624,76,64,1194,58,10559,0,0,798281,104050,165000
35,113845,6,0,4319,977,451,9814,7650,1662.0,1395.0,337,23,0,11,5,3,468669,88994,272,9,19554,594245,11292264,61726,218969,92,10880,15221,42,1007,41,5730,0,0,449658,88994,122544
36,217951,5346,20,2358,6606,412,232673,0,4958.0,14900.0,2008,141,0,52,8,1632,2331185,358500,179,60,25660,1230621,313640,117691,173337,0,95586,988772,13,295,150,25476,89,6740,3865367,638000,361286
37,47435,0,0,0,0,0,1327,0,1310.0,783.0,194,1,0,2,1,3,0,0,328,63,2717,78143,237423,9804,21116,0,0,129626,0,0,0,0,0,0,0,0,0
38,57187,0,0,0,856,0,5067,0,4343.0,2557.0,509,47,0,6,3,10,728296,95040,330,63,13008,246593,237423,34896,91825,0,0,129626,0,0,0,0,324,0,807367,64800,90000
39,118594,0,0,3787,7156,120,8996,5790,6817.0,6064.0,1156,138,0,47,4,0,4008191,101440,327,86,55493,1111574,236881,177960,313722,20,9516,12097583,0,0,110,41627,0,800,4261985,88680,112000
40,49161,0,293,2601,872,98,5767,3500,1693.0,676.0,212,12,0,6,0,0,280051,5148,302,52,6880,92863,35925,17996,30642,0,0,0,0,0,22,3028,0,0,467223,39994,44924
41,205763,204,0,6737,2447,506,12631,4977,6470.0,4497.0,1200,68,0,27,9,0,1867111,179897,318,91,68369,1076908,393959,111644,221194,23,102,304288,29,1368,1167,68189,0,17500,984059,95520,186056
42,60635,0,0,3007,1199,68,4594,2451,940.0,1023.0,300,14,0,8,0,0,460598,31208,334,8,6076,147888,34857,2952,42459,0,0,25687,11,385,23,5252,0,0,460598,31208,39496
43,195632,199,0,11969,6850,404,19128,8080,7628.0,3828.0,1208,50,0,27,1,0,1708397,102000,329,98,38378,731817,105381,8972,194244,13,520,20822,61,2299,64,37881,0,0,1904119,178049,288280
44,64012,0,0,1612,364,115,4350,0,1040.0,774.0,290,14,0,5,0,1,266025,41340,304,78,2626,66283,105381,735,34486,0,3010,4068,9,189,20,2503,0,1965,223501,38693,41340
45,55117,0,0,1362,262,77,4927,0,5365.0,2205.0,510,30,0,10,2,0,438561,23200,311,54,6035,160794,45964,18264,52116,3,37440,11827,17,402,30,12495,0,0,483495,44252,29000
46,175988,537,510,7676,2616,354,12198,12000,4885.0,4399.0,1276,31,0,29,0,0,718797,85292,281,78,42035,906392,167300,122043,155396,9,217,49758,100,1883,137,24098,0,0,827666,71929,125364
47,66547,0,211,2866,2,129,4019,4661,2310.0,1410.0,418,0,0,7,0,0,52500,37619,294,56,13121,0,118261,50008,87672,1,0,0,1,22,22,2513,0,0,128527,32740,41865
48,63446,0,0,1730,1054,93,2948,0,2800.0,1333.0,350,12,0,6,0,1,328630,40304,302,54,3024,98310,167300,45280,15112,0,0,1233,8,207,23,1211,0,0,291652,35719,40304
49,61602,0,0,2231,1994,68,2286,0,1808.0,1598.0,350,12,0,6,1,0,120996,20070,302,86,327,96575,40460,1849,50394,0,604,2814,0,0,14,2757,0,0,143074,11630,39935
50,66225,0,300,3189,774,116,4583,0,1800.0,1092.0,367,15,0,6,3,1,257734,27800,305,76,5510,78900,19207,12788,27379,0,640,0,4,80,128,3287,0,0,335116,18000,8100
51,70463,0,0,5784,1764,110,10905,4082,2143.0,965.0,300,19,0,5,1,0,403947,39818,303,54,12293,179031,254348,2462,62017,0,0,12775,0,0,14,2289,0,0,334464,49899,40000
52,70811,0,240,3300,926,427,4803,5513,5112.0,1807.0,582,23,0,13,0,4,511706,15750,339,66,27656,581896,113868,6933,178443,12,479894,32130,50,1306,36,30978,0,0,656136,39939,50749
53,55854,0,0,1329,1033,205,2903,4035,4889.0,976.0,420,12,0,6,0,0,125659,10822,321,56,5988,121119,113868,17100,28518,4,500,17855,0,0,16,2170,0,0,105979,24281,27965
54,61882,0,23,1578,1588,94,4586,516,990.0,1161.0,300,14,0,6,0,0,312150,26000,300,52,5758,125314,103831,2256,70746,4,96,13416,3,146,589,16235,0,0,345009,33000,38000
55,60976,0,0,8905,1019,70,3273,3249,990.0,1294.0,460,24,0,7,0,0,112150,20880,298,54,8109,178901,48444,1096,41892,0,2184,54600,20,300,0,0,0,0,298141,32500,43000
56,80193,0,0,2596,8172,102,5462,0,2121.0,938.0,300,22,0,4,2,1,261370,24690,302,9,894,151959,268695,46860,74229,5,1486,27396,29,509,20,3301,0,0,294007,40000,44832
57,62265,0,51,1870,1389,114,4310,2010,731.0,591.0,150,19,0,4,1,0,231474,18640,301,68,2826,73537,10166,852,23134,4,6872,5128,5,103,7,769,0,0,279288,35241,21000
58,67369,0,34,1419,1579,163,1173,5096,2263.0,1629.0,350,15,0,7,0,1,330150,23840,303,54,11358,184534,53042,3011,66780,6,364,10950,8,385,170,3963,0,0,356323,5000,27000
59,71092,0,0,4094,1224,20,2728,4578,5678.0,1678.0,500,19,0,9,4,0,491579,16100,340,60,421,284202,60033,2544,43487,0,528,6622,11,347,42,6831,0,0,457278,39560,45500
60,47682,0,71,2647,676,60,2857,879,2203.0,1054.0,300,21,0,6,0,0,326187,16460,298,54,5536,146601,75973,1573,34008,1,5,11369,0,0,21,2633,0,0,376270,25632,41700
61,50280,0,0,1901,292,123,2533,0,2068.0,760.0,200,12,0,5,0,0,244598,25460,302,54,1562,75345,75973,498,11689,1,1872,2264,0,0,6,2412,0,0,287727,25421,23295
62,75112,26,0,3513,2332,234,7270,4172,3891.0,1664.0,568,27,0,9,0,0,631462,65700,302,10,3875,319154,45515,40503,84225,4,0,44854,30,779,52,12434,0,0,615896,4700,83365
63,75251,0,8,3202,2665,119,5802,0,4111.0,1387.0,350,2,0,6,0,1,300086,17760,298,54,6126,106742,27289,1337,29537,2,6240,764,94,1713,25,5059,0,0,331719,49829,56781
64,50297,0,0,1059,2349,73,3474,1688,2836.0,722.0,316,27,0,7,0,0,119451,15312,301,52,8993,176554,117234,2906,53776,0,9360,23660,4,118,35,6783,0,0,166349,32768,39973
65,167949,0,0,3495,5169,337,15912,8285,8376.0,3253.0,382,27,0,16,4,1,870663,114936,302,6,289621,613427,269343,171453,469642,0,0,0,0,0,7,2343,0,0,0,0,114936
66,21394,0,0,0,0,46,0,931,2013.0,536.0,134,1,0,2,1,0,40000,40000,302,6,0,113621,0,16718,33436,0,0,0,0,0,0,0,0,0,0,0,0
67,32230,0,0,920,351,70,8343,0,2825.0,2741.0,414,25,0,8,1,8,300095,113956,334,9,0,166849,41411,4596,94341,0,0,38542,27,980,101,13907,0,0,211093,77540,99434
68,7530,0,0,386,0,54,7891,0,646.0,453.0,97,5,0,0,2,2,78600,23200,223,45,622,105806,106675,65,6335,0,0,0,0,0,3,695,0,0,57000,30000,20163
69,120785,17,0,3386,9103,184,10010,983,5500.0,5949.0,1387,113,0,25,8,9,2088870,146624,300,67,7108,2713450,342335,16286,577884,7,24976,393010,0,0,95,68538,9103,0,1976293,132400,215482
70,34722,0,0,0,0,15,2751,996,1935.0,1479.0,140,2,0,1,1,1,85000,12400,300,78,1993,38816,30172,10452,19548,0,0,0,0,0,1,30,0,0,74958,46000,12400
71,61383,0,23,3270,2108,165,5254,3029,1320.0,1006.0,175,16,0,4,4,12,379880,58036,299,53,8901,206007,55950,2746,66992,6,2400,34304,23,1578,31,11412,42,0,375362,61965,57787
72,0,0,0,0,0,8,1800,0,1151.0,997.0,144,6,0,1,2,3,47282,20000,303,72,0,24791,55950,18115,7867,0,0,0,0,0,48,450,0,0,44733,20000,19320
73,51932,1258,0,859,0,167,54216,0,3944.0,3892.0,425,62,0,7,12,18,321600,321600,261,98,8294,991990,290656,168712,351821,4,0,0,57,13349,80,12699,0,0,200000,200000,317639
74,141502,1007,256,4386,18368,152,10775,493,36029.0,3757.0,855,33,0,6,6,20,119440,119440,329,95,4788,1008780,0,301356,272996,38,0,0,0,0,62,39551,0,169,100000,100000,185278
75,93288,1281,43,2754,367,176,16157,0,4347.0,4070.0,234,35,0,6,0,6,170640,170640,329,83,3866,994870,261358,164376,159634,29,0,70537,0,0,16,7309,0,0,85000,85000,217639
76,69854,7728,0,1114,1269,305,40151,0,11118.0,4457.0,326,120,0,21,8,13,6857836,438640,329,12,265642,1048981,938831,21439,405668,15,0,0,0,0,22,38063,687,0,8282246,500000,417639
77,78179,1171,23,2531,6538,113,16614,0,4310.0,1553.0,276,24,0,6,2,14,1920,0,329,98,22716,779781,938831,163969,166043,105,26,42655,37,512,22,30581,0,0,381992,150000,167100
78,43431,1800,0,570,0,44,18276,0,1500.0,2049.0,0,14,0,5,11,7,154680,154680,325,40,0,609414,938831,12311,360023,0,1950,782284,107,2085,37,26095,190,0,154680,154680,236027
79,25207,578,0,1094,0,110,26989,0,51109.0,1574.0,190,24,0,5,9,12,266200,266200,59,61,1891,72461,261358,1891,40573,0,0,0,0,0,0,0,0,0,0,0,267639
80,50787,2182,0,773,6937,169,53911,0,1132.0,4153.0,134,64,0,6,8,9,314400,314400,253,91,10594,925726,139994,85920,351237,9,9010,436618,5,687,40,24927,30,885,219440,219440,317639
81,103707,1538,0,683,7985,125,15373,0,3132.0,2359.0,686,14,0,6,14,8,204360,167460,329,98,32457,583745,938831,82944,192626,39,2628,70537,0,0,13,11485,0,0,353973,150000,163983
82,36807,4107,0,483,0,36,14002,0,1050.0,1688.0,138,8,0,5,10,0,117864,103864,329,63,0,554971,938831,113554,266804,0,1950,70537,26,780,37,12709,190,0,293326,100000,130000
83,103177,3551,0,3640,4985,257,28362,0,4149.0,4580.0,1171,46,0,11,14,15,489460,323220,328,14,30858,1126558,938831,171530,337585,0,3992,70537,46,1123,21,10616,0,0,790494,300000,320000
84,37323,2962,0,565,0,38,13459,0,1002.0,1689.0,269,8,0,6,10,3,120314,103864,329,9,5399,312307,938831,8676,311445,0,891,70537,41,1127,66,55081,0,0,293326,100000,153720
85,56217,0,0,1206,2119,48,4916,144,751.0,778.0,140,11,0,4,0,0,312766,52720,312,11,7219,165028,60328,10006,31618,0,1136,6827,15,220,18,6816,0,0,274458,42000,42000
86,17249,0,0,606,3714,0,21061,0,8703.0,1070.0,226,27,0,5,2,1,953204,200000,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
87,185568,1560,0,6086,15,544,14811,250,3306.0,5437.0,904,53,0,26,6,113,1730053,112780,320,69,67778,1788274,416348,14861,328191,31,97762,1053433,112,116,1002,54742,0,960,2070518,139494,147027
88,69654,20,69,4069,5198,198,9885,263,9122.0,3753.0,532,30,0,7,6,15,0,0,308,52,23173,755727,509801,8930,169301,0,3696,361690,308,3080,105,10000,1265,0,0,0,0
89,54397,0,350,4662,3241,58,10513,0,1525.0,1043.0,300,5,0,2,1,0,411649,110523,301,75,2850,38653,76605,3295,7375,0,0,20000,0,0,81,1620,0,0,411649,110523,110523
90,11301,0,0,1029,0,56,5230,0,3091.0,660.0,200,12,0,2,1,0,276467,109493,301,75,250,11022,76605,1350,0,0,0,0,0,0,0,0,0,0,276467,109493,109493
91,50335,0,27,2518,5,36,1755,3498,1587.0,1403.0,314,1,0,11,1,0,573572,30000,328,66,7385,92355,76605,9777,17024,0,0,0,2,77,114,49984,0,0,841097,30000,39999
92,53018,0,0,4296,3326,60,5436,2519,4482.0,3790.0,318,20,0,8,3,0,730500,51500,302,8,4278,94357,32608,10110,23604,2,312,3650,5,237,22,5279,247,0,698405,45453,47358
93,60461,0,0,2143,3961,67,32152,0,6345.0,2285.0,460,28,0,9,1,5,662167,274000,301,70,7878,308175,127391,7739,173218,0,0,44714,35,1023,341,21703,0,0,1265234,274000,158597
94,76334,0,53,751,2,25,3781,0,1618.0,1069.0,400,9,0,4,0,0,237800,38600,305,76,3330,138069,128573,524,30362,0,624,19271,10,210,17,10554,0,0,229653,42857,55000
95,123344,0,1012,5963,0,100,10725,10448,17030.0,2815.0,409,22,0,10,5,1,539676,83693,304,94,22126,304767,127391,7423,133868,13,60,44714,0,0,28,12876,0,0,383586,83693,50000
96,0,0,0,317,412,40,5387,0,1259.0,965.0,250,14,0,5,2,1,403282,47700,302,78,1461,127652,9482,17105,82746,5,35,3510,2,35,21,8411,0,0,436124,35000,50134
97,217527,7044,1795,14956,3666,625,27445,514,24080.0,10027.0,670,188,0,27,16,56,4519407,230800,298,74,35479,1088253,69477,10384,348525,0,0,51701,0,0,751,42441,737,0,3582791,199000,230800
98,117858,170,0,5858,3424,358,10571,623,6322.0,4363.0,532,59,0,31,4,0,1779437,98720,301,70,49262,1198434,534556,4046,339964,4526,52278,109135,32,771,59,12587,393,6650,1690348,142066,94753
99,3559,0,0,669,0,0,2810,87,917.0,917.0,100,5,0,1,1,2,0,0,303,74,447,14216,45000,3487,3846,0,0,0,0,0,0,0,0,0,0,0,0
100,167760,2490,0,8406,7131,538,32336,1702,5027.0,9966.0,1268,167,0,23,0,0,1146474,402000,303,47,3876,1808705,310501,158071,326815,63,360,349657,87,5984,45,14776,429,0,966959,433978,394512
101,249031,534,0,23668,0,853,20932,827,2970.0,8029.0,1214,69,0,17,17,42,1829161,233380,303,40,87095,1130670,310501,253397,493449,201,187695,1677438,83,2695,72,8620,0,0,1943870,200264,233380
102,91328,0,0,3698,3091,150,5284,7104,1789.0,1589.0,504,10,0,7,0,0,526142,61300,300,9,14227,408775,141388,1079,124071,4,1664,36500,4,229,327,5340,631,315,441785,47000,64709
103,38338,0,25,767,0,77,14565,0,3077.0,1655.0,345,16,0,7,3,1,722290,150340,339,9,8090,337979,141388,59983,210073,0,0,0,46,1074,182,29133,223,10942,618671,145425,96480
104,162833,0,3385,6216,7207,68,12800,0,10788.0,3734.0,390,25,0,9,5,3,985980,152660,340,61,11034,179296,130435,45215,182705,7,8453,925086,19,1048,86,11670,511,15000,914346,168019,152660
105,45897,0,103,4425,648,76,7933,845,9185.0,3047.0,345,41,0,12,2,12,1326588,83976,303,84,8175,172554,141388,1572,56670,3,24960,38223,2,93,282,10377,0,0,1439010,98749,89515
106,234434,4877,6667,22932,7825,582,13795,3479,12488.0,9148.0,2700,57,0,26,37,6,2822275,150689,329,89,68165,1063119,474121,24447,401836,130,0,112420,23,947,43,25226,22764,0,2134691,110674,134338
107,169395,0,0,1447,0,80,8532,1972,3252.0,5124.0,1440,26,0,10,7,8,1352003,75945,329,61,31984,632072,213073,6719,167710,55,0,0,0,0,34,14618,0,0,1077736,66477,67169
108,107422,0,0,884,0,102,8040,1441,1823.0,4532.0,1300,24,0,12,10,5,1329944,78099,329,61,26316,571482,36655,6237,143628,91,9360,0,0,0,24,8451,0,0,1075606,64347,67169
109,58359,0,0,2041,3539,51,5492,0,3723.0,1155.0,350,7,0,5,3,3,366754,33500,328,56,3160,627678,213073,11618,173397,0,208,21900,12,547,43,3106,206,0,354910,40297,33500
110,103974,0,1662,2761,4221,27,6602,0,1680.0,5317.0,1050,35,0,17,3,18,412193,37925,329,105,65937,1064153,474121,152420,248753,144110,280,95111,25,1078,111,77471,360,4200,613365,85128,37925
111,45159,0,0,0,2081,18,5254,0,1066.0,568.0,327,7,0,3,1,1,148827,51461,330,57,2700,471998,0,152364,154028,0,0,0,0,0,14,2048,0,0,148827,50000,0
112,170059,0,0,1491,0,82,6793,0,3280.0,3310.0,846,5,0,21,0,11,540676,74040,327,57,39839,459647,320660,5689,134952,0,1962,18250,9,381,547,14239,0,0,597616,57102,64500
113,81660,3479,0,6358,2866,98,38514,0,7726.0,4826.0,765,45,0,14,4,10,1306392,533920,303,54,25779,1338400,234747,183109,303186,163,528,91219,0,0,101,5194,0,0,1906129,528263,816564
114,215115,0,0,6593,2475,521,10867,4995,3587.0,1951.0,1043,40,0,25,12,1,1625079,90840,327,63,49709,832882,111167,8785,117429,6,11648,214778,32,950,26,37092,0,0,1538580,103674,106170
115,100755,0,0,3359,2416,55,9136,55,14876.0,17276.0,851,110,0,29,24,15,2175565,62400,327,57,40573,1458733,307072,15289,271400,11,1664,11315,20,277,87,25311,585,0,1837318,71277,329856
116,186343,0,382,1231,0,1914,10953,13438,3986.0,4289.0,1352,15,0,29,4,7,677255,90112,329,57,19142,385731,109963,2074,46281,7,13182,180000,10,1673,7,13193,0,0,1735678,82447,99872
117,114386,3040,78,8663,1859,462,11830,0,3499.0,6355.0,1295,85,0,17,15,6,1325831,117073,325,102,14879,2670822,387206,242866,629011,6,410,1761884,101,2896,216,18026,376,1600,595117,99833,133358
118,56403,0,128,0,0,6,3449,0,1897.0,746.0,100,1,0,3,0,0,752080,30000,300,78,2639,48853,90931,432,30095,2,0,602,2,60,7,175,1,0,666450,30000,30000
119,59651,0,0,1446,1150,142,3256,2301,3123.0,1843.0,382,15,0,5,1,10,299589,28160,328,88,5608,183225,36661,14282,29165,7,0,16425,4,125,21,13841,0,0,349865,26000,28160
120,0,0,0,1655,0,130,64878,0,7000.0,8547.0,463,57,0,15,0,0,1196596,173720,152,87,11022,863565,311625,62523,156647,0,158208,0,31,857,15,426757,0,0,955558,400000,165142
121,49152,0,0,3996,1201,15,2227,3146,1147.0,913.0,200,19,0,5,0,0,160477,27016,302,60,323,142605,27703,1292,25069,4,0,10442,3,180,19,3655,0,1000,135480,20000,35000
122,25192,0,0,355,0,43,1297,0,2738.0,700.0,132,7,0,2,0,1,183660,10000,248,40,2129,33204,27703,0,12830,0,1488,784,1,30,0,0,0,0,127896,11000,10000
123,6263,202,0,1039,0,30,6528,0,6823.9456,638.0,87,11,0,1,4,3,140522,32400,291,50,2306,115449,416348,130412,129757,11248,31200,11086,0,0,181,2555,98,0,100582,12857,12263
124,103194,0,1,6941,1490,554,11189,7240,1738.0,2121.0,610,29,0,21,3,0,1231412,101680,327,69,64130,933502,669537,10628,186802,44,109524,194309,75,1761,82,106178,8,12,1258567,100873,100361
125,132377,134,150,8610,1340,217,12456,1263,1947.0,2855.0,426,40,0,7,19,7,629890,83800,330,61,37884,844905,195874,218016,165136,87,0,0,20,960,52,19815,17,0,873709,115704,83800
126,154592,0,733,13945,3849,117,18489,438,5800.0,7867.0,594,67,0,15,13,2,2167023,145480,327,14,37395,2467770,195773,103489,522807,322,0,0,40,1387,86,27885,0,0,1895734,169905,151905
127,0,0,0,0,0,15,8537,0,11924.0,401.0,34,10,0,2,2,0,113000,60000,299,48,449,119200,407325,9276,0,0,0,0,0,0,1196,0,0,0,157000,60000,60000
128,11688,342,0,689,392,62,13175,0,1142.0,2110.0,511,70,0,11,7,11,703042,48000,76,13,3424,202005,454772,3126,29279,3,28748,27547,0,0,25,2842,0,0,130000,570,101266
129,246124,0,0,5338,2153,198,14365,11267,6783.0,8349.0,1529,26,0,21,8,4,450000,100000,358,70,3984,1576018,392638,143626,324364,30,120,60000,0,0,53,5200,0,0,450000,100000,85425
130,44307,0,0,162,0,80,45453,2,11837.0,4826.0,724,65,0,5,11,8,325072,115936,340,84,13250,943086,392575,110972,195462,0,7200,25320,12,600,17,550,0,0,219220,100000,87574
131,73421,629,4,0,0,77,11168,7868,4576.0,2942.0,412,38,0,6,6,3,330000,100000,358,105,3200,702000,391897,110556,71845,0,0,9670,12,240,19,430,0,0,330000,100000,77146
132,106631,347,0,0,0,111,8517,22,10148.0,4972.0,961,2,0,7,3,8,118833,95936,328,10,3306,651535,392638,109613,229480,4,7280,17719,2,80,6,1806,0,0,53504,53504,92663
133,62015,772,0,985,0,65,8131,731,4967.0,1496.0,349,22,0,15,0,1,521356,82280,301,62,36383,348122,259831,23186,260650,17,231760,65080,22,1111,81,33192,0,0,1140934,82280,82280
134,69619,0,0,793,2511,27,6147,0,9054.0,1048.0,255,22,0,23,1,0,400939,54250,302,48,12988,313499,263845,118065,157971,0,0,53407,0,0,57,50204,0,0,397591,51000,63738
135,55752,0,0,0,0,50,3004,0,1104.0,731.0,207,1,0,0,0,0,153032,21008,302,54,1344,50174,260562,18261,0,0,0,0,0,0,8,1540,0,0,142024,20000,23000
136,92582,2062,0,1519,721,78,46217,0,18261.0,4429.0,1700,21,0,29,14,10,7968182,223580,302,68,47335,738249,263845,7990,78988,6,0,75489,19,836,56,2345,0,0,3386135,136412,705000
