,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
24,187261,5111,86,8526,21053,365,9547,5482,8678,4944,324,40,3,30,18,436,2004264,117460,290,48,15571,206914,213442,2129,103448,11,20000,30888,33,686,118,44906,1319,33800,770212,178203,91000.0
25,322336,0,0,3996,2595,42,15221,15446,4067,2583,464,39,2,5,14,782,1164205,98279,300,75,50857,394007,213442,40687,120803,10818,0,133117,89,1335,1,426,0,0,1164205,98279,120500.0
26,195465,6617,472,8928,8583,91,17122,14739,8002,5574,633,47,4,37,3,441,2768753,111720,241,75,53695,370845,313954,13262,195935,53437,4820,398164,40,1079,103,30599,3588,25941,2305236,207470,230413.0
27,43773,1044,0,101,8582,40,2768,1317,692,1777,210,36,1,12,4,2,380234,17760,324,56,14448,89570,313954,5483,37257,9989,50,42090,0,0,16,2431,288,1484,404180,33540,28696.0
28,53324,1558,0,884,7355,10,14178,0,519,424,43,1,0,5,2,31,218309,47635,298,52,34569,450136,395963,3897,118781,12233,15128,844675,0,0,54,254653,694,640,152554,41060,45835.0
29,68134,4256,55,3268,10822,72,9270,1,948,2282,324,13,3,22,8,114,1064190,91978,295,78,2624,321355,591796,14999,164834,22620,91640,3097922,10,187,102,13697,1608,8241,1167848,94834,82139.0
30,48410,4058,10,1291,10822,156,5481,1587,436,708,93,3,0,10,5,360,442957,86872,295,72,479,195729,591796,9828,99165,19629,10608,3097922,3,66,117,12317,632,12721,405115,51201,80401.0
31,39775,594,0,850,10822,62,8169,0,4209,969,200,4,1,6,0,134,378460,36461,298,90,21472,339348,591796,13341,68167,18885,29800,527637,84,1473,1410,26711,358,17474,834757,75111,83087.0
32,43704,3089,0,517,10822,30,6556,1675,1653,580,194,2,0,6,5,188,418674,72650,296,73,19851,164315,591796,10203,115521,22091,5216,3097922,36,622,83,11141,283,4490,379803,42600,32587.0
33,31210,2426,0,0,0,56,14375,5,2438,1289,247,5,5,6,4,91,623891,73899,299,53,3261,233806,129566,11046,297670,44,12,437598,31,1328,73,28389,0,0,690923,126500,111500.0
34,59785,6560,0,1181,10822,29,7413,0,1011,539,200,5,0,5,5,1794,575161,79402,295,73,27211,259819,591796,8571,157049,20611,416,178899,35,901,65,6974,158,96494,462976,53819,67800.0
35,62594,5668,0,1023,10822,35,8200,3485,1100,855,271,6,0,5,4,94,778002,79950,294,73,27356,211486,591796,9596,145520,20878,9374,3097922,17,408,65,12657,69,0,702293,56674,69497.0
36,7356,28021,0,1880,11015,40,6300,181,623,439,177,7,0,8,2,81,375624,68850,298,59,6763,81296,591796,3239,70794,4561,3952,3097922,4,90,57,8958,558,4401,382540,44600,62600.0
37,137542,1215,2623,7107,11123,60,3861,60,4288,3183,579,29,0,16,6,56,1908012,45200,348,71,13273,92549,35286,2271,73777,16,104,530294,43,517,19,3503,689,9372,925068,54940,55200.0
38,69119,1984,410,730,2614,54,4191,5322,1528,2190,247,21,8,14,5,284,350846,79360,299,84,20938,145908,69178,4071,66493,16,0,335243,0,0,31,562,109,0,342525,60000,60000.0
39,22270,1272,2,0,8856,11,3264,1729,303,521,99,2,1,7,1,39,254365,28930,294,78,6819,167915,406664,5322,51388,17784,0,37927,2,10,35,1930,57,0,179946,25454,19000.0
40,39419,1727,0,627,8856,15,2557,1405,445,492,77,4,1,4,0,8,225225,29088,294,48,5777,53059,406664,4469,25697,11543,576,60848,19,403,52,3631,0,0,165281,25632,18650.0
41,25023,0,0,0,8841,18,4245,1338,670,417,36,2,2,6,1,5,235560,40238,301,73,2665,114497,458165,945,48227,13545,0,43422,63,674,47,3248,0,2340,202810,56338,51572.0
42,57141,3323,113,793,3717,65,2561,0,1305,886,241,13,0,8,3,522,472176,16430,310,83,1031,347016,675961,20049,61381,10130,19600,28898,70,1102,401,11916,1615,1210,537412,34038,25250.0
43,38284,0,0,370,8024,39,5019,8,4450,1153,200,17,0,10,2,7,219162,60704,299,54,9974,192128,248276,5047,123658,0,12156,333776,20,431,15,2718,1780,7095,141902,41649,52761.0
44,57447,0,0,1236,8013,34,3985,1440,3716,1159,197,17,1,10,4,7,219162,60704,299,54,26697,154792,248276,30715,102665,0,1872,0,6,138,19,3750,647,0,141902,41649,52761.0
45,67548,0,0,2279,7960,30,4119,4463,1461,857,164,11,0,10,3,19,219162,60704,299,54,16328,87500,248276,3084,58578,0,15600,333776,5,150,19,464,598,0,141902,41649,52761.0
46,57142,0,184,346,8013,40,4230,836,2300,1194,305,20,0,12,3,16,429162,60704,299,54,28295,169086,248276,23487,44808,0,12584,333776,24,399,21,2100,694,7095,141902,41649,66761.0
47,25526,1032,0,346,8013,39,4279,0,1684,1097,170,10,0,6,5,3,219162,60704,299,54,572,77627,248276,36140,71220,0,10820,93271,13,231,16,695,63,9500,141902,41649,52761.0
48,123518,5977,588,11106,5263,153,7246,4503,1539,2406,298,7,4,10,9,681,1090130,106920,298,64,28317,204840,62179,5179,83301,267,7488,1051676,112,970,70,17975,2831,2600,1355000,106320,106920.0
49,86009,6805,32,0,6216,54,4088,0,14761,1665,218,43,3,18,7,141,647695,53928,298,70,16241,419768,544556,9216,174651,7721,11920,832559,26,408,62,16871,1498,3250,722250,54858,54298.0
50,36437,0,24,1226,6226,82,8390,0,1760,2998,371,14,3,24,9,132,1223316,106808,292,80,13212,493513,544556,42279,45600,3886,3120,832559,20,399,15,1199,72,0,1198683,124000,95000.0
51,264347,18913,107,16563,5496,527,17889,20558,2574,5586,933,45,7,82,6,4301,4380608,221320,287,60,28172,674037,58289,11334,181233,146,9312,218526,68,2183,112,37258,994,15600,4289367,252557,221211.0
52,104616,2772,12,7017,0,279,6088,7441,690,1196,292,14,4,22,2,825,817920,86000,293,56,7166,150237,372654,1732,74139,22,6864,51439,108,3120,85,14810,88,5920,849918,86000,86000.0
53,102026,3564,61,7999,549,74,3993,6006,1561,1209,169,19,3,24,2,350,1008283,60420,276,52,9362,104111,437221,1916,84084,30,4264,101850,9,167,53,7954,0,2780,1015978,55320,67052.0
54,257459,7564,144,28868,16686,636,12681,22281,6633,3897,589,90,6,74,5,2329,2710880,188314,299,68,56145,370298,942724,4905,138080,3210,5200,328242,51,1442,104,38298,11159,3770,2341865,185740,171000.0
55,79998,1300,0,3046,0,155,5233,6250,1841,1494,236,28,5,20,2,362,664236,71740,293,60,4575,64531,111083,10691,30781,10,41734,26895,47,1016,62,7387,0,2176,639403,72820,71740.0
56,111532,8287,16,4935,2807,226,8242,8192,3390,2092,270,22,3,28,2,993,1247674,103020,299,60,16676,220969,451868,2963,89184,60,10428,15568,28,619,92,21753,138,4000,1195575,101100,103020.0
57,186651,7412,1750,29586,9597,635,13817,16860,8859,1424,96,10,1,8,6,920,539835,52040,299,60,25987,204335,1194465,3808,94354,38,10400,799278,59,1140,248,50575,21782,33930,2575999,197599,165550.0
58,688118,10723,891,7325,7596,403,16388,6154,4958,14900,1141,95,9,112,10,3518,6457699,270163,299,60,24515,487353,1194465,11920,249208,99,0,8942158,92,1977,261,161271,1177,0,5546619,304395,269583.0
59,121506,4727,189,6628,1972,376,6752,10511,2940,1497,232,24,2,30,4,1119,1366185,86080,274,60,14276,141171,513027,2623,42981,18,2932,339628,70,1837,50,13168,226,0,1352205,88240,86080.0
60,104427,3209,6816,4954,16367,39,13783,0,1662,1395,253,17,3,22,3,321,1045837,61552,264,70,8942,108621,489405,84520,23408,138,104500,4215837,10,188,50,11290,1414,9000,2360286,165000,61552.0
61,97433,4331,69,4968,3453,328,7681,7489,4552,2373,319,31,2,35,1,2228,1680333,113360,299,60,20598,302458,815396,5609,108218,87,4254,180657,47,1078,98,21090,528,5797,1492744,114390,110390.0
62,140113,9313,3550,4906,10907,122,53300,17,14226,7869,502,41,6,53,13,1512,4414164,512600,299,62,14590,503944,1044740,8991,126353,31,250,97194,29,487,80,32983,4970,170607,5808293,1000000,499942.0
63,53354,6463,2258,2449,5574,159,67999,0,9500,8273,740,60,8,41,24,2,4749317,610000,45,73,6036,61093,55100,4522,28335,0,156,52862,900,1550,13,21428,2150,139184,10009785,1399420,525366.0
64,94166,1141,622,3000,55409,32,8471,8411,4343,2557,329,36,4,20,0,15,404781,77548,325,58,25044,136610,263185,2794,66525,33,0,456406,33,807,2,585,270,0,244646,49526,88414.0
65,101396,1295,345,152,1504,34,5087,873,2325,1497,179,5,2,10,2,13,359601,41180,298,66,2458,155140,263185,5358,134538,514,13000,0,30,0,61,8534,57,0,316822,35094,35000.0
66,145097,7163,49,9423,14621,83,13788,0,3665,3004,602,20,3,18,13,636,1114301,122385,300,56,16745,295066,248276,8150,277175,2328,1817,249051,47,991,108,26699,709,3900,794268,122385,109814.0
67,71193,2593,35,7093,48976,77,6015,5683,1475,1074,165,7,2,16,8,144,680322,68385,224,48,4899,58360,62179,3300,41634,818,10800,159734,19,294,68,12608,731,3870,675829,65000,80814.0
68,86762,3168,0,0,0,0,1822,125,243,359,92,1,0,2,0,18,63900,8400,298,53,5561,177208,532905,34201,115082,12647,200,0,31,628,0,0,0,0,76277,22180,12390.0
69,338049,9552,490,0,996,38,2111,0,4000,2530,402,14,0,6,6,7,1657662,59000,184,78,51321,1192034,72242,9245,29750,0,400,32707,6,90,391,342056,59,0,1657662,59000,63000.0
70,46553,0,0,0,18976,0,48455,0,13399,3449,431,21,5,23,37,0,769827,141708,20,77,0,79160,542455,0,0,0,0,57156,0,0,13,1773,139,0,2031881,550226,134814.0
71,80821,2932,0,0,0,15,3542,2132,8378,3968,400,18,7,30,3,11,2724552,180200,248,74,369,49220,458165,1903,325263,11953,3200,43613,55,1308,193,18613,0,0,134220,45008,48560.0
72,84481,1526,0,1790,0,108,8992,1,701,1963,422,18,5,24,5,45,1063486,120192,327,66,2901,56191,532905,31765,116692,19805,25114,1048580,40,1026,114,29165,465,2328,986623,129940,63888.0
73,293415,8126,96,1074,3030,175,5543,97,11839,4826,584,62,3,28,2,8,1917880,53935,323,70,10537,565169,419742,9817,220978,220,2,67064,137,3286,225,102541,250,0,2160491,221957,234440.0
74,74550,1057,12,0,14621,0,12803,0,3698,2675,423,15,5,22,64,1597,1380504,170985,338,85,22046,1759227,1044740,13522,310370,2184,42182,917136,692,20445,131,356984,499,10686,1164800,115189,160814.0
75,90262,2098,64,8758,19549,33,8519,1537,1720,1111,273,13,2,15,8,204,640679,88985,284,56,2571,77410,105552,1348,24534,1017,570,90244,38,742,135,51653,1179,19630,905560,74800,35057.0
76,94505,2313,31,6365,14891,177,8968,6644,2315,1819,134,13,2,25,6,11,484626,89732,298,57,11131,120482,111925,11695,37639,8097,740,138374,22,488,17,1284,432,4350,539965,90888,12390.0
77,93149,169,141,29,1021,22,4997,0,1244,511,80,10,0,4,4,0,365126,98025,295,2496,2921,85204,151290,11123,47003,0,3744,332891,15,104,50,14292,0,1000,253904,68366,88714.0
78,113009,0,34,10607,18976,134,9187,0,29063,2466,550,14,1,21,4,4,706191,18960,297,56,8611,200742,111925,23160,47643,1564,4992,118397,18,275,138,20529,1756,4186,902186,74347,93355.0
79,124568,1977,120,0,0,34,1857,3600,938,668,46,1,0,4,1,0,154865,18416,299,52,10843,218287,255402,4299,15083,0,200,0,0,0,147,76329,188,0,153566,23666,108714.0
80,108799,1391,50,3487,21213,90,8254,7516,2661,2548,302,17,3,6,8,212,445188,29400,290,56,3477,103372,27168,1799,59121,2023,2900,148181,98,2265,112,26199,885,14107,810207,96705,96277.0
81,98449,0,153,5424,19450,96,7705,6858,4576,2942,422,24,3,12,5,79,998737,31336,274,56,3234,105310,1044740,2528,61078,1151,324,106915,48,1002,135,17145,889,13664,790975,90385,89314.0
82,93955,2028,0,1105,0,11,27607,0,29552,1840,96,4,1,6,6,38,335777,136573,303,72,19448,144380,408862,37957,388724,3917,0,481066,0,0,74,63641,0,0,0,0,81974.0
83,97049,3892,38,3575,0,47,7631,2366,341,341,85,6,1,8,3,411,237014,12888,299,70,3136,84008,226771,9530,152207,948,3020,0,47,887,106,21002,375,5980,612843,94800,19806.0
84,102212,3459,29,4778,16129,32,8021,873,5803,2303,182,13,2,20,12,306,905907,89885,300,56,3935,131015,62331,2791,80737,1285,4830,107633,30,608,185,35571,721,46109,1025125,99385,108752.0
85,334737,11066,524,3147,3030,94,6166,17,12200,7272,1215,46,5,60,33,306,3152228,281745,327,81,21739,767786,419742,8801,159054,1598,936,366538,87,2300,385,387716,455,3119,2432143,101677,144844.0
86,95408,4002,522,5965,18660,312,9632,2991,4887,3877,582,18,4,15,7,170,1161493,102450,288,56,981,128069,131404,15106,122580,1316,272,263511,30,750,62,6613,346,17833,1300201,94500,159818.0
87,64629,1493,39,10129,19302,30,6448,363,2501,3119,266,8,6,14,2,71,1246082,138160,296,56,2174,37880,105552,1319,7579,965,1040,76336,44,730,108,11847,10661,17351,602410,62000,64530.0
88,88965,543,155,1929,20297,58,6887,0,4844,1754,136,10,2,15,6,4,624754,81003,349,87,3573,99386,46574,14713,14983,1331,12,191911,6,181,135,12247,623,6856,296157,65607,46060.0
89,78232,1911,194,7293,15541,36,8026,5789,450,964,79,17,2,15,6,63,711836,96385,299,54,4219,89726,65700,3022,24156,1910,4,118047,34,837,116,21427,453,10490,821816,97000,81000.0
90,95051,296,51,9786,18976,158,6943,433,3165,1319,204,13,3,17,7,254,570248,69385,287,57,4731,87916,39637,2917,62856,1506,1596,81671,6,190,77,13862,630,20763,595807,59399,68814.0
91,73499,1628,48,7222,19186,155,5810,5017,6477,2096,267,13,2,16,7,272,733175,73485,295,56,470,73435,45204,2075,47800,1397,936,155199,23,382,185,12001,30,16641,733175,73485,63134.0
92,63211,2707,313,4320,29098,111,10208,8369,3271,1731,143,13,2,12,2,0,650899,44857,298,48,3574,53880,32373,8626,25220,8,0,56153,13,251,42,14178,812,17145,876337,46495,64900.0
93,262917,2008,2473,6495,29098,358,16058,13557,6470,4722,590,70,5,43,10,728,2169391,126007,325,66,22042,498804,419742,7885,57597,27,360,198875,90,1999,210,106355,1876,26480,2276853,134361,33320.0
94,77487,2025,0,0,15014,34,4181,18,861,783,230,6,0,10,5,6,375998,64776,299,54,3190,52237,650918,11192,40846,7839,11000,1199813,10,161,119,19901,0,0,331189,64372,149311.0
95,76220,0,105,3882,28898,127,10628,7978,940,1023,300,17,2,12,5,100,257687,46897,326,63,3411,68599,32150,1297,33677,67,3912,289710,37,634,27,12637,466,4200,271977,56040,49000.0
96,223854,2419,191,9503,29113,357,17206,12115,7628,3898,1208,38,5,49,5,400,2532942,105657,326,61,10469,403266,100688,7005,197535,29,14,264666,70,2454,70,10043,1364,80010,2482317,144649,175705.0
97,78626,0,505,11534,35228,497,13102,12552,5044,7837,958,23,7,14,15,975,1616094,93770,326,75,6264,39674,333362,11887,306177,430,92842,2942143,1567,4339,73,10933,3857,13192,2089798,174380,54600.0
98,77041,0,77,2412,29098,113,4661,2226,5365,2293,510,21,4,17,3,86,782688,47340,300,75,3826,101357,44015,1589,44062,16,7886,102412,24,763,106,50301,533,13287,765097,40500,68081.0
99,213447,3757,2076,9986,29098,218,16599,15117,4827,4302,1267,28,5,47,4,886,3083188,163097,311,70,21759,483245,160052,8788,207006,56,16640,263607,38,747,124,30802,562,10890,3033645,132040,167813.0
100,79959,1690,85,4622,29098,176,11340,9566,2671,2078,418,15,3,15,1,740,293606,49177,257,56,7493,86259,160052,2656,60159,3,1560,93267,10,170,43,5428,938,6815,314143,56320,74220.0
101,88543,832,114,2859,29098,132,10673,5410,750,755,222,0,2,6,17,0,489008,40220,299,56,2177,56831,160052,1730,123080,4,240,90502,11,168,44,6583,276,4428,698276,41499,71358.0
102,77178,1051,51,3231,29098,104,11652,8036,1808,1598,226,10,3,11,1,110,644484,92917,298,54,2985,88342,37361,1592,43389,4,1108,88004,37,1352,57,13129,1160,6451,606471,63910,84960.0
103,88758,2174,637,5161,29098,372,10436,6576,1800,1125,113,6,3,12,2,39,618477,68607,299,54,3884,38277,16993,1026,56379,15,1560,91314,2,16,32,7814,907,9304,673226,45103,65067.0
104,94538,809,7,0,1980,42,6918,8,12662,4676,720,43,3,16,10,455,1283426,117917,298,74,3984,90493,281291,5430,89828,0,0,255747,0,0,42,12405,0,0,1142093,70628,83785.0
105,126778,1892,896,5118,29098,281,11748,504,6000,4785,440,27,6,37,5,652,1842188,189227,325,56,22244,380806,105067,7944,176583,23,19216,232223,129,2655,90,52378,1222,27796,1658783,160870,189240.0
106,76005,0,247,2046,29098,155,11371,5913,28137,1930,230,25,4,9,19,190,942226,47200,267,84,3431,38510,105067,6192,20532,2,1060,97903,24,363,24,5177,216,4000,165818,39600,47200.0
107,71497,1901,284,4510,29098,61,9955,3522,439,1345,300,25,2,12,1,260,581471,80897,298,54,3363,65875,55100,2398,48965,50,1872,112871,21,378,46,7444,379,7346,584817,39000,75900.0
108,94517,0,70,2675,18317,89,9684,6589,2121,938,271,17,4,10,5,28,612682,65817,300,54,4513,38924,255402,1293,33493,0,1144,78788,10,122,52,13752,0,2000,551183,43540,65860.0
109,75859,0,162,4736,29098,87,10012,7813,731,633,150,15,5,8,2,1,499696,58857,299,54,1264,26748,9617,589,13548,0,1050,62384,2,71,38,8417,204,898,515678,45000,54863.0
110,93142,843,143,2656,29098,130,10002,3534,2263,1629,350,18,3,10,2,0,520641,77197,299,52,6250,61586,49314,1787,58005,23,0,103764,23,492,49,7118,438,4722,542378,36375,72199.0
111,94019,866,238,4907,29098,186,11173,3522,1503,880,221,9,0,0,1,77,182516,23200,299,52,5501,79043,52595,1782,37815,8,8320,153188,28,505,24,3714,470,20201,690235,56826,79040.0
112,67836,424,27,1780,51068,13,5927,0,75770,478,90,5,1,2,2,493,223827,61615,299,54,10394,55796,513027,3600,74456,2846,8970,181348,12,264,39,5024,39,0,236257,62457,60000.0
113,58919,0,0,0,0,42,8721,6133,2267,3836,300,39,5,10,10,909,1278134,150341,300,81,755,24197,213442,52207,218744,9660,0,0,137,2149,9,3561,0,0,1044488,75258,33000.0
114,89386,2982,207,4963,29098,205,12902,10397,1900,343,20,2,1,17,1,44,1397590,60697,248,45,2575,43144,42910,596,17727,5,342,117320,1,11,86,21410,1119,12153,746037,71800,70736.0
115,87791,315,12,5199,29098,98,9524,10055,4403,551,170,9,0,2,1,0,244850,23200,299,52,1106,55408,25416,792,20463,4,0,56100,6,82,61,8281,876,10028,546214,37429,68750.0
116,62576,325,20,3054,29098,73,2955,4586,2836,1242,507,11,3,14,4,188,636612,39840,299,52,2084,78702,117047,1323,33760,7,416,91654,9,236,52,19481,101,10000,272235,34999,50840.0
117,49225,0,10,1029,29098,64,8064,0,42712,604,70,4,3,2,2,324,145125,28790,249,40,599,31697,507025,1999,42876,2,8,440311,6,22,4,730,40,0,145125,28790,46690.0
118,174590,618,84,7233,29098,180,16610,10731,6817,6442,691,64,7,76,27,1778,4596696,118301,324,70,13139,416163,263185,8719,207068,34,6448,505012,44,947,183,49053,2525,29143,7558830,652230,171712.0
119,198600,6128,30,7655,14621,137,6033,0,940,470,84,2,1,6,1,269,230329,38911,224,56,45645,274355,62331,1782,69377,3270,480,55558,50,930,60,13484,291,4270,567767,52360,51315.0
120,49154,0,3994,0,895,104,3122,2575,2013,536,61,1,0,4,3,4,183247,28400,299,72,6783,26296,255402,6982,20266,0,1040,0,0,0,67,50523,24,0,208193,59187,89314.0
121,73510,3510,28,2133,2153,85,3803,90,2823,2740,103,20,0,8,5,1,472413,71962,299,78,39974,126526,42971,19343,63092,7,0,37049,41,1640,54,9927,608,0,558623,65176,67780.0
122,26513,1026,0,751,0,19,3005,794,646,453,108,1,0,2,2,0,749861,29850,323,54,2099,17731,98585,544,10936,240,0,40663,6,297,15,1317,47,6300,123278,30554,29250.0
123,67841,0,0,4936,19073,48,4273,4883,1481,708,64,10,2,14,0,0,665086,59736,299,90,4238,44911,27260,3198,12179,2,816,4853,7,141,112,20313,903,0,462006,58335,53115.0
124,60322,0,0,0,0,18,1759,1,1751,1291,230,22,3,9,9,3,798733,30142,300,44,4960,20136,27260,736,10557,0,0,0,0,0,26,840,98,0,238113,23700,25041.0
125,35399,0,0,1112,0,8,1762,93,1134,997,45,2,0,4,0,3,97730,24600,299,67,1928,9498,52276,180,5926,0,0,0,0,0,8,696,73,0,87051,24162,22653.0
126,61901,1841,511,1289,56192,139,11303,1746,2628,3983,432,31,5,9,26,22,1214124,150341,322,77,13324,257914,1066351,19029,170487,32813,204,604552,116,1612,4,1238,79,0,1413940,150341,156113.0
127,54276,1602,0,1090,56192,117,11440,2,1622,3759,243,28,3,8,16,11,1268402,147941,325,73,5129,219072,1066351,15455,102655,36091,1040,604552,27,543,132,17987,421,0,1033765,147941,185180.0
128,128935,6779,66,1610,1712,90,5389,0,2654,1994,200,13,4,9,6,161,428406,52040,299,78,42103,519331,48738,17304,59737,0,0,36440,0,0,56,16092,864,0,214957,61080,52250.0
129,70960,4830,0,3071,0,22,2347,1951,2246,784,187,12,2,10,4,5,440721,26700,327,88,15228,252798,29756,730,56691,94,312,31966,19,262,13,1545,200,3906,449807,32388,122441.0
130,159910,4552,1677,3258,56192,126,8858,12134,36029,3757,536,34,5,10,18,108,2449809,130941,325,73,100029,303269,1066351,21099,158988,32027,2912,604552,34,434,21,2466,4,0,2326397,129978,135128.0
131,137497,5262,37,3264,56192,110,9905,10494,4347,4070,425,33,4,10,19,586,1628085,130941,327,80,53239,389937,1066351,22463,211730,18941,2000,604552,37,729,21,2924,242,0,1539596,129978,134439.0
132,57287,2439,0,2519,29143,29,2173,0,2068,760,200,11,2,8,2,0,190264,31800,299,54,17592,316869,72242,385,168525,6,0,85915,0,0,28,5031,75,0,379051,21687,156747.0
133,75061,4655,10,1736,56192,104,10459,3434,2400,3776,369,25,5,12,16,821,1503609,126741,325,83,14239,274129,1066351,16583,270038,32625,1614,604552,53,765,27,3920,138,15320,1415801,125778,130302.0
134,172082,27827,73,2387,56192,179,11674,14525,11118,4457,374,75,4,18,9,1073,2236357,159461,327,76,96545,445331,1066351,28675,330895,35412,6,604552,1,88,57,12535,1981,62550,2133976,158498,164064.0
135,105419,4868,142,3737,56192,105,7865,8159,4310,1553,270,24,0,8,13,10,1084941,78341,327,73,618,218548,1066351,14036,339540,25537,1814,604552,0,0,8,497,0,0,1230117,94941,80278.0
