,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
10,158062,0,590,10185,4049,561,16573,0,5741.0,4726.0,625.0,60.0,0,21,10,31,1107757,100560,300.0,15.0,2797,636601.0,220484,127506,239978,0,4680,19280.0,539.0,12844.0,2854,116286,965,0,200469,10050.0,10600.0
11,124258,2617,742,10255,3659,267,9415,4058,5574.0,8002.0,590.0,55.0,0,19,19,7,1223489,99592,327.0,12.0,42741,686549.0,345478,39357,2261159,20,0,3500000.0,123.0,2270.0,356,178842,2900,0,1223489,99592.0,101236.0
12,42127,230,37,3970,0,60,2910,0,692.0,1696.0,321.0,32.0,0,4,3,2,406813,31672,327.0,9.0,7097,194152.0,345478,3728,103560,0,0,0.0,5.0,150.0,24,240,409,0,334201,5787.0,44000.0
13,10987,0,0,240,200,35,0,0,669.0,592.0,120.0,4.0,0,0,5,0,195315,35000,275.0,52.0,0,0.0,0,51066,51066,0,0,63600.0,0.0,0.0,0,0,0,0,187574,28000.0,0.0
14,212448,3052,0,5050,763,942,14919,9942,3576.0,4024.0,1032.0,40.0,0,31,19,9,727386,133932,325.0,110.0,77721,714276.0,280212,152524,300571,38264,74502,350000.0,449.0,5542.0,1173,25470,0,0,767199,120596.0,133987.0
15,112883,0,4532,4256,5935,0,6931,5287,3845.0,2241.0,666.0,26.0,0,8,6,0,840851,71200,298.0,53.0,6631,115048.0,41352,1229,98529,0,0,0.0,0.0,0.0,218,7794,0,0,595511,55349.0,99880.0
16,33666,0,0,1309,2476,24,3075,0,993.0,871.0,192.0,12.0,0,2,0,0,343297,27880,300.0,9.0,0,63740.0,0,2091,41858,0,0,16052.0,0.0,0.0,73,1168,59,0,324157,5000.0,42654.0
17,168303,174,0,5162,1164,669,11287,7697,10000.0,2377.0,613.0,43.0,0,22,4,14,1388801,120120,326.0,10.0,91439,723586.0,560958,284002,284002,2,127044,31719.0,3228.0,3547.0,890,46556,18,0,1336877,102846.0,132569.0
18,67655,0,168,2610,2684,192,8048,0,3665.0,3004.0,615.0,29.0,0,8,4,15,212729,70280,261.0,53.0,29277,192619.0,214245,5764,209563,3,1300,21900.0,29.0,1429.0,195,8653,0,0,224211,67000.0,65000.0
19,62285,0,0,1711,4274,30,8260,0,1524.0,857.0,117.0,17.0,0,5,0,1,32182,21110,298.0,14.0,1916,160000.0,187,31317,57303,0,0,0.0,0.0,0.0,67,1090,0,0,202176,21110.0,8248.0
20,43219,0,354,2871,4375,78,11755,0,1539.0,2406.0,404.0,54.0,0,7,5,13,758599,131968,299.0,84.0,11078,394089.0,63979,7637,145662,0,32280,47925.0,17.0,595.0,246,72582,750,37534,719822,84000.0,130361.0
21,45079,0,0,4321,874,19,7500,2000,1475.0,1074.0,288.0,15.0,0,5,1,0,156082,56920,297.0,45.0,11793,91829.0,63917,11793,53924,0,0,0.0,12.0,245.0,245,4339,0,0,195641,65000.0,52702.0
22,33592,0,0,0,200,23,1940,0,5778.079584775087,181614.0,0.0,6.0,0,2,2,0,27800,27800,300.0,48.0,0,0.0,0,98021,198045,0,0,0.0,72.0,1754.0,16,198,0,0,83743,31904.0,27348.0
23,327594,9448,0,11599,2447,302,28774,16924,2572.0,5586.0,1637.0,51.0,0,43,3,3578,3209796,328480,299.0,62.0,58942,1204002.0,31147,19756,699781,356,724,359107.0,6000.0,7780.0,908,29065,195,21500,2880147,276783.0,256999.0
24,35158,1823,0,1052,583,198,16518,0,3390.0,2092.0,510.0,17.0,0,15,0,3,879804,162880,299.0,56.0,3347,168382.0,421853,1809,46923,0,59800,80586.0,43.0,1485.0,359,9554,0,0,796180,150000.0,162654.0
25,37399,1686,0,1251,162,313,14524,0,4552.0,2372.0,560.0,41.0,0,14,0,3,976064,113896,299.0,52.0,1698,91037.0,74394,2477,69885,0,0,74118.0,9.0,311.0,341,7846,0,0,980225,155923.0,148958.0
26,404992,7375,0,15446,9670,918,27967,19660,6633.0,4059.0,1036.0,112.0,0,42,0,24,3064156,237648,291.0,60.0,59946,911753.0,0,10815,691512,101,1467288,620144.0,15.0,583.0,710,25953,1059,1069,3163108,257960.0,237648.0
27,433949,12562,711,28561,5975,310,30843,552,2216.0,1981.0,540.0,18.0,0,43,4,6,2977471,314840,300.0,68.0,42334,590131.0,177950,4313,200622,232,309,342428.0,21.0,1232.0,535,23569,29462,11510,973957,295820.0,282800.0
28,112494,0,0,5198,0,403,7327,4677,690.0,1196.0,257.0,17.0,0,11,0,0,669017,86648,298.0,54.0,22598,246760.0,232191,5469,121479,217,6734,18000.0,6.0,222.0,165,5068,0,0,544901,60760.0,81845.0
29,97995,1242,0,7698,549,258,10918,5114,560.0,1209.0,270.0,20.0,0,13,7,0,693393,71750,299.0,88.0,12897,399064.0,205997,61578,109290,46,0,8813.0,38.0,1202.0,36,9176,0,0,528853,46539.0,87000.0
30,67394,100,0,404,0,147,5242,3229,324.0,324.0,104.0,4.0,0,6,0,1,288969,53840,299.0,60.0,5594,176586.0,106926,33789,39672,153,0,6348.0,1.0,30.0,12,2065,0,0,236872,48891.0,52016.0
31,130905,1188,0,5045,0,552,11062,3800,2940.0,1497.0,500.0,24.0,0,14,0,12,837048,118918,297.0,57.0,31468,410053.0,80491,8885,180593,146,2750,39670.0,50.0,1040.0,473,8847,0,0,855084,91000.0,104050.0
32,107072,1,0,4142,977,516,8828,3833,1662.0,423.0,345.0,18.0,0,10,0,3,791271,88857,299.0,9.0,18389,269914.0,11106211,238,209800,63,0,0.0,24.0,726.0,429,7331,0,0,548232,73990.0,88994.0
33,46291,0,0,0,0,14,1015,0,1310.0,783.0,194.0,2.0,0,2,1,3,0,0,325.0,56.0,0,66667.0,0,9893,25152,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0
34,55092,0,0,535,0,21,5912,0,4343.0,2557.0,509.0,46.0,0,6,4,3,1112480,104200,325.0,56.0,0,39201.0,0,6863,17748,0,0,0.0,0.0,0.0,0,0,0,0,270067,25000.0,64800.0
35,115455,0,353,4146,6574,113,10057,4814,6817.0,6064.0,1156.0,130.0,0,48,3,2,3846840,122680,327.0,87.0,51813,658900.0,236881,168377,287766,0,9780,1935644.0,53.0,1848.0,1545,32234,0,0,2774145,84480.0,88680.0
36,46697,0,0,1877,509,27,4441,2350,1431.0,676.0,212.0,12.0,0,6,0,0,252434,22934,277.0,78.0,0,164529.0,0,15403,23543,0,0,508306.0,1.0,35.0,165,2403,0,0,367000,20000.0,39994.0
37,193212,204,1121,6100,8534,197,32552,3952,6470.0,4497.0,1200.0,62.0,0,27,16,7,1779953,121300,326.0,91.0,63176,588590.0,102872,111601,221320,14035,314,0.0,43.0,1903.0,906,39046,0,0,1780253,121600.0,95520.0
38,50375,0,0,0,0,57,3869,2685,1911.0,319.0,64.0,1.0,0,4,0,0,212611,20160,299.0,66.0,141,6683.0,139084,3651,14620,2,2,11445.0,4.0,152.0,48,2136,0,0,186293,12703.0,84820.05892255892
39,58678,0,0,1633,1200,95,4417,1543,940.0,1023.0,300.0,14.0,0,8,0,0,440093,31280,338.0,9.0,5741,81237.0,35046,2043,30822,0,0,8755.0,12.0,420.0,115,2595,0,0,392032,31300.0,31208.0
40,183001,199,0,10441,5933,404,15089,4728,7628.0,3828.0,1208.0,40.0,0,27,0,1,1871091,180000,325.0,98.0,37188,405822.0,106600,8437,195759,0,208,34053.0,55.0,2072.0,847,23534,0,0,1529010,125661.0,178049.0
41,60107,0,0,1356,290,115,3858,0,1040.0,774.0,290.0,14.0,0,5,0,1,238094,38400,297.0,78.0,182,40453.0,15378,216,40114,0,2955,4168.0,1.0,32.0,14,1678,0,0,210123,29605.0,38693.0
42,50369,0,24,1260,246,76,6956,4052,5365.0,2205.0,510.0,30.0,0,10,6,0,525455,32555,294.0,54.0,5395,67652.0,22839,14407,36936,0,0,0.0,11.0,250.0,265,4500,0,0,675771,47786.0,44252.0
43,168391,526,1718,10121,2392,354,9785,6207,4885.0,4399.0,1276.0,32.0,0,28,2,5,1416285,86820,326.0,78.0,40902,505899.0,167916,418232,210720,0,140,47469.0,64.0,1917.0,1252,26827,0,0,1465492,67472.0,71929.0
44,60923,0,0,1677,1,32,64038,4578,2312.0,1410.0,418.0,18.0,0,8,0,0,44165,35692,299.0,56.0,11879,135985.0,167916,56640,96355,0,0,0.0,0.0,0.0,18,2476,0,0,120428,35693.0,32740.0
45,60537,0,0,1700,1054,88,4090,2001,2800.0,1333.0,350.0,13.0,0,6,1,0,72060,14000,299.0,60.0,3288,64280.0,167916,7075,17877,0,0,1248.0,4.0,135.0,51,791,0,0,261231,14000.0,35719.0
46,59457,0,0,2090,1994,217,3692,1160,1808.0,1598.0,350.0,12.0,0,7,1,0,110609,13700,299.0,11.0,450,75982.0,43470,1937,54474,0,0,0.0,0.0,0.0,514,9494,0,0,134964,25581.0,11630.0
47,62767,0,0,2086,774,37,4359,0,1800.0,1092.0,367.0,13.0,0,6,0,0,329770,32320,302.0,76.0,5222,42837.0,19697,14572,25949,0,0,5326.0,1.0,30.0,76,1540,0,0,318264,25070.0,18000.0
48,68539,0,0,5331,1832,170,7707,2972,2143.0,965.0,300.0,19.0,0,5,0,0,326759,16862,302.0,78.0,11798,97165.0,252104,2563,71919,0,50,14995.0,2.0,50.0,137,1994,0,0,326759,58100.0,49899.0
49,70766,0,0,4482,1848,427,5640,3054,5112.0,1807.0,582.0,23.0,0,13,0,5,532218,40000,331.0,68.0,2194,330450.0,115083,7576,166585,0,4004,25480.0,26.0,718.0,267,22530,0,0,718909,32713.0,39939.0
50,55771,0,0,1329,1329,153,2225,1914,4889.0,976.0,420.0,11.0,0,6,2,0,285560,11000,338.0,12.0,5655,0.0,12500,19471,31305,0,0,130322.0,0.0,0.0,137,1367,0,0,285574,25361.0,24281.0
51,58036,0,12,1456,1498,91,8006,0,990.0,1161.0,300.0,12.0,0,6,0,6,298611,35640,294.0,74.0,3799,75965.0,105819,1903,68662,0,0,7500.0,2.0,120.0,16,5388,0,0,342833,34140.0,33000.0
52,60977,0,0,3001,1019,70,1412,4906,990.0,1294.0,460.0,24.0,0,7,0,0,162997,34900,299.0,54.0,7645,124173.0,48866,1035,45928,0,520,4160.0,5.0,200.0,22,5652,0,0,410263,31873.0,32500.0
53,75058,0,0,2371,8172,98,8661,1511,2121.0,938.0,300.0,22.0,0,5,1,1,389009,23600,299.0,12.0,1058,59655.0,45368,33387,62366,0,1490,30558.0,28.0,635.0,140,3247,0,0,384625,54456.0,40000.0
54,60321,0,46,1628,1389,80,6238,0,731.0,591.0,150.0,20.0,0,4,1,0,250240,38340,300.0,58.0,2589,18527.0,10125,368,21801,0,3536,5840.0,4.0,93.0,166,1568,0,0,242838,35576.0,35241.0
55,71379,0,34,1419,1579,151,9959,4605,2263.0,1629.0,350.0,15.0,0,7,0,0,329265,8600,300.0,60.0,10470,113938.0,26979,2720,57350,0,206,5986.0,8.0,144.0,130,1887,0,0,582944,122000.0,5000.0
56,68707,0,0,4048,1224,196,5019,5013,5658.0,1678.0,500.0,18.0,0,10,0,1,469211,22800,316.0,56.0,489,156619.0,61366,3154,55421,0,52,19838.0,17.0,400.0,229,3765,0,0,523900,40100.0,39560.0
57,47029,47029,28,2241,676,33,5420,2710,2203.0,1054.0,300.0,20.0,0,6,0,0,140769,30190,298.0,6.0,5100,59145.0,75223,1784,38200,0,0,0.0,0.0,0.0,120,2742,0,0,327824,25925.0,25632.0
58,48102,0,0,1658,291,18,2934,3933,2068.0,860.0,200.0,12.0,0,5,0,1,237067,5480,299.0,54.0,1952,38768.0,74780,471,10143,0,3650,3285.0,0.0,0.0,121,2705,0,0,257067,23325.0,25421.0
59,72099,26,0,3373,2332,115,6693,4222,3891.0,1664.0,568.0,26.0,0,11,0,1,724869,58840,299.0,10.0,3241,170816.0,46556,37870,82152,0,35,28479.0,24.0,977.0,457,10425,0,0,713447,60760.0,4700.0
60,69639,0,0,2745,2662,103,5675,0,4111.0,1387.0,350.0,2.0,0,6,0,1,277469,18760,299.0,54.0,5723,63753.0,27862,1317,30211,0,148,5455.0,0.0,0.0,267,3344,0,0,311260,49643.0,49829.0
61,48970,0,0,885,2137,56,3827,2314,2836.0,722.0,316.0,27.0,0,7,0,0,48644,15528,299.0,52.0,8049,87824.0,114612,2577,51885,0,156,0.0,3.0,85.0,274,5432,0,0,122619,30000.0,32768.0
62,140136,0,10892,3585,4131,292,14388,5370,5318.0,3253.0,350.0,27.0,0,12,6,10,1158086,169368,299.0,54.0,22739,243977.0,45571,243977,426359,0,0,0.0,0.0,0.0,6,2624,12,0,1158086,169368.0,0.0
63,21940,0,0,0,0,45,1867,3264,2013.0,536.0,240.0,1.0,0,3,1,0,0,0,298.0,6.0,0,75755.0,0,18972,34654,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0
64,24119,0,0,693,351,65,12279,0,2825.0,2741.0,414.0,28.0,0,6,2,1,255466,103600,302.0,54.0,8904,60000.0,37775,5579,76642,0,0,15100.0,0.0,0.0,362,16377,0,0,256465,120551.0,77540.0
65,111957,0,0,3174,1870,196,19039,30,5500.0,5949.0,1387.0,114.0,0,25,8,10,1986149,132400,300.0,58.0,8476,1391682.0,342564,34777,617796,0,16646,491521.0,72.0,2451.0,850,87184,0,0,1274774,147760.0,132400.0
66,32972,0,0,0,0,21,3552,400,3153.0,744.0,172.0,2.0,0,2,1,0,61893,48500,301.0,78.0,1658,28280.0,31285,11817,22775,0,0,0.0,0.0,0.0,1,40,0,0,66093,46000.0,46000.0
67,59456,26905,21,5343,2076,160,8780,3347,1320.0,1006.0,175.0,16.0,0,6,3,0,321026,52040,299.0,54.0,7885,121187.0,55393,2621,65866,0,0,31390.0,58.0,3186.0,514,8552,42,0,331574,48172.0,61965.0
68,18470,0,0,1057,0,8,0,0,1134.0,997.0,144.0,6.0,0,1,2,2,337023,21200,299.0,77.0,865,0.0,55393,492,8038,0,0,0.0,0.0,0.0,0,0,0,0,90299,21145.0,20000.0
69,131865,640,90,4077,18368,152,9649,0,36029.0,3757.0,855.0,31.0,0,6,7,15,152168,144068,328.0,98.0,6646,727778.0,102758,193329,356350,140,1786,43804.0,0.0,0.0,63,2964,493,0,125000,125000.0,100000.0
70,78135,603,43,2438,367,148,8853,0,4348.0,4071.0,908.0,30.0,0,5,16,14,90870,85000,327.0,91.0,4343,590577.0,102758,23212,326002,16,10140,0.0,47.0,736.0,155,4442,0,0,0,0.0,85000.0
71,33958,3834,5,753,1269,265,40079,0,11118.0,4457.0,326.0,77.0,0,27,6,12,469008,469008,172.0,77.0,0,115379.0,102758,96855,307438,11,426,21900.0,24.0,446.0,31,1246,274,14432000,0,0.0,500000.0
72,64288,585,15,1796,6392,101,6985,3045,4310.0,1553.0,276.0,25.0,0,7,8,11,62448,62448,327.0,374.0,35850,415220.0,924839,7810,144028,1,1040,0.0,0.0,0.0,150,7844,0,0,60000,60000.0,150000.0
73,26731,478,0,318,0,42,27569,0,1500.0,2049.0,0.0,16.0,0,5,4,0,201920,201920,168.0,58.0,0,30339.0,102758,92510,224294,0,0,20850.0,47.0,1065.0,134,3240,190,0,0,0.0,154680.0
74,89873,189,0,505,15970,113,6126,4298,3132.0,2359.0,646.0,14.0,0,6,8,8,151344,151344,326.0,98.0,32166,460290.0,102758,105106,198383,7,11736,43452.0,0.0,0.0,95,10317,0,0,54133,54133.0,150000.0
75,26313,735,0,383,0,36,27467,0,1051.0,1688.0,280.0,8.0,0,4,8,0,201920,201920,166.0,7.0,0,126354.0,102758,5226,129895,0,1200,22037.0,16.0,349.0,46,3796,189,0,200000,200000.0,100000.0
76,78824,557,68,2794,4985,386,14481,0,4149.0,4580.0,1171.0,46.0,0,12,5,4,314400,314400,326.0,98.0,32083,757883.0,102758,217186,370331,33,1752,45632.0,67.0,2422.0,104,12220,0,10185000,85000,85000.0,300000.0
77,26248,749,0,394,0,50,27441,0,1002.0,1689.0,269.0,8.0,0,5,1,0,201920,201920,167.0,63.0,0,180333.0,102758,6207,165941,0,3340,22026.0,24.0,630.0,48,3638,190,0,0,0.0,100000.0
78,51061,0,0,1206,1984,0,5883,0,774.0,751.0,154.0,9.0,0,4,0,0,184770,42770,301.0,11.0,3000,113713.0,60962,20825,37803,0,0,4760.0,15.0,450.0,150,3300,0,0,150000,0.0,42000.0
79,173379,117,0,5500,2,482,11567,10803,3306.0,5438.0,864.0,53.0,0,28,5,82,1703665,108800,276.0,74.0,6357,893473.0,420542,14482,287928,0,75626,396363.0,85.0,89.0,1042,24009,0,960,1618649,100768.0,139494.0
80,60511,20,64,3467,4970,193,11424,102,9122.0,3753.0,532.0,37.0,0,10,4,12,6339414,391226,308.0,54.0,20987,408899.0,651751,10178,173839,0,14900,0.0,24.0,720.0,136,8496,1265,0,0,0.0,0.0
81,51774,0,350,4380,2941,58,7327,0,1525.0,1043.0,300.0,5.0,0,3,2,0,340810,114285,298.0,60.0,2500,25366.0,78589,2311,8289,0,0,0.0,0.0,0.0,1,450,0,0,451127,135559.0,110523.0
82,5900,0,0,500,0,56,2395,0,3091.0,660.0,200.0,0.0,0,2,2,0,153984,33362,298.0,60.0,142,9000.0,78589,142,2882,0,0,0.0,0.0,0.0,0,0,0,0,216186,29906.0,109493.0
83,51991,0,0,5302,0,34,3011,2620,1587.0,1403.0,150.0,1.0,0,11,0,0,490879,26148,328.0,66.0,7215,80656.0,78589,1026,18108,0,0,0.0,2.0,72.0,1921,74277,0,0,558000,20000.0,30000.0
84,50465,0,0,15687,11637,65,1959,2015,4482.0,3789.0,318.0,40.0,0,8,4,0,703398,22099,299.0,11.0,4048,74124.0,33631,9084,24702,0,1040,0.0,7.0,160.0,122,6864,247,0,555595,20786.0,45453.0
85,33472,0,129,1008,0,64,23897,0,6345.0,2285.0,460.0,30.0,0,8,7,0,490980,250000,299.0,12.0,6193,89490.0,0,5670,113219,0,0,0.0,26.0,751.0,157,5687,0,0,653533,256959.0,274000.0
86,72881,0,7,751,2,20,12330,0,1618.0,1069.0,400.0,9.0,0,5,0,0,310624,37940,314.0,78.0,2478,136534.0,126612,1140,43634,0,728,17075.0,48.0,480.0,10,6137,0,0,337219,45000.0,42857.0
87,120761,0,1158,0,2912,34,12297,5102,17030.0,2815.0,409.0,21.0,0,7,5,0,735066,80730,300.0,91.0,21094,210259.0,31653,6678,125785,0,0,0.0,0.0,0.0,221,6475,0,0,607368,90000.0,83693.0
88,70423,0,60,317,734,40,5105,0,1259.0,965.0,250.0,15.0,0,5,1,0,288400,38500,300.0,91.0,14665,83388.0,10078,15550,78839,0,27,25670.0,2.0,15.0,350,6900,0,0,328280,45000.0,35000.0
89,198106,5436,1795,126562,3674,818,18860,0,24080.0,10027.0,670.0,0.0,0,29,16,58,234305,230800,298.0,74.0,35479,568965.0,31196,9708,308888,0,312,52478.0,52.0,2085.0,2797,44507,737,0,3224366,250931.0,199000.0
90,108759,2,0,5142,3220,108,11497,431,4363.0,6322.0,532.0,59.0,0,13,2,0,2446567,148003,300.0,63.0,7510,761180.0,535571,18458,334102,3184,31678,9271.0,41.0,703.0,1490,38266,344,0,2245806,124216.0,142066.0
91,0,0,0,0,0,0,0,0,917.0,917.0,0.0,10.0,0,4,1,1,0,0,303.0,30.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,1,12,0,0,0,0.0,0.0
92,142289,0,0,13402,6545,555,23681,76,5027.0,9965.0,1268.0,167.0,0,25,33,15,2297018,462684,316.0,12.0,6443,992930.0,23781,5432,493209,110,9540,300917.0,79.0,4960.0,535,15413,135,0,1976392,433927.0,433978.0
93,232230,99,684,20799,0,259,18944,13,2970.0,8029.0,1214.0,97.0,0,21,0,0,1619102,233380,124.0,10.0,81703,354895.0,313019,97548,188638,218,185465,384702.0,19.0,656.0,11,10064,0,0,5633142,168457.0,200264.0
94,94040,145,0,2830,2922,150,7167,4900,1789.0,1589.0,504.0,10.0,0,7,0,3,497566,58300,299.0,14.0,13744,218919.0,138865,1003,117689,0,1732,353152.0,22.0,746.0,333,8459,624,3660,482476,33000.0,47000.0
95,23896,0,0,255,0,17,24168,0,8692.0,1655.0,345.0,16.0,0,6,4,24,618822,145576,320.0,63.0,3219,163034.0,138865,6024,104795,0,0,0.0,34.0,1013.0,334,15433,0,0,465213,130000.0,145425.0
96,150535,0,94,5292,6492,53,8449,3249,10788.0,11199.0,275.0,28.0,0,8,7,2,723857,160224,352.0,61.0,22355,336848.0,138865,1431,174579,0,0,0.0,0.0,0.0,278,660,70,1824,524083,102600.0,168019.0
97,40427,0,82,3605,0,71,9965,159,9278.0,2999.0,105.0,39.0,0,14,0,10,870497,83976,294.0,54.0,1533,156639.0,138865,20457,61057,0,1560,36230.0,0.0,0.0,4110,80458,0,0,879485,85440.0,98749.0
98,256625,4657,6450,22237,7541,530,14646,2692,12488.0,9148.0,2700.0,59.0,0,27,27,48,2302138,120989,327.0,81.0,62311,938454.0,233091,15488,362973,51,24800,84167.0,16.0,496.0,281,20105,21955,3600,2410232,126679.0,110674.0
99,166379,0,0,1426,437,199,9786,1642,3252.0,5236.0,1440.0,26.0,0,10,9,4,1075776,72220,329.0,61.0,29830,416994.0,69675,7109,158980,24,0,0.0,7.0,238.0,128,8264,0,0,1070355,80464.0,66477.0
100,105294,0,0,840,7815,84,10340,1150,1823.0,4532.0,990.0,24.0,0,11,7,9,1056162,73620,329.0,61.0,24876,350213.0,38355,6140,134875,24,9302,0.0,6.0,210.0,447,11145,0,0,1070356,81137.0,64347.0
101,58498,0,0,1786,3193,205,5409,0,3723.0,1155.0,350.0,6.0,0,6,3,2,380296,40300,324.0,56.0,3948,377204.0,209024,12473,196579,0,0,0.0,24.0,720.0,50,3427,206,0,475003,43000.0,40297.0
102,97685,0,1884,2701,3968,27,12002,888,1680.0,5317.0,1050.0,35.0,0,17,3,16,1213908,118368,329.0,105.0,60957,649093.0,227120,173174,289891,142914,262,93792.0,96.0,1670.0,825,13500,360,4200,1030000,64150.0,85128.0
103,39905,0,0,0,2081,18,3362,1118,1066.0,568.0,325.0,6.0,0,2,2,0,132559,26412,329.0,57.0,20098,237860.0,614144,149077,152364,0,0,0.0,0.0,0.0,9,1780,0,0,167405,55000.0,50000.0
104,163266,0,0,1491,0,49,8318,4007,3280.0,3310.0,869.0,8.0,0,21,0,9,1046125,66108,324.0,56.0,38000,286082.0,316101,6435,131331,0,0,25622.0,0.0,0.0,375,9936,0,0,1220065,75500.0,57102.0
105,58783,0,0,3008,0,87,63405,0,7726.0,4717.0,765.0,45.0,0,14,0,0,1099000,500000,260.0,56.0,0,500321.0,215625,16929,0,55,194,23671.0,0.0,0.0,40,4854,0,0,2125000,400000.0,528263.0
106,202942,0,0,3827,2179,40,7035,5212,3587.0,3980.0,1043.0,39.0,0,25,8,1,1644766,103950,323.0,9.0,47569,430168.0,115066,8388,143194,0,174,552975.0,25.0,778.0,202,24256,0,0,1484542,29050.0,103674.0
107,91879,0,0,3099,2416,55,7587,23,14876.0,17276.0,653.0,110.0,0,29,24,14,1949804,77877,324.0,57.0,19811,858771.0,153536,16383,309354,0,1460,10950.0,4.0,238.0,1028,32405,585,0,1387051,66073.0,71277.0
108,190742,0,0,1230,0,220,15330,7595,5256.0,4289.0,1352.0,15.0,0,29,3,8,1781083,94112,246.0,63.0,18465,359739.0,115066,2244,46974,0,0,0.0,2.0,525.0,455,14950,0,0,1700990,55000.0,82447.0
109,102284,5349,78,8216,10475,356,20237,4160,3499.0,6355.0,1295.0,78.0,0,15,14,1,253658,91800,321.0,60.0,63998,1355739.0,376572,229803,613138,0,0,1615206.0,90.0,2571.0,55,6559,337,0,876895,50000.0,99833.0
110,55461,0,128,0,0,3,5000,0,1897.0,746.0,100.0,1.0,0,3,1,0,14580,4060,310.0,90.0,0,45013.0,11600,45013,7015,0,300,250.0,2.0,60.0,0,0,1,0,16000,4000.0,30000.0
111,58773,0,0,1370,1150,141,3828,2760,3123.0,1948.0,382.0,16.0,0,5,1,2,349865,28160,324.0,60.0,299,132725.0,36623,10308,10308,0,728,18000.0,0.0,0.0,410,5262,0,0,331287,28910.0,26000.0
112,50646,0,0,4436,1201,10,2701,2765,1147.0,913.0,200.0,19.0,0,5,0,0,227056,22500,299.0,81.0,333,49803.0,28203,15734,34542,0,0,4273.0,0.0,0.0,411,5099,0,0,289598,15890.0,20000.0
113,24250,0,0,298,0,32,1647,32,2738.0,700.0,148.0,8.0,0,2,0,0,119520,11000,236.0,40.0,1975,23881.0,28203,794,14541,0,0,1810.0,0.0,0.0,0,0,0,0,117160,5000.0,11000.0
