,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
54,252930,1459,1596,6485,2675,435,13281,5811,6470,4722,1200,70,5,24,5,37,1837040,69460,327,77,24616,509149,419428,10963,282897,13,206,516292,43,994,196,72152,931,15779,1968007,160390,87100.0
55,69286,0,0,3113,1442,111,3916,3949,940,1023,300,15,0,7,3,0,544146,41640,339,78,2130,71916,33894,17304,34722,20,18468,40989,11,191,19,5107,13,0,540982,41386,35792.0
56,221452,863,504,10500,8340,419,14742,3939,7628,3898,1208,32,5,24,1,165,1607598,70000,323,80,13945,327318,103346,8631,153699,8,0,16479,46,1462,94,37443,534,7179,1763846,149906,149390.0
57,65123,0,0,3786,364,131,4502,4003,1040,774,290,14,0,5,0,18,108236,16460,299,78,139,37949,103346,14940,48859,2,2622,2321,3,38,15,932,0,0,147967,43250,42460.0
58,66365,0,38,2305,2212,93,4674,2232,5365,2205,510,30,3,8,2,56,642708,38160,298,56,8377,120291,45067,2124,40281,2,6448,105375,76,1302,134,32218,202,5369,711020,38000,36000.0
59,203088,2477,2155,10020,2259,311,13059,14961,4827,4302,1276,25,5,25,2,24,1867373,86440,326,71,46357,422652,168461,12043,273632,13,52576,35948,75,2192,298,68660,491,23858,1939035,126563,117440.0
60,73468,541,0,3726,1404,161,5788,0,2310,1410,418,12,0,6,1,0,415257,28658,299,56,16425,73552,168461,3300,67058,0,0,8024,7,86,25,3826,535,1140,476114,52343,42635.0
61,79098,348,82,2622,1054,133,5033,4103,2800,1333,260,13,0,5,2,0,298040,23392,299,56,338,47811,168461,861,29094,0,3004,2127,1,16,31,4426,65,0,409319,43984,38966.0
62,72049,517,15,2825,3410,307,4213,2063,1808,1598,248,12,0,6,3,75,449934,24600,300,54,8905,71841,40142,17974,34714,3,1213,9500,5,80,88,11228,321,11664,523034,45800,44600.0
63,73212,1105,604,3736,999,316,5474,4918,1800,1092,136,11,0,6,1,29,423839,50920,299,75,3122,41951,18297,1226,24142,0,48,2739,3,69,24,3918,163,4900,426653,52920,43000.0
64,81325,533,0,4514,3611,149,5115,1563,2143,1086,300,23,3,6,0,7,441137,40040,299,52,11932,125320,269758,3491,92165,1,0,49377,39,1619,75,21918,8233,4000,602858,65560,66040.0
65,93138,464,357,3864,907,386,5769,4527,5112,1807,582,23,3,10,2,632,703959,40800,346,68,8279,459884,112625,5700,120154,7,14604,309997,46,1478,83,76349,85,3442,413193,51000,41300.0
66,64268,0,196,1814,1033,285,3853,2095,4889,1002,420,14,0,5,3,309,162459,38020,327,63,2113,88100,112625,1453,37927,9,6020,28872,30,691,25,7763,0,1680,203354,35019,38020.0
67,79130,1751,35,1891,2984,99,5681,0,990,1161,300,15,0,6,0,168,393987,39600,293,52,9286,88485,100778,1889,42500,1,140,11324,35,863,48,13253,54,11760,601992,46700,45388.0
68,69698,0,218,9257,5577,43,5159,673,990,1294,295,25,0,6,1,22,398164,53560,300,54,3989,72756,45573,1983,46731,3,3604,2694,38,835,42,9349,114,6981,412083,70941,53560.0
69,95313,0,63,3461,8174,89,5424,3229,2121,938,300,22,0,4,2,79,432403,52280,299,72,2820,62624,263283,2202,53954,0,0,26210,10,135,56,11054,0,0,445885,51800,46280.0
70,69323,0,69,3278,2352,50,5946,5374,731,646,150,15,0,4,1,21,338325,43600,299,75,4370,52986,10524,13242,28750,0,7850,4882,2,40,13,1662,0,0,432289,54000,3400.0
71,85903,0,121,2023,2265,167,3432,0,2263,1629,155,25,2,7,3,0,389965,37159,299,54,5933,74925,51953,2431,56975,7,0,36000,20,31,35,4834,6,1040,205230,31841,31159.0
72,58283,300,48,4894,1749,210,3445,4316,2203,1054,200,21,0,6,4,24,519829,50320,299,54,7401,77834,75664,23591,23591,2,3120,9736,53,1080,42,12179,55,98,537331,40327,55458.0
73,57002,0,0,3361,1221,66,3406,4111,2068,760,200,11,1,4,2,0,152570,29000,297,54,92,25965,75664,25965,6402,0,0,1459,3,90,9,3284,0,7800,267759,33400,35000.0
74,102183,0,168,6611,2332,285,5021,3541,3891,1664,568,25,3,10,2,67,218684,48600,298,58,3340,148906,43788,2339,54954,2,220,7801,26,554,141,25894,391,22873,557518,51987,54036.0
75,86975,0,55,4734,2775,135,4218,0,4111,1387,350,13,0,5,1,0,370323,41500,300,54,7346,48655,26470,931,25430,12,0,16391,38,720,50,7082,347,12033,427648,41500,55500.0
76,63219,325,0,2474,2460,90,3824,91,2836,1278,507,31,0,6,3,117,517911,42200,299,52,11701,139182,121182,2124,39209,0,10766,12062,25,644,53,16836,0,12916,680889,38000,37995.0
77,38453,0,0,692,0,28,1703,0,42712,604,70,4,3,2,0,324,133520,20100,249,44,11645,84344,269758,43675,119801,0,15080,97068,16,221,32,5157,0,0,80797,21815,20100.0
78,182784,1862,4150,3495,5586,160,22432,7227,5318,3253,382,22,2,12,7,2,1472950,122520,299,54,47144,321999,263283,23953,345334,16,1448,54556,623,22500,49,9137,948,31264,1303893,111000,122520.0
79,35126,0,31,0,0,96,1965,0,2013,536,130,1,0,2,1,0,228185,25760,273,72,10646,46111,263283,1267,22091,0,0,0,5,20,0,0,9,0,158510,19000,28280.0
80,57669,0,0,1818,983,90,3184,0,2825,2741,241,19,0,5,1,2,280202,46092,299,80,19499,85000,40957,5318,62500,0,3000,400388,140,3086,60,8959,356,0,205526,73260,35342.0
81,18078,0,0,583,0,7,1767,0,646,453,97,5,0,1,2,2,75330,22000,326,54,1386,33101,103016,1002,18637,0,26,0,96,1880,2,25,0,0,56400,21000,20000.0
82,179349,26,757,7776,13890,317,14604,7,5500,6059,948,118,5,24,14,1958,2429626,236740,298,68,70441,1184254,343806,22503,432914,54,100554,2010163,779,19680,250,101582,15322,41308,1419838,208749,194500.0
83,65959,0,0,3205,0,604,4082,157,1395,755,14,11,0,5,1,0,169989,38896,300,60,3417,44219,30398,838,8657,0,0,42466,0,0,36,7613,630,0,96195,3500,48896.0
84,47327,0,0,0,0,20,2372,0,4403,551,170,8,0,1,2,3,204054,22700,298,44,3738,39921,30398,1220,23758,0,6240,0,0,0,18,930,0,0,196316,22700,22700.0
85,73745,0,31,9663,4380,206,7106,724,1993,2751,236,19,2,7,7,12,512990,45100,300,52,10708,238136,56369,3839,72353,6,3120,17300,38,1185,72,12503,289,3184,636617,70000,40500.0
86,30993,0,0,3380,0,5,563,0,1134,997,144,9,0,1,2,3,56986,10000,305,66,1572,14076,56369,5583,35104,0,0,0,0,0,15,200,0,0,80040,9496,10000.0
87,118581,5738,13,1917,0,162,4100,0,3944,3892,408,61,5,7,7,15,1176115,61600,326,83,27168,621850,296104,22967,359569,58,728,176582,31,621,43,15683,0,0,872233,40000,62538.0
88,173360,4073,1467,5471,18368,159,4099,4016,36029,3756,556,46,0,7,17,44,840239,61600,326,105,85308,709986,283976,52520,148490,507,3640,176582,120,1171,70,12832,0,0,662234,61816,64675.0
89,138880,4980,93,3514,0,157,3318,166,4347,4030,406,30,0,7,9,16,1036913,61600,325,83,41392,476665,283976,74515,236130,76,0,176582,88,2465,50,30801,0,0,662233,40000,62538.0
90,44246,1562,0,1297,0,138,8105,0,2400,3776,369,25,3,5,9,14,1335184,57400,327,105,5038,288592,283976,8957,167538,42,966,176582,67,1285,35,10556,0,840,1007743,120000,58338.0
91,146320,25093,41,2083,5062,229,7460,0,11118,4457,346,74,4,23,11,48,1806115,116240,326,83,49353,655711,283976,30772,446883,98,34884,176582,101,1924,302,72432,1605,66000,1472234,116240,102178.0
92,112677,4470,69,3539,6392,102,3289,0,4310,1553,270,24,0,4,15,23,779238,52000,326,82,26249,317904,410491,46882,139782,67,3944,176582,0,0,42,16591,0,885,662234,40000,40000.0
93,106286,10339,3,1249,0,40,5022,0,1500,2050,79,18,3,4,9,12,345179,44080,325,58,20680,342692,296104,14501,335557,17,2912,176582,109,1731,58,53618,200,6000,782234,40000,45018.0
94,84059,4605,23,1677,0,125,4165,0,15487,1574,54,23,5,6,9,12,410253,56200,326,91,13503,255787,283976,11843,214960,30,3696,176582,48,663,34,5687,0,0,842233,56200,580075.0
95,119447,7963,25,1587,0,166,4373,0,26167,4160,388,74,5,6,18,20,1176115,61600,327,83,32370,469966,296104,105260,348741,92,8840,176582,28,625,71,24747,0,2000,872235,40000,63475.0
96,144130,6097,49,1614,7985,122,4084,0,3132,2384,607,14,0,8,9,22,966115,55600,324,82,34858,420897,410491,11854,176783,71,3900,176582,42,762,44,20049,0,210,610526,58100,56538.0
97,84590,9645,4,779,0,32,5346,0,1050,1688,96,6,3,4,8,10,966115,43240,326,63,12463,249941,410491,9181,263015,35,3382,176582,23,562,36,30446,407,3400,662234,43240,44178.0
98,167503,11906,86,5624,4985,155,3722,4681,4149,4580,159,37,0,7,2,38,217031,63400,327,91,45805,672101,410491,7106,305682,199,12,176582,14,328,59,26319,817,0,628792,39958,64338.0
99,85904,7927,0,926,0,35,5018,2,1002,1688,110,7,3,5,9,15,966116,43240,326,57,13119,266871,410491,9416,270126,36,2444,176582,159,2956,73,25717,776,0,812267,43240,44178.0
100,72121,0,0,1848,4965,11,3513,1158,668,758,81,7,0,4,2,0,356040,31800,298,48,8188,52069,60522,4401,15151,0,18720,49826,3,42,24,8153,0,0,345473,30000,30000.0
101,36725,53,1896,710,5974,8,3001,0,978,1070,158,25,1,3,3,0,155099,36000,308,78,4731,74138,60522,1637,35936,0,0,9194,0,0,9,238,0,0,201819,30000,35000.0
102,25312,439,17,123,5974,8,2993,0,390,778,154,5,1,1,3,1,135434,21089,301,74,2320,91152,60522,2172,51008,0,0,9193,0,0,13,190,0,2248,106930,20000,20000.0
103,201217,8189,202,7802,28157,542,21538,16309,3306,5438,677,60,4,24,4,209,1837352,181876,288,81,61790,1026401,424964,18718,387497,105,272503,276779,238,337,163,60995,416,24706,2075096,200803,187370.0
104,115967,159,82,6316,24003,182,6147,365,9122,3753,517,41,0,7,3,10,969348,0,307,54,33229,447030,255816,47159,277173,587,18600,43846,49,1236,48,492,1581,5173,1902307,0,78900.0
105,66975,0,900,6279,805,20,2084,0,1525,1043,300,6,0,1,1,0,166425,41500,300,84,4531,16502,70631,11151,11151,0,0,34103,0,0,4,589,0,0,166425,41500,41500.0
106,34018,0,0,2388,0,17,851,0,3091,660,32,22,0,1,1,1,149049,32600,300,84,0,17472,70631,9070,9071,0,0,34166,0,0,4,400,0,0,144549,32600,32600.0
107,26319,1190,0,1759,272,11,7926,0,2351,1267,136,15,0,4,3,0,488000,108000,300,84,4478,51224,70631,18447,18447,0,0,34166,0,0,14,5818,422,6000,329952,70000,108000.0
108,71306,0,16,4134,99,47,7668,0,8999,694,68,6,1,14,0,133,821688,87600,294,65,9773,165705,70631,710,34733,0,1040,30259,6,6,304,88948,256,52595,937264,87285,87600.0
109,62442,1011,74,4685,5159,24,4987,2762,2049,1965,318,48,0,7,6,190,868853,48000,297,60,5964,109169,31009,1217,47146,4,756,27678,62,1007,49,14612,637,4584,1015477,66057,62975.0
110,48858,1758,0,2683,0,95,6222,0,3958,1615,76,25,3,5,13,248,259467,90429,300,70,8616,497863,286699,4847,221273,14,400,173338,41,790,97,11650,274,0,341735,77429,76929.0
111,97751,0,12,0,0,53,5677,6445,1618,1069,164,4,1,5,3,9,436000,43960,300,78,5119,118760,116369,8862,29326,0,6240,3456,8,81,68,13157,5,11120,581940,5500,46000.0
112,105907,0,1853,4272,8163,65,6958,0,6345,2285,210,28,1,5,6,2,829642,100000,299,70,13952,231088,116369,7072,178202,4,12480,29313,26,582,35,34261,379,5640,750595,88986,86705.0
113,137784,1782,948,4954,8163,67,4543,0,7600,2815,126,22,1,8,6,1,1133632,155400,299,70,26347,209136,116369,4579,122706,2,12480,29313,0,0,231,7719,322,3672,891266,79728,58195.0
114,73047,0,7,400,0,36,4550,4572,1259,965,102,3,1,5,2,1,417381,44680,299,78,135,128181,116369,4317,23373,20,2600,1100,20,72,40,12583,367,1000,446603,55000,4600.0
115,41128,0,0,0,0,92,6922,0,1255,2538,240,30,7,5,15,6,303639,31080,300,78,21980,155507,70578,14386,106625,502,0,588298,41,673,13,6660,54,0,805934,77891,12000.0
116,275029,19293,11039,20114,6825,299,16224,8712,24080,10027,1458,170,3,36,5,65,2857152,169432,300,70,52941,801190,70578,47647,375211,5692,56200,588298,69,1466,107,50795,854,25343,3993485,216490,129854.0
117,16011,0,0,0,0,6,2144,0,992,389,71,2,0,0,3,13,69645,10645,300,72,3052,61679,411330,603,29472,1985,4600,0,24,362,33,2299,0,0,71165,12165,10645.0
118,155262,209,8,7637,59337,546,9852,7133,4363,4802,549,33,6,34,8,102,3329837,115552,298,103,76438,620036,518028,28365,245921,17739,38356,86421,65,1628,63,12475,607,66,2194602,128083,135093.0
119,15681,0,0,0,0,0,1895,0,29940,917,100,3,0,1,1,2,20000,20000,280,73,1698,26490,47473,1698,4041,0,0,0,12,200,4,490,20,0,0,0,35000.0
120,253698,0,0,20682,8666,425,15121,23583,5027,9966,1276,155,7,19,25,1534,10385870,286960,298,68,37591,872552,353100,14337,239752,404,5928,381141,70,1841,110,40681,957,0,2920340,258842,268425.0
121,61252,0,0,1487,0,325,63064,6,2950,7297,619,88,7,15,34,719,2064016,454280,247,68,5583,550157,353100,165516,244123,3,31200,114551,81,1568,61,6258,69,0,1612619,400000,400000.0
122,51456,10767,0,2209,8666,52,6066,2165,982,1322,223,10,3,4,17,0,280255,68540,229,68,1525,159640,353100,7596,205587,0,0,30231,210,3780,34,2660,0,0,327239,56495,60000.0
123,331478,6283,0,29582,0,877,15198,28,2970,8029,1214,79,5,16,38,1416,1988493,167680,301,68,132407,1030196,353100,29586,534508,352,1580,116270,41,1045,44,16515,269,22100,1948951,206193,216531.0
124,81408,1540,27,3365,4459,100,4544,1831,1789,1589,168,23,2,7,3,430,653605,81200,299,68,17770,185199,151621,185199,99656,103,15398,203955,29,771,87,18817,1509,9824,601763,62245,77000.0
125,82352,0,25,5750,10497,46,9688,0,3077,1659,355,16,6,6,8,117,613132,113005,338,61,47489,225805,151621,7382,191877,2107,15084,100952,296,1231,172,43750,2426,8011,714216,103468,94200.0
126,212994,0,1952,11540,10497,58,11212,0,10788,3734,547,23,7,9,10,27,1090946,160510,338,61,47467,208667,151621,4757,149968,6227,35310,100952,82,1219,343,35173,3411,15945,1082793,167208,149675.0
127,67125,0,109,5941,2393,36,6723,1814,9185,3802,40,10,1,15,1,5,89000,89000,299,54,500,22832,151621,23765,48395,3,12000,23322,22,584,315,99266,169,35758,1045374,81960,96000.0
128,318161,9604,7186,20466,12236,426,39170,0,12488,9148,2700,52,6,47,5,1507,4407663,223574,329,112,117209,1370129,445489,16468,601911,456,29614,201173,111,1959,124,44908,19781,23619,3874378,194050,154000.0
129,201795,0,206,1680,12236,117,10371,8,3252,5110,798,115,2,9,12,905,2177577,107200,327,105,43074,799935,216254,40105,284980,215,21840,201173,18,408,45,27298,153,2649,1927567,103925,115500.0
130,146614,0,114,1500,12236,96,11119,30,1823,4532,1300,20,4,9,10,1186,2370909,113619,290,70,31934,576696,103016,124855,230958,208,21840,201173,9,285,23,15013,82,3249,2014495,105620,115500.0
131,83728,0,18,2543,5009,30,5089,0,3723,990,350,37,0,9,6,5,478014,33888,327,61,38366,274153,216254,71051,219172,3,10920,82070,32,2780,21,16518,213,0,590806,49000,45753.0
132,33115,0,0,0,9920,34,3879,0,1851,2619,185,30,2,9,2,905,673064,36320,327,57,9658,289021,445489,68298,155242,56,5876,0,34,491,17,1211,0,0,648442,42000,42646.0
133,126109,0,214,2821,9920,77,5908,0,1680,5318,1050,30,4,17,3,2082,1560283,82004,327,57,72748,556853,445489,97925,218183,95,27534,675634,39,1330,46,47667,339,1811,1777703,97908,47662.0
134,48018,0,0,0,0,20,1803,3512,1066,835,440,5,0,2,0,8,127308,21176,209,105,31158,174868,315276,15923,75082,0,0,157820,0,0,4,946,146,0,109674,20000,40000.0
135,192781,1051,0,681,0,212,8583,6499,3360,3310,604,5,0,17,8,818,1344123,72200,326,55,49834,313931,392875,12503,208523,28,19656,79115,75,2066,35,22883,166,19890,1347201,92797,81190.0
136,227397,16718,68,5595,6613,175,16311,0,7726,4826,975,54,5,16,12,1400,1718538,122716,300,70,57477,1799012,286699,17570,799561,225,3200,173338,107,1825,212,35926,3689,9000,1141724,155882,187216.0
