,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
37,84106,5845,3,0,2797,44,6946,0,14760,1665,287,33,3,7,6,55,516193,65328,298,82,34795,525666,498686,10495,444380,0,11920,673600,14,359,49,7717,564,0,430060,63527,76376.18509895226
38,257583,15620,69,16505,5454,497,17965,10600,16404,5586,1026,75,3,40,4,2258,2937111,125200,298,68,45770,1094835,70156,14718,276381,242,4454,221208,41,673,88,28020,562,200,3232962,228600,125858.0
39,110053,5492,0,4024,2340,296,9108,4920,3390,2092,270,17,2,11,3,1534,912718,114551,300,60,7200,240013,431112,40595,94837,8,12000,47953,27,899,64,24465,15,960,968594,100009,50000.0
40,107052,4686,48,4330,2033,345,9395,6232,4552,2373,277,33,2,13,9,296,1119139,62336,298,68,16035,443179,540862,6824,154582,47,3444,60188,48,1232,72,21597,181,9770,1161292,110260,63976.0
41,300442,9028,124,27585,3346,1118,19184,26629,6633,3897,567,105,4,38,7,487,2831092,111900,298,68,41084,839684,223539,8570,474810,2629,6375,129970,62,1641,207,40766,10738,30016,2921566,209158,111900.0
42,279507,6969,1655,28904,7648,164,16886,16898,2216,2360,338,24,2,40,5,1745,2929817,120500,298,68,19837,585975,301196,7874,250829,40,14762,230046,41,1379,72,44925,20897,23424,2979723,212369,120900.0
43,113038,1791,13,7057,0,299,7028,2941,690,1196,277,14,2,10,2,487,221521,51440,298,86,7099,199788,298858,15289,50301,6,7592,25878,76,2202,39,14676,0,0,332818,98866,76376.18509895226
44,107778,2053,0,8162,549,200,6851,31,560,1209,218,21,2,10,4,640,562930,37320,298,52,9209,148775,340310,3518,64449,144,6864,123688,55,760,75,12616,0,0,646700,56290,76376.18509895226
45,78003,1368,10,1664,0,249,4746,0,324,324,70,4,0,3,1,0,235460,38210,294,54,2383,81277,110386,918,34183,34,442,167508,11,258,21,5317,204,5000,262702,43968,76376.18509895226
46,134394,3609,0,6435,1524,488,9054,11387,2940,1497,500,16,2,11,6,31,355590,55120,298,68,15423,315994,449555,5888,94960,30,2844,474843,44,964,59,11535,102,0,395266,90984,76376.18509895226
47,122915,1940,79,4418,1899,538,7311,0,1662,1395,263,23,2,9,3,1547,611862,42286,299,58,6058,121903,155798,2633,59022,29,15080,124412,40,1118,56,15224,113,496,772960,81378,76376.18509895226
48,639255,8757,689,5360,6716,457,14270,7711,4959,14900,1154,120,11,50,17,4318,4440292,170120,294,66,91637,1113073,339835,22775,320052,52,7856,10560483,127,2669,305,377161,504,50000,4538774,183409,169877.0
49,65462,0,150,0,0,23,3295,23,1310,783,194,1,2,3,1,9,360306,23696,330,64,44064,96680,253968,1398,77712,0,0,0,0,0,0,0,0,0,203484,22000,76376.18509895226
50,112085,1016,23,2375,51512,27,13299,27,4343,2557,509,35,3,5,5,11,632125,26096,326,91,18520,204528,253968,3277,183040,479,360,66222,54,1590,11,390,80,1000,844022,22000,93500.0
51,156274,553,85,5693,11661,380,8104,2467,6817,6209,1156,134,5,42,12,903,3781721,82760,324,91,37251,617462,253968,11401,293501,8,4472,9042547,71,1836,167,57089,1231,17620,3612833,100852,115974.0
52,62173,765,294,3221,2057,110,4437,916,1693,733,18,11,0,5,2,0,421838,38040,298,51,8787,67077,35033,1123,32296,4,78,74069,8,229,41,7762,0,3200,470776,45999,28025.0
53,262411,1724,1916,6566,2711,359,15134,5107,6470,4722,1200,70,5,24,4,990,1647783,73780,325,71,28484,533314,420320,10550,292417,17,1300,716179,120,3117,207,70361,884,34702,1730971,87100,155769.0
54,71443,0,57,3362,1442,116,4097,1575,940,1023,300,17,0,7,2,0,499105,31840,336,63,2767,73406,34023,1587,31350,2,16800,44377,12,192,29,4574,13,0,512748,35792,37440.0
55,221199,1629,491,9364,8729,419,12425,12240,7628,3898,1208,32,4,24,3,16,1796105,60000,320,61,14730,435675,102892,8668,199690,3,0,46218,82,166,102,50050,723,26692,2009447,149390,129987.0
56,68232,0,0,3864,364,115,3485,0,1040,774,290,12,0,5,1,0,110106,16460,299,48,1736,45505,102892,868,36933,6,2990,1487,3,43,23,2385,0,0,320548,42460,42060.0
57,68345,0,48,2487,2387,100,3992,1737,5365,2205,510,30,3,10,1,171,579573,19800,298,56,8946,127750,44981,1785,44099,3,6448,361352,75,8268,129,17317,356,14977,698779,36000,25600.0
58,213601,2144,1783,10568,2287,335,11531,0,4827,4302,1276,27,5,27,3,24,657305,86440,326,77,48952,424291,168697,80401,263627,11,195000,41020,51,1647,371,73071,575,23129,1976696,117440,111940.0
59,78121,541,376,3876,1404,161,4964,0,2332,1410,418,15,0,6,1,0,379734,22658,298,56,17101,81693,168697,3321,73993,0,0,6068,6,128,27,11044,632,1396,402036,42635,42158.0
60,83139,348,82,2769,1054,136,4471,0,2800,1333,260,11,0,5,1,0,358068,22392,298,56,4833,51204,168697,821,31101,2,2288,4671,4,120,27,3644,109,630,384595,38966,37384.0
61,75633,644,38,2919,3639,146,4211,0,1808,1598,248,11,0,6,0,56,368160,12400,298,54,9318,76335,39586,17494,39467,0,1208,20507,21,318,114,11181,795,5928,450486,44600,32398.0
62,76977,1618,604,3998,999,316,5329,0,1800,1092,136,12,0,6,1,46,567047,39520,298,54,304,54878,18197,1923,22981,4,52,61273,3,64,29,3632,299,11641,392221,43000,39520.0
63,85995,798,0,4775,3695,149,5247,1321,2143,1086,300,23,3,5,3,10,490484,52000,298,52,13097,125937,271719,3751,103095,2,0,42839,24,837,75,16372,8612,8200,542265,66040,51600.0
64,95640,483,343,4023,907,388,4451,1383,5112,1807,582,24,3,11,1,524,724340,32800,336,68,8989,440971,110780,5905,148239,10,11336,193225,38,797,124,58975,174,6240,244173,41300,30100.0
65,66121,0,196,1814,1033,285,3666,1927,4889,1002,420,14,0,5,3,113,36006,16340,335,63,2492,91615,110780,1621,40533,0,6440,25000,32,704,22,3696,0,0,130260,38020,21100.0
66,82048,1809,26,1968,3302,99,4457,990,990,1161,300,15,0,6,0,54,456604,38400,292,52,9654,89261,100689,1620,33726,3,140,10452,15,321,41,7379,35,6834,492331,45388,43887.0
67,70567,0,209,3857,5577,45,4645,3554,990,1294,295,25,0,6,1,20,370519,32500,297,54,4623,50837,45104,2154,36524,4,216,1991,17,354,54,9620,114,9319,454103,53560,32529.0
68,96232,0,63,2650,5014,91,5399,5211,2121,938,271,22,0,5,3,64,362767,17536,298,75,751,52163,261535,2209,48576,0,0,29066,6,85,55,8302,0,600,414705,46280,37471.0
69,72853,0,105,3495,2352,68,4550,0,731,646,150,15,0,4,1,11,259880,26000,297,75,4735,49566,10264,12825,28406,0,7912,2916,1,21,17,2541,80,6130,409236,3400,30293.0
70,87390,0,121,2274,2265,167,1905,0,2263,1629,155,25,2,7,0,0,92264,11600,234,54,7172,58760,52104,2126,39439,5,0,187912,6,165,23,5022,6,4240,132607,31159,18931.0
71,80414,204,188,4344,1272,164,5200,21,5658,1671,500,19,3,9,4,41,675062,38000,336,66,4066,117865,55212,1723,38882,2,730,14080,65,1310,106,31684,15,4505,682335,53400,43000.0
72,61443,299,48,5492,2221,161,4976,1787,2203,1054,200,20,0,6,0,19,485165,15646,237,54,7626,82341,75911,1108,18483,4,4,10496,49,1108,43,15566,215,7566,500896,55458,37820.0
73,59754,0,0,2191,1221,134,3341,0,2068,760,200,11,0,3,1,0,364893,9500,301,78,91,27512,75911,2610,6849,2,0,1086,1,25,8,3637,0,7600,399289,35000,34827.0
74,98988,1298,152,4613,2332,288,4702,6494,3891,1703,568,25,3,10,2,44,170344,33840,298,58,4061,142668,43993,2198,46662,6,308,4992,25,423,97,24921,498,24545,233793,54036,45440.0
75,90493,0,58,4907,2799,131,3743,0,4111,1387,350,13,0,5,1,0,379648,27540,292,54,7508,52880,26453,900,23309,12,0,12640,48,720,42,8750,182,10567,411008,55500,35540.0
76,67040,325,20,2597,2467,91,4013,90,2836,1278,507,27,0,7,0,200,382791,31000,296,52,12038,141190,122058,3802,42011,0,10670,11279,26,685,81,17446,0,15035,472174,37995,31000.0
77,39518,0,3,739,0,27,1626,487,42712,604,70,4,3,2,0,232,143965,20100,247,44,9502,73025,271719,37121,100610,0,8548,166542,19,370,36,5116,0,0,133520,20100,14492.0
78,171038,4037,6484,3796,5762,164,9292,10631,5376,3253,235,16,6,13,6,2,1325171,122520,230,48,34282,231708,261535,11863,215872,28,2300,59178,410,15000,11,1994,1175,11000,2048579,122520,129570.0
79,36999,0,18,0,0,82,1930,21,2013,536,58,1,0,2,1,0,151243,28280,251,72,10643,35416,261535,7511,24964,0,0,0,0,0,0,0,9,0,155060,28280,76376.18509895226
80,62211,0,0,1907,1041,90,4670,0,2823,2740,224,21,0,6,2,0,393881,51692,300,70,20473,85000,40552,4696,57667,0,600,591386,57,3368,82,8428,488,0,237684,35342,41691.0
81,19129,0,0,583,0,2,1051,0,646,453,97,3,0,2,3,5,129100,20000,330,61,1496,18200,100786,7067,13087,0,100,0,54,2160,27,570,0,0,138334,20000,22600.0
82,192903,26,765,8140,15021,462,17490,2507,5500,6059,948,118,5,24,16,2330,2107233,214178,298,68,75775,1003789,339538,21480,331881,31,140052,3585585,892,17472,236,93947,17805,72460,1305853,194500,212178.0
83,69623,0,0,3937,0,48,3891,0,1395,755,175,10,0,5,3,0,153842,44550,298,60,3480,39389,30269,888,17159,0,1000,42500,0,0,415,15120,903,0,163714,48896,76376.18509895226
84,49645,0,0,0,0,20,2340,0,4403,551,170,8,0,1,2,3,239355,22700,296,44,3996,36390,30269,1072,20662,0,6240,0,0,0,25,759,0,0,204054,22700,22700.0
85,76690,0,31,9389,4380,208,3832,930,1993,2751,236,19,2,8,5,80,609474,63965,297,52,11524,219021,63502,3725,68800,0,3432,10731,98,2405,169,19406,339,4040,620579,40500,54000.0
86,31769,0,0,3380,0,5,748,0,1134,997,100,5,0,1,2,2,62249,10000,299,84,1629,14380,63502,4579,35372,0,0,0,0,0,3,960,0,0,61178,10000,9659.0
87,26389,673,530,568,45202,138,28021,0,1674,3984,275,31,4,4,20,205,955899,59275,126,76,6767,66433,424423,28174,101410,3542,856,244010,79,1238,24,12199,8,0,1086173,302538,77400.0
88,121804,5840,32,1946,45202,162,3607,0,3944,3902,435,61,6,8,25,617,1188840,63475,325,76,29705,575646,297524,21625,335879,5418,6240,457860,31,1919,39,5585,724,0,1206173,62538,81600.0
89,46609,3014,0,1164,45202,148,8192,0,45821,3026,328,35,4,4,18,233,967079,59275,325,76,4803,286714,297524,160966,159197,3619,312,175912,1,1100,25,4214,0,0,1116173,58338,77400.0
90,176871,4138,1507,5559,45202,160,3917,0,36029,3757,536,34,0,5,2,599,1010230,64675,325,76,2182,634407,284207,50512,147293,4057,3250,513836,63,1288,77,59130,0,0,1010230,64675,82800.0
91,142428,5175,93,3613,45202,158,4095,0,4347,4070,425,33,0,5,19,609,923013,63475,325,76,25839,152389,284207,72101,239717,4577,3640,448179,2,1494,46,16001,0,0,1086173,62538,81600.0
92,16506,1,0,116,45202,124,17000,0,45016,3836,300,41,5,4,17,29,912579,59275,7,76,362,3200,424423,916,4474,0,280,9681,0,0,0,0,0,0,1056173,200938,77400.0
93,50971,2541,11,1360,45202,139,8221,0,2400,3776,369,25,4,5,17,363,856037,59275,325,76,6625,273950,284207,10794,186508,3297,1212,109469,73,1490,31,17291,0,0,1086173,58338,77400.0
94,150577,25768,41,2141,45202,233,5476,0,11118,4457,346,74,4,8,29,427,1094862,78115,325,76,54923,609112,284207,30950,439306,8387,3640,476105,96,2027,78,42765,1754,67817,1176173,102178,96240.0
95,112867,4535,69,3559,45202,101,4650,4021,4310,1553,270,24,0,4,18,9,905933,53875,323,76,1393,242786,424423,42370,135240,10,3304,175912,24,360,17,2163,0,780,1073235,40000,72000.0
96,109584,10995,0,1301,45202,38,4206,0,1500,2050,94,16,3,3,17,263,758238,45960,325,58,22473,324759,297524,132139,372913,2033,3660,104588,91,1543,689,17726,200,6000,1026173,45018,44080.0
97,87449,4664,27,1729,45202,130,3759,0,59109,1574,190,23,5,5,24,102,808221,58075,325,76,14524,240543,284207,12652,220301,3456,3642,109263,5,1683,44,3641,0,0,1330221,580075,76200.0
98,123333,8152,40,1638,45202,167,4380,0,26167,4160,388,74,5,5,18,384,1050619,63475,325,76,35482,409746,297524,91436,334036,3840,13000,287905,2,2230,80,6567,0,230,1050619,63475,81600.0
99,144190,6325,49,1675,45202,128,4088,3486,3132,2384,512,14,0,6,21,314,1038261,57475,324,76,36844,426388,424423,13071,187920,3706,5096,68735,38,916,53,20797,0,350,1116173,56538,60000.0
100,88121,10422,4,812,45202,28,4594,0,1050,1688,96,6,3,4,11,553,748099,45115,325,58,13811,262606,424423,8944,286453,1662,3204,148111,251,4090,289,70460,407,1160,1056173,44178,43240.0
101,171449,11972,99,5666,45202,156,4308,0,4149,4580,866,49,0,27,24,531,1644064,65275,325,76,45801,664543,424423,20076,305007,4625,7280,593518,106,1872,27,9134,942,0,1686173,64338,85275.0
102,89543,8580,0,946,45202,33,4565,2,1002,1688,110,7,3,4,13,368,778099,45115,325,58,14430,276663,424423,9395,294680,2036,3370,102105,214,2108,251,30518,776,0,1017173,44178,43240.0
103,63698,0,0,1951,5568,13,3299,4486,668,758,127,7,0,4,0,0,340857,22716,304,48,8415,65654,60090,1728,21933,11,20592,107856,3,42,31,6920,8,0,344605,30000,27000.0
104,39535,53,2157,710,6079,8,2923,0,977,1070,158,25,1,2,4,1,204620,33584,306,48,5022,109305,60090,1506,46101,0,0,16989,0,0,14,920,0,0,168618,35000,30000.0
105,28166,539,22,123,6079,8,3115,0,390,778,154,5,1,1,3,1,127710,21136,298,74,2761,118895,60090,2188,57183,0,0,16989,0,0,11,146,0,3005,126343,20000,20000.0
106,201767,8704,197,8306,25582,754,18547,15815,3306,5438,677,60,4,25,4,152,1842841,188353,325,81,71354,1228274,425831,19657,438161,157,349576,306412,214,1517,157,60597,1472,19960,2164940,187370,175439.0
107,123939,160,111,6512,19358,200,8705,4858,9122,3753,535,41,0,6,3,10,1188836,80128,306,90,1658,427369,258250,46033,305313,1068,18300,50557,0,0,5,390,1617,0,862295,78900,74161.0
108,68906,0,900,6422,805,8,2087,0,1525,1043,147,6,0,2,2,0,182500,19500,300,84,4655,18550,69641,10781,10781,0,0,191639,0,0,4,1140,0,0,166425,41500,15137.0
109,35871,0,0,2526,0,11,1991,0,3091,660,88,22,0,1,1,1,155000,19000,300,84,195,17950,69641,9351,9351,0,0,191639,0,0,4,470,0,0,149049,32600,16615.0
110,28924,1698,0,2017,581,11,3691,0,2351,1339,136,15,0,3,4,0,368000,23000,300,84,4919,51170,69641,18677,18777,0,0,191639,0,0,9,9381,550,6000,488000,108000,22860.0
111,72430,0,16,4035,99,47,6797,5486,8999,694,68,6,1,14,0,114,572498,87600,325,65,10128,211370,69641,661,43122,0,812,10257,8,194,382,107011,693,52595,828728,87600,76376.18509895226
112,65286,1113,74,3348,8989,39,5314,1881,2049,1965,318,48,0,7,6,178,813636,38620,295,56,6249,91251,30732,1091,32783,8,471,50869,351,800,45,10711,758,3920,795604,62975,55499.0
113,57224,1772,0,2946,6706,96,8740,0,3958,1615,285,24,3,6,12,747,475684,93732,298,70,9489,329471,298858,4906,276430,112,19240,848385,24,368,86,10750,274,0,384494,76929,91247.0
114,103328,341,12,0,0,53,5918,6840,1618,1069,164,2,1,5,3,10,426000,63960,297,78,5421,119336,113621,3242,27698,0,6300,8281,11,296,85,13601,42,7020,423757,46000,63100.0
115,111057,0,2652,4736,8416,65,5867,0,6345,2285,210,28,1,6,6,2,756693,100000,298,70,14801,228206,113621,6395,174007,11,12480,18540,33,712,42,12610,509,3830,732663,86705,97905.0
116,142004,2224,510,5101,8416,65,5062,0,7600,2815,126,22,1,10,7,2,675263,60000,298,70,27277,209139,113621,29229,144729,4,11920,18540,1,15,244,19720,349,4680,1027233,58195,58614.0
117,69473,321,7,400,0,35,5593,0,1259,965,102,3,1,5,2,0,336400,64500,298,64,159,57906,113621,100759,30595,20,2600,1373,60,1200,50,56631,367,4810,239729,4600,60000.0
118,42527,0,0,435,17,89,1834,0,1255,2538,240,30,7,9,12,4,679241,48720,299,78,34449,165433,70156,5628,92485,2321,297,180528,28,473,23,4204,54,0,627339,12000,30000.0
119,287614,14441,11381,19121,9326,548,13739,6563,24080,5506,1458,170,3,35,5,68,2492257,168300,300,70,34449,760000,70156,106442,386198,6370,56300,421233,52,1033,184,56209,854,11332,2332896,129854,133064.0
120,34563,0,0,0,0,5,1613,0,992,389,71,2,0,0,4,4,54992,7992,298,66,2507,51196,408305,9181,30241,1026,4600,0,27,354,11,493,0,0,69645,10645,8135.0
121,163206,208,9,7900,63040,756,12788,3049,4363,4802,571,34,7,31,16,195,2964858,111060,298,103,80229,753803,513186,18114,236184,29152,38386,97341,68,2015,109,31500,702,1627,2914117,135093,149993.0
122,17100,0,0,0,0,0,1419,0,29940,917,100,3,0,1,3,2,90000,35000,302,74,1997,28111,47590,1944,4854,0,0,0,5,140,11,300,0,0,70000,35000,20000.0
123,43284,3079,0,0,18614,95,46458,0,3057,9825,853,23,7,10,10,0,1347735,107064,6,96,785,10713,329718,1809,7071,0,0,6889,0,0,2,220,0,0,2013288,656032,107064.0
124,254421,0,0,21779,9174,477,15469,13644,5027,9966,1276,155,7,16,28,1219,8777656,283480,299,68,38444,786165,348560,13317,232549,176,5834,144441,52,1637,61,26960,1310,0,2538963,268425,313048.0
125,87133,6964,0,2070,15,371,34009,145,2950,7297,619,88,7,15,34,26,2160312,259296,299,68,9954,828821,348560,124184,381940,87,36400,149025,138,3097,42,8725,294,0,1561023,400000,327332.0
126,56322,11233,0,2416,9174,63,5437,87,982,1322,223,10,3,4,16,1,282206,58540,298,68,1202,153719,348560,7151,178390,0,0,41892,136,3510,29,3673,0,0,352469,60000,50000.0
127,322036,8101,0,30410,0,916,16594,23353,2970,8029,1214,81,5,20,32,5,2079556,239659,300,68,136858,1069562,348560,27658,485971,60,2061,141461,145,2403,52,24506,283,22100,2250177,216531,198842.0
128,86114,1729,27,5562,4736,108,4471,6300,1789,1589,168,23,2,7,3,802,539226,70800,298,70,18123,232263,152097,1811,126478,7,23348,444772,46,1428,95,20002,1509,6136,536578,77000,81217.0
129,87868,0,26,5880,11530,47,8729,2167,3077,1659,355,16,6,5,7,95,560781,89260,337,61,50343,206959,152097,7124,179289,3111,21000,211006,272,19140,68,36029,526,6189,720026,94200,70506.0
130,219517,0,1962,12015,11530,58,10470,0,10788,3734,547,23,7,11,11,49,5185499,135346,337,61,50341,218890,152097,4864,134454,8759,35882,211006,142,1548,66,33030,3460,14232,1073881,149675,111240.0
131,57261,0,80,6387,2649,36,7103,0,9185,3802,40,10,1,15,2,625,166188,96988,290,54,343,67317,152097,34532,55852,0,14000,33385,23,746,149,67622,469,47060,2000294,96000,100000.0
132,326090,10920,7502,21046,13658,663,21370,10086,12488,9148,2700,51,6,47,6,1481,3272817,194360,291,112,121747,1289034,447685,14264,532320,652,36644,297591,1819,3041,45,41361,20024,22587,3476780,154000,252080.0
133,208534,0,0,1878,13658,121,14637,5142,3252,5236,656,115,2,17,5,1047,1717608,148935,328,83,45028,624978,219815,58448,291716,726,21976,297591,26,561,26,15377,151,2755,1323269,115500,126040.0
134,155087,0,114,1698,13658,205,10386,3505,1823,4532,620,20,4,18,5,1313,1697866,148935,328,81,32849,632895,100786,35180,252306,191,29406,297591,24,1210,37,19809,146,3468,1526436,115500,126040.0
135,90292,0,18,2693,5803,30,3900,0,3723,990,350,37,0,5,8,304,456813,29680,326,57,40428,429536,219815,7285,200653,2,14603,52642,11,888,35,15102,213,3010,454661,45753,48282.0
