,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
27,61795,0,0,1539,4708,30,2332,4036,1807.0,857,151,19,0,4,1,0,273586,30000,302,90,1019,186111,232787,47262,85062,0,9160,26900,11,216,6,1620,47,600,135791,25000,30000.0
28,76984,1758,147,7738,4076,183,7719,183,1539.0,2406,298,54,1,6,4,13,599549,89984,299,54,22542,313873,63146,71103,120923,2,37478,141532,20,699,44,10454,2288,41688,3700506,99048,89990.0
29,60743,2068,60,7613,1066,60,4695,195,1475.0,1074,225,14,2,5,5,7,443122,69840,291,48,14345,146627,63146,2766,47824,0,240,14600,5,210,34,6295,0,0,268072,62500,71617.0
30,73829,0,0,0,747,36,11215,4258,14760.0,1665,287,24,3,3,4,31,336186,55090,291,96,31083,307155,222619,137513,308940,0,7472,21469,44,1005,38,5929,482,4301,256855,51310,51310.0
31,237469,12664,0,14346,4912,874,21632,17081,16404.0,5586,1026,78,2,43,5,1977,3385833,266198,303,78,86552,1460687,71955,18257,394602,147,3464,299665,65,1268,46,22654,347,24603,3519749,294058,228600.0
32,88025,3542,5,3262,1456,333,12769,4,3390.0,2092,270,17,2,13,2,112,932821,130712,303,58,8834,215315,430400,4252,93508,3,312,33780,34,949,59,15077,0,3631,796828,128000,130712.0
33,92185,3442,0,3658,1479,352,12670,150,4552.0,2373,277,33,2,14,4,295,1346388,110840,300,68,15983,346187,516765,7262,256156,120,6504,292806,39,1327,69,13207,0,4000,507480,104120,111320.0
34,296507,8234,72,38597,11772,1082,22727,0,6633.0,4059,567,111,4,37,7,3027,2328912,371540,303,68,90266,1122274,236123,74174,798164,3795,1201897,82447,91,3986,285,28322,10723,5350,991996,193100,188300.0
35,225176,7278,1655,27718,12467,182,26788,11484,2216.0,2332,350,22,2,39,4,1958,2994583,228390,303,68,51738,700257,290999,8538,300947,162,6050,219619,42,1695,65,28215,32059,8775,897712,255547,212027.0
36,110867,1772,0,6430,0,455,6887,4044,690.0,1196,287,18,2,10,0,1,546652,64740,247,90,25724,245026,265222,2808,121901,64,14966,27000,31,881,36,14358,0,6300,872340,62400,64740.0
37,105424,1588,0,9015,634,307,7079,8531,560.0,1209,270,21,2,8,4,752,757141,68290,304,63,20464,427887,256994,4190,106991,33,5800,17538,32,714,29,8408,0,1950,662985,66578,56290.0
38,71499,612,0,1117,0,235,4104,3782,324.0,324,35,4,0,3,2,205,342436,43140,302,56,7430,157013,109120,1431,45315,108,0,66498,16,236,13,3217,204,7000,280588,43798,44246.0
39,138192,3336,0,6920,1171,486,11239,8268,2940.0,1497,500,20,2,12,5,11,521269,115188,301,68,39489,469110,426886,83742,167589,173,2600,458050,30,845,52,12525,30,0,442463,115820,113343.0
40,115660,647,69,3717,1682,99,8330,5730,1662.0,1395,333,23,2,10,2,577,366120,75250,303,56,23753,361525,157967,2240,185693,106,14004,199647,49,1301,48,13624,101,0,326237,97492,75250.0
41,609551,7218,183,4473,3584,419,14524,1384,4959.0,14900,1154,130,11,51,9,3404,4442420,234035,303,60,73757,1247843,321176,34951,414934,287,9702,5210734,42,727,205,72349,212,6960,2016387,207032,237333.0
42,59647,0,141,0,0,21,1834,0,1310.0,783,194,1,2,2,2,5,279875,41000,330,56,6202,129648,243684,2732,83912,0,0,39216,0,0,0,0,0,0,238502,14683,23000.0
43,71346,912,502,1918,43872,22,44212,0,4343.0,2557,509,46,3,6,3,8,655071,46000,328,63,27869,203892,243684,4962,109126,0,101419,39216,37,1478,1,10307,535,0,1183286,658950,151000.0
44,144091,0,0,5206,9936,124,16560,5207,6817.0,6064,1156,135,5,44,12,1142,4045420,81512,329,87,65996,615031,243684,13796,398342,13,8840,8650773,37,1021,132,50493,398,7881,3896554,126830,100000.0
45,52243,437,294,2518,1736,207,5433,3498,1693.0,733,212,11,0,6,3,127,447918,38920,303,52,7949,61466,35455,1246,27204,0,0,6412,30,76,52,5911,0,840,498336,56016,58257.0
46,244221,1179,1596,7473,2542,483,13090,8960,6470.0,4497,1200,0,5,25,8,10,1748707,168620,209,77,75869,346652,413446,11720,232508,13,0,837547,41,1519,120,36870,456,18679,1777496,151872,163620.0
47,66102,13,0,2659,1442,104,5361,4974,940.0,1023,300,13,0,7,0,1,445828,39640,339,63,7289,86972,34192,1991,44103,2,14560,57499,5,315,52,9764,13,593,513842,44000,40640.0
48,207995,653,234,9458,7383,419,16351,11193,7628.0,3828,1208,32,5,26,6,479,1849054,170000,330,88,42465,426805,104685,8262,157662,10,0,36378,37,1112,83,25263,116,3918,1945694,164000,170000.0
49,66974,0,0,2634,365,124,4742,4818,1040.0,774,290,14,0,5,1,65,281744,21460,302,78,2428,40558,104685,796,28855,2,2621,2476,2,22,30,2912,0,0,446345,21460,32863.0
50,60095,0,0,1762,354,42,3310,0,5365.0,2205,356,29,2,10,2,7,658796,42560,303,78,7781,109901,45640,2026,43052,5,5200,208987,12,299,50,17159,0,0,582006,32000,35000.0
51,194776,2076,2096,10460,1818,415,15523,3076,4885.0,4327,1276,31,5,28,11,568,2086592,132430,331,71,56568,518355,168157,13011,305031,7,50256,80411,78,2265,126,35244,280,10428,2139689,167717,126167.0
52,68660,0,0,4824,1404,163,4989,0,2310.0,1410,418,12,0,7,0,1,443432,50658,206,66,15451,80336,168157,3056,45051,0,0,6861,25,322,12,2673,263,12000,460268,51000,50608.0
53,73982,0,76,2328,1054,132,5154,0,2800.0,1333,260,13,0,5,1,0,346979,27910,304,56,3314,47414,168157,742,20711,2,3040,4380,17,219,28,3849,0,0,227965,49882,42910.0
54,68863,0,0,2645,2740,295,5342,0,1808.0,1598,248,12,0,6,0,76,462517,20400,296,54,8287,71377,40794,1754,47272,0,1148,14075,7,154,30,3693,0,0,568407,53911,45264.0
55,70547,0,443,2854,999,268,4707,2324,1800.0,1092,367,12,0,6,3,1,186667,67400,304,78,271,33489,18241,16755,30511,0,0,4251,0,0,8,845,0,0,151571,62400,4700.0
56,75218,514,0,4048,1902,149,5987,2118,2143.0,1086,240,19,0,5,3,2,304037,39500,249,54,806,88236,264532,3136,70975,0,20,20038,17,396,30,6078,60,0,817951,59663,64403.0
57,88788,318,357,4512,906,386,5018,0,5112.0,1807,582,23,0,13,0,8,599941,24560,339,70,27127,453497,114148,7246,139609,11,14604,5112219,62,1548,56,136980,0,3678,216809,47000,45000.0
58,63306,0,196,1652,1033,277,5338,0,4889.0,976,420,14,0,5,1,120,139991,18620,339,63,7128,80225,114148,1807,41081,7,5830,20105,48,1329,23,53799,0,4180,151815,41000,34019.0
59,95711,1274,35,1749,2125,95,4510,2899,990.0,1161,300,15,0,6,0,98,355045,28440,303,52,8056,96095,104182,2718,109838,0,140,16430,63,773,54,19778,54,10262,314937,36139,53440.0
60,64966,0,0,9557,5577,46,3792,4724,990.0,1294,295,24,0,6,1,4,370620,50110,302,54,477,89106,46579,1573,41094,1,3020,7432,14,366,40,8382,15,3510,327451,36449,78994.0
61,89538,0,0,3108,8174,104,6118,872,2121.0,938,300,23,0,3,3,120,403822,49200,303,54,8982,82820,265488,2283,46860,0,2606,15020,26,504,31,5240,31,408,391154,54993,45000.0
62,65917,0,112,2863,1645,95,9386,1998,731.0,646,150,15,0,4,1,59,372632,23880,301,75,3706,42591,10742,33203,26136,0,7488,9439,2,17,20,3040,0,0,404035,53000,36000.0
63,74571,0,0,1692,1726,38,4098,781,2263.0,1629,155,15,2,7,0,0,368466,29210,302,54,12809,80461,52045,3070,59451,5,728,28650,20,437,31,4113,0,1008,426563,35970,35264.0
64,72419,204,31,3545,1252,148,5627,3778,4743.0,1671,268,19,0,9,3,2,581389,26960,339,63,2531,109246,57744,2082,38765,0,552,9622,36,750,63,8592,0,13072,495413,55594,45960.0
65,55612,300,36,3084,1749,164,5446,3940,2203.0,1054,200,21,0,6,0,0,399194,67700,299,54,6761,91993,76727,1566,32833,0,1090,6953,44,868,21,5000,55,2683,330144,5800,52261.0
66,51989,0,0,2775,2643,132,4008,2310,2068.0,760,122,12,0,4,0,0,314799,47560,300,72,1260,40310,76727,4415,4415,0,1150,1493,10,150,7,2649,0,5276,289027,43680,47560.0
67,97502,0,159,4061,2332,238,8830,0,4142.0,1664,326,25,0,11,2,46,200000,25500,304,56,9814,188216,44298,3246,71947,1,164,39775,20,487,104,34616,110,7980,701184,79000,48489.0
68,83533,0,32,4085,2734,125,2469,10,4111.0,1387,350,13,0,4,1,1,403534,45300,303,54,6935,67428,26569,1033,26655,6,0,4821,50,1010,59,3161,10,0,357750,29439,40500.0
69,57171,0,0,2114,2460,89,3928,89,2836.0,1052,316,27,0,7,0,1,523443,7900,215,52,10676,71186,118838,1027,30832,0,9360,6690,4,185,24,5858,0,0,405244,46997,37000.0
70,35274,0,0,506,0,41,6783,13,42712.0,604,70,7,3,2,2,398,240734,15820,300,56,7681,96632,264532,5901,144902,0,14248,30618,6,120,63,12477,0,0,278818,72200,20820.0
71,164957,1114,15291,3495,5251,310,5036,7885,5318.0,3253,382,20,4,14,3,1,1312741,124984,303,48,27604,416574,265488,25938,371695,1,114,40441,0,0,35,11560,430,16621,1243939,80200,121392.0
72,31399,0,0,0,0,86,3368,0,2013.0,536,130,1,0,2,1,0,115864,31614,304,72,10273,57580,265488,3675,41030,0,0,0,0,0,0,0,0,0,73500,3500,28280.0
73,49532,1267,22,1636,888,63,4311,48,2825.0,2741,209,19,0,6,2,2,291442,51004,303,54,17039,80456,42942,8673,79708,0,0,45695,1,25,46,5083,267,0,268254,54393,52785.0
74,14485,0,0,559,0,7,1226,0,646.0,453,97,5,0,1,3,2,85443,21200,331,59,1124,43837,106495,743,10582,0,2,0,101,2361,3,340,0,0,94323,20000,21000.0
75,154147,25,579,4985,13450,723,17854,4083,5500.0,6008,948,114,5,25,11,2729,2336009,216718,302,93,60296,1203995,344299,23287,422906,51,53744,2126803,95,5202,157,74047,12445,11481,1267176,210738,188031.0
76,42797,0,0,0,0,19,3233,0,4403.0,551,170,9,0,3,1,2,132529,22400,300,44,353,33036,57264,1130,23854,0,3120,0,0,0,22,650,0,0,151232,22400,22400.0
77,71270,0,23,4616,2636,200,2766,4969,1320.0,1007,175,24,2,6,4,11,441915,68230,290,48,7824,101032,30057,3826,51330,13,2102,19844,14,453,32,5570,42,0,180054,43230,63853.0
78,29041,0,0,3380,0,5,5896,0,1134.0,997,144,9,0,1,2,3,64387,15000,306,66,1470,12870,30057,14511,11712,0,0,0,0,0,3,240,0,0,81926,32000,15000.0
79,107946,4957,12,1746,0,162,10884,0,3944.0,3892,454,72,6,6,18,84,1135023,121600,330,98,21465,707662,291312,448525,456784,9,2912,648320,31,658,34,29132,0,0,954521,117987,121600.0
80,165763,3439,426,5176,18368,145,5326,4510,3756.0,3851,556,34,0,6,11,14,1139134,101600,328,95,81286,839095,278095,18406,207508,157,0,172352,1,37,29,16619,824,0,1920994,84100,101600.0
81,131746,4171,93,3300,367,166,5187,0,4347.0,4030,368,30,0,8,16,9,1318638,101600,330,95,36210,630343,278095,13224,313979,50,0,166163,60,1472,37,13796,0,680,1673252,85300,101600.0
82,130741,21224,20,1734,3700,258,20388,0,11118.0,4457,374,79,4,12,10,12,2044209,217320,330,88,32842,698147,278095,263466,508610,30,1038,644549,158,2941,40,24263,1385,34978,1871374,288640,553200.0
83,108142,3831,69,3235,6392,84,8171,26,4310.0,1553,270,24,0,5,11,9,2044209,217320,328,76,1889,344811,391832,95184,178485,72,0,55179,0,0,31,13773,0,0,1871374,288640,217320.0
84,95705,7971,0,1087,41986,44,6316,0,1500.0,2050,79,18,3,4,8,18,961232,64080,328,57,17338,420023,291312,15363,440794,48,2832,506001,134,2987,32,28216,200,5680,796081,66700,64080.0
85,74441,4057,16,1527,0,135,7152,130,15487.0,1574,54,18,2,6,9,11,863787,76200,330,82,10680,252166,278095,12974,299720,28,2430,65980,45,850,37,6194,0,0,668902,79900,76200.0
86,107830,6887,0,1414,0,167,9968,0,26167.0,4153,334,55,5,6,11,16,1112552,101600,328,83,29892,739563,291312,21818,514577,150,14560,146826,46,1009,66,29725,0,0,978822,123520,80000.0
87,133357,5351,0,1526,7985,127,8060,0,3132.0,2384,608,14,0,5,12,18,1828706,85600,330,83,33433,514469,391832,13229,222159,104,3332,92035,15,295,36,5589,0,560,1657734,75000,85600.0
88,72252,8428,0,694,0,36,10761,11,1050.0,1688,96,6,3,5,5,9,950689,63240,328,63,11325,316805,391832,9618,330788,0,3588,35017,9,353,36,26491,311,341,800427,75000,63240.0
89,161273,11401,0,5409,4985,165,15960,0,4149.0,4580,159,44,0,10,10,8,961843,94400,328,91,43440,839261,391832,384403,365976,65,2776,459063,37,764,48,157520,1000,0,980807,183500,94400.0
90,74203,6694,0,850,0,32,9989,0,1002.0,1688,250,7,3,5,6,10,931991,65169,330,51,10519,327441,391832,9943,355689,0,2549,34006,60,1639,34,22302,626,5623,772723,78240,65169.0
91,42026,0,0,1829,2780,9,1817,0,751.0,774,135,9,0,4,0,0,363323,32400,303,48,7918,70591,60065,3944,12051,0,0,0,20,200,15,2025,0,0,277764,30000,30000.0
92,32216,53,1893,710,5080,9,8409,0,9778.0,1070,184,27,1,3,2,1,121565,26000,306,54,3965,91090,60065,1931,36973,0,0,20618,0,0,4,200,0,0,112032,20000,25000.0
93,20167,63,0,108,0,0,4788,7,390.0,778,120,6,1,1,1,2,108995,20000,300,74,1440,84186,60065,2200,46496,0,208,0,0,0,0,0,0,0,41949,2000,20000.0
94,197561,6082,0,7352,16430,539,21009,14398,3305.0,5437,976,62,4,27,15,171,1919564,207744,327,81,53877,1088559,427468,17670,406823,52,112918,391521,367,1172,154,76002,97,10259,2033112,178267,206269.0
95,102759,147,70,5833,0,211,12600,266,9122.0,3753,535,36,0,5,6,12,1391416,30000,307,63,30103,473308,254419,10197,241208,0,4680,217543,35,1575,1,44,1339,0,1082049,0,0.0
96,50801,0,900,5943,4190,22,2100,0,1525.0,1043,300,6,0,1,1,0,218405,50350,304,84,3569,14002,72607,126,5237,0,134,4257,0,0,2,850,0,0,250680,70000,70000.0
97,21793,0,0,1824,0,58,20073,0,3091.0,660,32,22,0,1,0,1,141742,39150,303,72,0,13957,72607,2312,9106,0,0,4257,0,0,2,2050,1,0,119002,30000,30000.0
98,13040,518,0,1102,0,20,7497,0,2351.0,1267,136,15,0,2,4,1,434878,64000,303,83,2266,33696,72607,1191,17750,0,0,4257,0,0,9,5800,75,0,394924,70000,70000.0
99,59950,0,25,3164,69,100,7075,357,1587.0,1403,300,1,0,14,0,244,690570,113520,350,99,8695,120728,72607,14547,26967,0,102,57526,6,160,482,62332,262,71541,1251921,58000,108000.0
100,58921,343,240,5368,7700,20,10526,2235,2049.0,1965,318,48,0,7,5,126,618821,74720,303,60,5110,143886,31332,5105,32691,6,90,14890,20,443,45,7246,489,11391,626097,75200,71412.0
101,38845,1259,0,1914,0,95,10534,0,3958.0,1615,46,25,3,5,11,413,179772,62000,304,70,6112,746130,265222,5773,248710,23,364,856649,0,0,69,953,0,0,332206,120000,60000.0
102,86259,0,11,0,0,51,5624,6193,1618.0,1069,200,5,1,5,2,0,214572,63960,280,65,927,137496,124748,12300,50684,1,18,11500,0,0,54,12160,0,1200,209187,43600,63960.0
103,72148,0,0,400,0,40,5869,4193,1259.0,965,250,5,1,5,0,1,429743,63120,303,78,2926,118735,124748,540,19456,0,60,3802,5,142,47,12478,0,0,425930,53000,63000.0
104,251955,15542,11616,18722,8370,1124,17937,0,24080.0,10027,1458,170,3,27,8,70,7081282,544200,299,70,62568,799043,71955,62568,429480,8726,15400,1031625,111,2183,114,71466,517,52221,6897779,360697,206623.0
105,12273,26,0,0,0,0,1171,0,992.0,389,71,2,0,0,3,17,78300,10300,303,48,2272,63000,417996,1583,44643,960,4600,0,0,0,28,420,0,0,70000,10000,10300.0
106,143580,196,0,7952,3829,520,11804,0,14279.0,7349,504,37,2,29,4,6,2688424,61688,300,103,5304,810398,526397,16503,278057,5627,79040,184383,27,659,69,19107,463,0,1959433,41674,140325.0
107,11202,0,0,0,0,0,1902,0,29940.0,917,120,3,0,1,0,3,0,0,312,65,1200,7124,48084,1953,3469,0,0,0,3,60,3,85,0,0,0,0,0.0
108,228013,0,0,18698,7796,447,21210,5180,5027.0,9966,1338,167,7,23,34,9,6685375,342716,303,68,3218,951898,355226,17410,327379,362,0,222981,147,4748,38,25474,739,0,2504710,408488,680887.0
109,298165,5175,0,27953,1350,929,18485,40,2970.0,8029,1214,89,5,15,25,41,2081762,262460,295,68,113607,1077823,355226,31458,636866,299,556,2362715,55,1975,42,19921,0,0,2163951,258761,308000.0
110,85537,0,27,8483,3608,55,4134,6715,1789.0,1589,110,26,0,6,1,460,670482,55300,303,52,16959,238959,150725,2382,109296,1,12000,73000,37,876,68,12623,822,12735,494983,48804,54000.0
111,65655,0,25,4536,9182,39,12104,0,3077.0,1655,294,16,4,5,7,106,747562,115661,338,59,16103,226261,150725,8128,239210,6,13520,76073,267,2223,111,41232,2387,25633,709525,105114,97300.0
112,196226,0,2857,9208,9115,292,11474,0,10788.0,3734,390,28,4,10,9,28,1141482,126241,338,61,30694,265814,150725,52854,166486,226,48,76073,36,989,60,29719,2111,10506,1244228,149200,132650.0
113,58302,0,82,7862,1414,128,6072,3570,9185.0,3789,32,10,1,16,0,2,834336,111600,294,54,9404,131986,150725,13866,30701,0,19968,35781,17,306,249,90429,171,3780,1365023,82000,102002.0
114,268990,6989,6875,19797,10948,310,24664,5517,12488.0,9148,2700,52,2,28,14,1344,3115547,242200,333,61,87311,1139174,449775,474463,474463,220,5732,850860,42,1330,36,31546,19356,5953,2938289,242717,218940.0
115,186977,0,0,1446,10948,119,13025,3934,3252.0,5110,702,20,0,9,11,569,1312304,116340,332,45,39744,721394,295121,42192,185311,223,216,123534,26,814,22,14352,0,0,1228256,103262,112733.0
116,127633,0,0,1268,10948,178,12619,2520,1823.0,4532,1300,20,4,8,10,821,1145322,117460,332,105,31052,285651,106495,27684,153773,171,8050,43800,13,608,22,13939,0,1000,1057015,104041,120867.0
117,71324,0,0,2333,4338,28,4653,609,3723.0,990,350,37,0,8,3,10,610771,34000,328,61,34136,363422,295121,9223,169645,0,202,38325,22,1350,11,10520,210,0,525287,38500,29000.0
118,115064,0,148,2821,9920,75,12207,0,1680.0,5317,1050,30,0,21,0,29,809715,60896,329,61,66621,629579,449775,12022,185146,17,3570,52000,2,100,26,1374,62,0,777548,72850,121434.0
119,51224,0,0,0,0,20,1803,0,1066.0,606,322,6,0,3,0,12,130876,21452,330,105,1398,167197,123718,50018,93577,0,0,19454,3,60,7,2600,146,0,108507,20000,20000.0
120,185694,474,0,1500,0,222,9238,7571,3280.0,3310,831,5,0,20,6,6,1601996,90200,327,57,46080,297285,375509,7196,205739,10,19620,73251,57,2095,30,38681,0,34133,1449389,93436,89987.0
121,185026,13494,66,4675,5929,185,39088,0,7726.0,4826,875,59,5,16,11,1156,2493212,157890,304,70,46544,1697796,265222,19999,565932,215,3120,856649,124,2198,147,40903,3494,20487,2675329,258896,175042.0
122,224628,4613,0,8471,3346,1087,9165,0,3588.0,3980,686,37,0,22,6,2,1762089,90500,328,63,55968,589264,106495,6826,116963,6,0,98539,14,447,30,39321,0,14800,1750553,91863,81500.0
123,127746,28752,0,3824,3127,75,19810,3334,14876.0,2732,551,51,0,33,47,2309,2023126,103300,327,57,4336,1438119,123718,16884,379871,7,9360,12341379,15,2375,115,29270,585,45000,4338533,120817,92500.0
124,189256,0,0,0,0,1656,10240,0,3987.0,5256,1352,15,0,23,6,1,182811,85200,330,57,20779,280202,106495,60713,60713,10,13222,373954,20,841,17,15064,0,0,790441,82996,78000.0
125,133979,6833,78,7117,4169,395,14982,17907,3500.0,7283,940,70,0,23,5,377,1289437,204840,325,98,128556,1398673,371936,33305,642913,46562,203410,1204104,129,3236,86,24421,376,18415,1115450,165151,204820.0
126,73414,174,128,0,0,17,7070,0,746.0,1897,85,1,0,3,1,0,305928,52400,300,54,7280,26478,88108,319,51822,0,0,0,2,60,12,2563,0,1000,263521,40000,5000.0
127,67937,242,64,1770,1150,21,3059,1819,3123.0,1843,145,5,0,5,1,22,240683,29300,331,94,6577,109446,37333,1150,23124,44,0,18509,6,181,23,5227,0,0,290411,26600,28100.0
128,98952,759,0,3048,10162,254,4750,28,7000.0,8547,572,82,3,15,3,120,1287600,123480,328,87,32053,1734898,378790,17850,382190,373,163220,131153,59,922,37,15721,208,3000,1157009,100000,100000.0
129,58136,0,0,4948,1201,32,3891,0,1147.0,913,116,20,0,5,0,8,340915,51456,301,56,6311,65400,27422,2025,36608,0,3432,15693,3,88,32,4015,158,2393,340441,45000,48000.0
130,27391,0,0,438,0,61,1153,0,2738.0,700,130,6,0,2,2,1,145000,8000,252,50,2873,24337,27422,5588,11697,0,16,1040,2,34,4,550,60,0,163765,8000,8000.0
131,53745,4045,0,1273,0,19,5562,0,2430.0,638,87,6,0,0,3,3,161106,50910,300,50,15484,76944,427468,5422,81643,17104,1040,682852,0,0,25,4304,144,0,131886,27663,45100.0
132,115442,1301,38,7808,16430,585,14678,7515,1738.0,2121,610,27,0,20,6,1737,1402868,185687,327,81,59373,763661,427468,13264,260283,74,103220,447914,41,947,75,26238,55,4986,1340060,151210,159498.0
133,15169,857,0,0,0,13,5446,6444,460.0,460,68,3,1,0,3,2,113371,42910,301,78,2186,23975,427468,9814,19904,5352,0,538489,5,100,5,519,0,0,127923,53647,35100.0
134,137283,1021,3392,10637,1305,153,4266,32,1974.0,2855,428,40,1,4,23,615,573810,48840,339,108,42612,372517,194881,46958,126789,162,15834,829224,9,186,13,4531,39,0,651511,35000,52472.0
