,dom_books,for_books,local_mat,nonbook_mat,elec_mat,serials,ann_growth,ann_weeding,lib_site_area,lib_build_area,total_seats,user_comps,self_srv_machines,full_time,part_time,support_staff,total_budget,acq_budget,open_days,avg_week_hours,reg_members,lib_visitors,service_recip,borrowers,loans,interlib_loans,info_serv_requests,web_access,user_ed_sessions,user_ed_partic,prog_sessions,prog_partic,disab_mat,vuln_group_budget,total_settlement,acq_budget_settlement,future_acq_budget_settlement
24,5238,141,0,0,0,21,5379,0,303.0,521,77,2,0,0,3,2,149724,51200,201,78,2051,131283,423733,14587,30360,2380,7029,504231,0,0,0,0,0,0,128621,49456,62181.0
25,11731,603,0,221,0,14,12561,0,246.0,492,110,6,0,0,4,3,237364,51200,276,50,2621,253863,423736,28207,72731,6566,8352,504231,6,57,2,60,0,0,145024,38694,53285.0
26,1877,0,0,0,0,18,3230,14410,7228.633199464525,317,24,4,0,1,3,12,69291,19200,303,52,665,17268,36900,25427,25093,0,0,0,0,0,0,0,0,0,45726,17099,21587.0
27,174669,3109,185,7649,2646,907,20968,12291,1000.0,2377,199,44,0,21,13,1941,1601872,207499,326,75,60507,1150476,570095,20217,402984,144,227236,476506,2051,5149,59,29406,37,16311,1725912,191946,182544.0
28,71123,1591,332,3496,3073,213,6867,5328,3738.0,3004,159,29,0,8,0,26,736970,79700,301,53,42144,228607,159849,58805,260229,4,68628,29200,29,1324,33,8753,163,15615,593106,71800,71800.0
29,23090,150,0,683,0,55,10847,0,3716.0,1159,145,24,0,6,1,0,386584,48920,237,90,8806,253060,228355,4125,114229,0,12600,11172,34,942,9,10482,559,10140,435737,99312,48898.0
30,65185,0,0,1711,456,30,3393,4067,359.0,857,164,20,0,4,0,1,192996,29872,300,54,1244,205863,228355,2675,97155,0,9360,30907,6,72,8,2260,0,0,284383,46952,25000.0
31,71838,793,114,6588,4076,108,10871,108,1539.0,2406,254,54,0,7,4,21,760506,99048,299,52,21488,324873,63421,11684,118600,5,33384,82736,15,590,35,23871,1697,50079,844614,148320,99048.0
32,58349,1362,60,6819,874,60,7456,0,1475.0,1074,225,14,0,6,0,6,423762,64540,300,48,13322,145514,63421,2790,43935,9,200,12045,10,351,15,2104,0,0,169221,80000,62500.0
33,62733,0,0,837,837,66,6211,0,14761.0,1665,131,31,0,3,4,18,302271,55090,289,50,27823,494247,126651,166315,356841,0,7280,20075,58,1050,13,2833,326,0,254117,51549,51310.0
34,246950,11985,0,13217,10694,868,22239,26505,16404.0,5586,1026,134,0,42,10,70,3266851,270858,300,68,82889,1479571,72578,19869,454045,329,5532,83378,57,1227,62,26685,303,33175,2944434,314713,294058.0
35,76424,3108,0,2841,1153,300,16945,327,3390.0,2092,270,17,0,13,0,117,755488,144962,301,65,7484,189062,628507,4884,103825,0,28976,34296,28,866,31,15937,0,608,720020,141305,128000.0
36,81013,2820,0,3270,991,411,13175,662,4552.0,2372,184,41,0,12,3,616,925966,108540,300,68,13359,243283,505838,7529,193763,9,6402,170806,33,1094,81,8323,0,0,543756,117000,104120.0
37,274965,7997,68,26402,0,1055,28945,19801,6633.0,4059,1032,105,0,38,9,4263,2334720,387991,300,68,87379,790629,241070,74008,995465,1678,1198264,97848,66,2089,32,26092,10680,1039,2571979,210000,193100.0
38,248109,6663,1615,26723,8245,268,33945,12684,2216.0,2332,350,22,0,39,10,11,2343130,256685,300,68,49053,640581,1104670,8255,300829,201,490,271688,24,789,35,7606,30436,7220,848992,267886,255547.0
39,109161,1572,0,6189,0,419,6330,7425,690.0,1196,287,18,0,11,0,1,677344,63440,300,90,25201,291545,249789,3629,147792,81,13954,65000,10,190,23,9069,0,0,682962,79768,62400.0
40,107629,1456,0,8809,1461,325,9023,8149,560.0,1209,270,21,0,10,2,900,480723,59180,300,52,1513,415434,238339,5040,94988,8,6400,56514,34,976,34,8315,0,13200,478317,47600,66578.0
41,71285,385,0,955,0,243,4929,3188,324.0,324,104,4,0,5,1,1,289504,47880,300,56,6691,156775,109250,1201,46511,96,0,68609,1,23,8,2395,204,0,254958,49500,43798.0
42,136225,2814,0,6573,1036,439,13722,5252,2940.0,1497,500,22,0,13,3,24,915122,115188,299,68,36192,497052,419457,5710,180331,241,2912,45555,49,1230,32,5157,13,0,1019679,125900,115820.0
43,113492,352,148,4462,3300,99,10848,8436,1662.0,1395,337,22,0,8,2,458,546383,75150,300,46,22100,371168,158658,7705,203742,112,12470,27412,59,1024,32,2992,0,0,547164,90375,97492.0
44,598038,6743,44,4167,3192,513,19085,0,4958.0,14900,1154,131,0,56,16,3113,3909963,196166,300,60,61355,1294959,11786622,29198,390070,305,204038,2050878,0,0,49,10501,167,0,3654610,199046,207032.0
45,53650,0,141,0,0,21,3442,0,1310.0,783,194,1,0,2,3,6,0,0,325,56,5743,92241,240708,2596,48616,0,0,186661,0,0,0,0,0,0,0,0,14683.0
46,68473,809,502,1851,2723,22,5238,0,4343.0,2557,509,46,0,6,4,11,1552800,746000,327,63,27628,199592,240708,3235,105302,0,25000,105778,12,330,0,0,502,0,779000,90000,658950.0
47,137882,0,0,4400,9132,141,12290,1760,6817.0,6064,1200,135,0,44,7,1180,3989294,102160,327,86,62797,617434,240708,14007,401720,2,8858,10925139,47,1464,29,22203,239,800,5130467,132000,126830.0
48,51513,0,294,2262,1238,193,3700,3842,1693.0,676,212,11,0,6,1,61,349926,24200,301,52,7616,58576,34678,1394,26083,0,0,4730,0,0,21,2957,0,0,399744,36096,56016.0
49,241143,500,475,7154,2488,527,19499,5361,6470.0,4497,1200,70,0,26,9,12,779422,107480,327,77,73098,629091,404920,13455,296241,16,96,797965,87,3622,60,43839,181,6230,1963091,188946,151872.0
50,66128,0,0,2356,1442,104,3789,0,940.0,1023,300,13,0,7,0,0,377873,14136,339,63,5730,99478,34567,2125,49935,19,728,698104,11,400,13,4460,0,0,433332,32304,44000.0
51,202832,463,0,13363,6881,404,16711,9699,7628.0,3828,1208,32,0,26,2,438,2356087,81200,298,80,40909,393818,105607,7673,224014,3,558,49818,42,1443,47,12865,67,320,2046246,335580,164000.0
52,67350,0,0,2686,364,124,4226,0,1040.0,774,290,14,0,5,1,1,281523,21460,301,63,2285,40249,105607,791,28702,0,2040,2579,10,104,13,584,0,0,221335,21340,21460.0
53,56941,0,0,1857,354,66,2330,0,5365.0,2205,510,29,0,10,0,200,574803,6860,300,76,7209,208748,45289,2050,49130,14,4160,156948,9,278,24,17636,0,0,541056,1200,32000.0
54,182938,1459,571,10874,2616,400,12885,10483,4885.0,4327,1276,32,0,28,2,935,2009057,155000,328,88,55305,524175,167886,12115,244632,5,32916,58869,112,2682,46,15281,186,6978,2189613,124197,167717.0
55,63914,0,247,4614,1404,157,5012,4502,2310.0,1410,418,14,0,7,0,2,474470,47116,283,60,14955,109505,167886,3953,63387,0,0,7714,3,70,11,2020,0,0,191435,43014,51000.0
56,69163,0,71,3175,1054,127,4010,4709,2800.0,1333,350,13,0,5,1,1,341536,22888,277,56,3126,43940,7441,658,13205,0,2216,3720,14,298,13,1495,0,9950,367406,37655,49882.0
57,64712,0,0,2494,2123,296,3081,3940,1808.0,1598,248,12,0,5,2,125,454571,19100,302,54,7983,70656,41377,1856,43326,0,1144,18706,11,271,9,1159,0,0,310810,29910,53911.0
58,69773,0,312,3545,774,160,4938,4942,1800.0,1092,367,15,0,6,3,1,264540,9780,301,54,12935,38724,18666,1255,36219,1,392,3201,6,156,11,217,0,5000,264540,4500,62400.0
59,72916,274,0,5022,1902,176,4444,2294,2143.0,965,300,19,0,5,4,3,704482,51663,289,54,9138,98380,260467,3088,74297,2,12,23089,16,358,35,5228,5,0,353907,38670,59663.0
60,83617,0,327,4357,906,435,7936,203,5112.0,1807,582,23,0,13,2,547,653582,14200,338,66,28769,410559,113926,7562,153866,15,22048,11471,57,1187,34,6555,0,0,697392,47000,47000.0
61,57968,0,196,1652,1033,276,4234,2100,4889.0,976,420,14,0,5,1,207,125969,32840,338,63,6718,76241,113926,1404,43349,0,5824,16302,15,376,60,33755,0,9800,154570,29000,41000.0
62,69601,1094,35,1793,1715,94,5897,2079,990.0,1161,300,15,0,6,0,105,328571,27000,297,52,7430,95724,103190,3920,108148,0,124,15430,82,557,34,13950,21,220000,806268,54662,36139.0
63,65575,0,0,9458,5577,46,3615,0,990.0,1294,460,24,0,6,0,3,269704,27500,300,54,8991,89118,47049,1869,47223,0,3600,4440,17,392,25,3799,0,3600,323522,35826,36449.0
64,84549,0,0,2853,8174,102,4413,0,2121.0,938,300,23,0,5,3,103,334906,43100,300,54,8403,85724,267098,2517,52075,0,2610,8366,34,589,23,4610,31,258,439492,43263,54993.0
65,57607,0,65,2805,1389,46,3542,4879,731.0,646,150,17,0,4,1,0,279199,18640,301,60,3428,35683,10701,27373,26597,0,7176,4196,3,62,4,394,0,0,316884,18640,53000.0
66,73008,0,34,1546,1726,175,4583,1965,2263.0,1629,350,15,0,7,0,1,338566,27840,300,54,12302,78526,52430,3585,66766,3,624,24455,10,400,15,1406,0,0,361274,37580,35970.0
67,71704,0,0,3205,1252,141,3162,2187,5678.0,1678,293,22,0,9,0,3,530758,35560,338,63,9808,109237,58832,2387,36532,3,472,15621,18,320,17,3321,0,0,539784,24500,55594.0
68,55221,0,36,2862,680,110,4274,606,2203.0,1054,200,21,0,5,1,21,322010,26000,305,75,6317,53209,77391,1454,30491,0,1028,4213,20,439,7,1647,55,3000,381056,53000,5800.0
69,52223,0,0,1901,294,124,2413,2459,2068.0,760,200,12,0,4,0,0,226881,8160,301,54,1758,51123,77391,490,8706,0,1248,1356,25,241,1,50,0,0,232274,25000,43680.0
70,88935,0,104,6141,2332,238,7434,2062,3981.0,1664,568,25,0,11,0,68,597579,24700,300,50,9291,155895,44391,40735,80926,3,32,43041,25,494,101,6794,29,10000,647976,64696,79000.0
71,79099,0,12,3844,2740,130,5627,13,4111.0,1387,350,13,0,6,0,1,474521,57258,300,54,6798,61342,26715,12024,24762,2,9360,5456,104,2080,20,1875,10,0,278010,17760,29439.0
72,53996,0,0,1631,2467,89,3709,2035,2836.0,722,316,27,0,7,0,1,375609,17700,298,52,10477,97626,119087,2818,44378,2,8940,16956,6,165,14,2469,0,0,436724,36974,46997.0
73,28701,0,0,296,0,54,29051,0,42712.0,604,63,8,0,2,2,154,361185,60200,233,56,4630,68046,260467,4382,80884,0,13630,12566,0,0,5,1282,0,2900,499552,272119,72200.0
74,162854,0,846,9117,5199,371,9782,8855,5376.0,3253,382,23,0,16,2,3,773243,118840,299,48,30263,486973,267098,15151,405276,0,104,74476,0,0,19,4507,0,0,874319,92800,80200.0
75,28051,0,0,50,0,66,2774,0,2013.0,536,114,1,0,1,1,0,124200,40200,299,72,10214,48422,267098,2841,36564,0,0,0,0,0,0,0,0,0,112000,37000,3500.0
76,46300,732,17,1510,533,48,5207,0,2825.0,2741,414,19,0,7,2,3,263183,60096,303,54,15708,59680,43088,6238,85303,0,0,63536,0,0,2,449,0,0,238347,54236,54393.0
77,13249,0,0,558,0,211,2776,0,646.0,453,97,5,0,0,3,1,116922,20000,328,50,978,43119,1454636,485,8893,0,0,0,0,0,0,0,0,0,97256,25752,20000.0
78,142816,21,487,4405,12317,731,15608,53,5500.0,5949,1413,115,0,27,13,12,2259441,179758,299,72,54793,1630051,347810,24305,492125,76,42092,1144659,115,4417,67,29164,9849,18929,2327083,197277,210738.0
79,39553,0,0,0,0,20,2630,0,4403.0,551,17,10,0,1,1,2,151232,22400,301,44,2824,30668,30112,1142,23249,0,1400,0,0,0,1,60,0,0,102840,20000,22400.0
80,67954,0,23,4437,2236,170,5916,9535,1320.0,1006,175,16,0,6,4,18,405844,41230,300,53,10686,115734,57231,3452,83114,6,2080,2037,18,1709,20,6188,42,0,183995,59622,43230.0
81,25147,0,0,1378,0,1,2014,0,1134.0,997,84,7,0,1,3,5,137600,32500,250,44,1275,16500,57231,10039,10039,0,0,0,0,0,1,360,0,0,84532,20000,32000.0
82,97896,4287,0,1589,0,155,22519,0,3944.0,3892,435,55,0,5,17,14,470900,121600,318,90,23136,741780,83793,23750,465706,0,73360,181209,16,1440,19,11887,0,0,582512,271600,117987.0
83,165391,3172,930,23376,18368,159,12162,0,36029.0,3757,900,35,0,6,17,18,488460,85810,326,98,78670,788212,269292,24405,218506,120,1546,150164,1,38,161,3105,0,0,722167,141,84100.0
84,127030,3800,88,3567,367,172,17357,166,4347.0,4070,416,31,0,7,38,18,494973,85300,328,76,34551,624402,950115,19062,324833,46,0,149029,139,2336,27,11983,0,0,566683,180800,85300.0
85,114697,17493,0,4868,17563,305,25412,0,11118.0,4457,394,82,0,28,17,17,8276433,288640,329,83,31744,648911,950115,27377,498032,19,907,194543,11,360,24,9852,1077,0,7968492,378640,288640.0
86,100805,3121,69,9503,6392,128,11660,0,4310.0,1553,270,24,0,5,5,9,413000,87000,328,76,26974,354383,950115,96594,204081,93,0,55505,5,128,5,1113,0,0,463200,150400,288640.0
87,91553,5995,0,899,0,45,22193,0,1500.0,2050,79,14,0,5,13,11,260220,66700,326,56,14947,419555,950115,53729,435984,132,2017,46048,109,2142,18,15589,200,9500,859330,164200,66700.0
88,67577,3868,16,1428,0,126,21858,0,59109.0,1574,190,25,0,5,20,11,339423,79900,328,91,2573,227501,950115,24254,282726,32,2404,63448,292,5900,21,591,0,0,439303,206500,79900.0
89,99074,5904,0,1185,0,167,22818,0,26167.0,4160,335,62,0,7,25,18,468020,123520,326,90,28231,726173,111254,21482,513607,44,0,138181,37,571,13,4556,0,0,663781,273520,123520.0
90,126307,4626,0,1241,7985,146,12273,0,3132.0,2384,535,14,0,4,16,10,455160,90600,325,83,31178,504321,950115,13456,229812,63,3078,86190,11,270,17,3898,0,0,748727,153460,75000.0
91,62725,7241,0,647,0,47,14075,0,1050.0,1688,138,8,0,5,12,5,299020,78240,326,63,9721,313622,950115,9905,329685,0,3458,35521,21,813,22,6909,291,0,556059,107840,75000.0
92,147484,9637,89,9987,8337,215,23932,0,4149.0,4580,819,53,0,11,18,14,759711,184690,326,91,39833,830043,950115,21645,429651,108,8204,156375,12,305,20,32817,252,3500,652563,280000,183500.0
93,65056,5913,0,789,0,44,13080,0,1002.0,1689,269,7,0,7,13,7,71720,10740,328,50,9145,323722,950115,9980,352071,0,1707,32029,38,1005,24,15038,475,7125,397037,107840,78240.0
94,59812,0,0,1829,2119,49,1880,0,751.0,778,135,9,0,4,0,0,269400,32400,279,72,4757,64343,21149,924,15494,2,0,6801,3,60,5,913,0,16800,312647,27500,30000.0
95,24257,53,880,710,5182,10,3585,0,9778.0,1070,184,27,0,4,2,0,136274,21242,330,70,3440,88836,60861,2077,46512,0,0,6240,0,0,3,210,0,0,104359,20000,20000.0
96,15476,63,0,18,5158,0,15038,0,21129.0,778,155,7,0,1,1,1,73652,20000,166,84,734,35757,60861,1236,16204,0,0,3320,0,0,0,0,0,0,25849,2000,2000.0
97,194247,4695,0,7917,15,527,19319,9836,3306.0,5438,976,62,0,28,12,71,1929020,191807,318,81,47228,1539553,423736,16994,367502,57,92474,309497,37,1016,30,5223,97,2079,2312655,183105,178267.0
98,90942,86,75,5438,5451,210,11218,405,9122.0,3753,532,36,0,6,4,14,620915,109875,306,54,27792,431624,251647,16477,188402,0,4600,236660,54,2390,12,3980,1265,0,2396972,150177,0.0
99,48787,0,305,5857,4190,22,1459,0,1525.0,1043,300,5,0,2,0,2,341541,73000,306,48,1094,13624,73924,1639,4999,0,0,25000,0,0,0,0,0,0,275491,70000,70000.0
100,19991,0,0,1742,0,58,4282,0,3091.0,660,200,14,0,1,1,1,120000,58000,306,48,0,1124,73924,492,5335,0,0,0,0,0,0,0,1,0,88388,3000,30000.0
101,6586,0,0,913,0,20,7499,0,1667.0,1267,300,7,0,3,3,0,141920,83200,33,48,1082,5205,73924,202,3470,0,0,0,0,0,3,300,42,0,101500,70000,70000.0
102,53697,0,0,3052,69,39,1906,94,1587.0,1403,150,38,0,14,2,122,695296,90080,328,105,8369,100703,73924,1516,29072,0,0,0,5,134,59,4537,117,0,1193768,45790,58000.0
103,55488,240,120,6160,3354,21,4455,2565,4482.0,1965,218,42,0,8,6,70,798807,58200,301,56,4750,106582,31886,4707,24621,2,2184,7530,10,275,11,467,348,3250,825314,85700,75200.0
104,29584,729,0,1211,0,65,31767,0,3958.0,1614,164,22,0,5,4,313,368072,72000,258,45,5188,418500,59116,4981,71796,7,250,279509,0,0,0,0,0,0,453517,150000,120000.0
105,85360,0,0,3187,6805,74,10863,0,6435.0,2285,176,31,0,6,5,2,734084,100000,300,70,10653,181545,124930,8359,223459,0,24,11713,34,870,28,8402,0,0,738018,109851,85046.64113475177
106,87609,0,53,751,2,51,5033,0,1618.0,1069,400,9,0,5,0,0,344366,43600,300,78,2710,127609,124930,1821,27984,4,720,10800,1,80,22,6407,0,0,340311,50000,43600.0
107,124438,380,719,8686,0,120,7486,8132,17030.0,2816,379,22,0,10,4,13,1014978,58000,300,70,24215,193749,124930,6621,127479,3,56,11713,0,0,15,5896,0,0,664603,51940,85046.64113475177
108,70472,0,0,488,0,41,4956,5315,1259.0,965,250,14,0,5,0,2,409730,53000,302,78,2474,89306,9176,592,18595,1,45,4140,2,30,15,3060,0,0,360077,48000,53000.0
109,236892,15440,250,18273,6555,616,19422,8001,24080.0,10027,840,142,0,28,17,56,4596780,218000,298,70,56343,894765,72279,13023,442812,1795,3130,994763,59,1118,37,11125,516,6295,5771961,173797,360697.0
110,9847,63,0,0,0,0,2558,0,992.0,389,71,2,0,0,3,18,95500,15000,300,68,1543,61553,423876,1408,32790,500,5000,0,0,0,23,353,0,0,105000,30000,10000.0
111,133466,183,0,6938,3792,339,7753,375,4366.0,6322,541,61,0,29,24,73,2150006,63560,297,68,62089,701593,531434,18249,272711,4011,78794,207000,24,734,25,12175,485,0,1979402,50044,41674.0
112,9294,0,0,0,0,0,1447,0,29940.0,917,90,4,0,1,1,4,0,0,337,87,281,3400,22394,4042,7225,0,0,0,2,50,4,122,0,0,0,0,0.0
113,213474,0,0,17654,7455,468,20985,1127,5027.0,9966,1338,167,0,18,22,5,2882960,432716,300,68,29785,923829,343982,17227,339168,209,0,0,145,4798,14,12616,548,0,2634504,366930,408488.0
114,283477,3495,0,26805,0,872,24294,29,2970.0,8029,1214,89,0,18,24,41,2316277,278760,299,68,104334,1087927,343982,29390,660755,285,187200,2481416,63,2475,24,11018,0,0,1926456,259748,258761.0
115,88840,0,27,7787,3273,110,5708,6535,1789.0,1589,504,26,0,7,1,305,529736,51294,299,52,15059,211017,145512,2872,102311,2,6412,4702,14,324,87,4786,378,4250,583847,61000,48804.0
116,56015,0,25,3053,8201,39,9125,0,3077.0,1655,345,16,0,6,4,29,584863,108260,336,61,13770,191446,95615,7950,236563,2,10228,65114,70,1465,57,12905,1538,14290,525518,100874,105114.0
117,186701,0,2285,8228,8201,237,11394,0,10788.0,3734,390,28,0,11,6,78,1141283,135584,337,59,28379,224438,49897,5993,168898,10,0,65114,2,43,46,11042,1099,10000,953835,144500,149200.0
118,56580,0,103,7210,1407,134,6903,1114,9185.0,3047,345,41,0,16,0,2,1463701,94600,300,54,9039,125701,145512,1980,40936,0,18720,27878,14,538,20,4483,0,440,2024940,92000,82000.0
119,251847,5311,6805,19659,10142,405,21070,11282,12488.0,9148,2700,56,0,27,26,2428,2964160,248950,330,75,80910,1117127,470407,16259,390432,176,4950,844870,65,2074,19,17927,19218,6135,2242719,207835,242717.0
120,178364,0,0,1653,8710,124,7231,3500,3252.0,5236,1440,25,0,10,15,582,1482080,124475,331,73,37234,669685,247164,7554,183229,155,16218,844870,27,711,16,8918,0,0,1121359,103917,103262.0
121,118383,0,114,1162,10142,152,7047,2000,1823.0,4532,1300,24,0,10,14,571,1482080,124475,331,73,29528,585347,104449,7461,146555,117,9930,844870,22,840,11,5178,0,0,1121359,103917,104041.0
122,67463,0,0,2267,4221,39,6086,0,3723.0,990,350,37,0,8,7,10,459422,46000,326,61,31857,329321,216863,9671,164781,0,214,76440,12,1560,9,8126,210,0,474451,46000,38500.0
123,108204,0,148,2821,4608,51,4228,0,1680.0,5317,1050,35,0,17,2,30,573970,41396,332,62,9409,544500,466866,103267,174525,0,264,10958,14,1400,17,3440,62,3560,728201,37500,72850.0
124,49422,0,0,0,0,20,1944,1309,1066.0,606,322,6,0,4,3,14,105046,21452,330,105,1675,198458,303219,99904,99891,0,0,21828,0,0,7,2520,0,0,99317,20000,20000.0
125,184929,0,0,1500,0,294,13427,0,3280.0,3310,664,8,0,20,8,8,1385614,75800,326,57,44041,289739,363239,7090,195293,0,25480,36615,68,2050,9,27262,0,8000,1423675,108000,93436.0
126,146847,10793,0,4089,6795,133,24470,2732,7726.0,4826,678,54,0,15,28,511,1475217,279896,300,54,39818,1255500,249789,18377,279001,182,600,279509,83,1027,40,7919,3187,11476,1579347,403489,258896.0
127,220661,0,0,8133,3345,635,10364,0,3587.0,3980,1091,36,0,26,7,1,1977568,102800,314,63,54126,501359,104449,7549,107050,22,92,43813,12,332,24,7614,0,40,1879523,98717,91863.0
128,117267,19513,0,3720,3051,55,20623,25,14876.0,2264,551,70,0,31,43,1713,3108078,75800,325,57,48875,1597726,303219,16108,318886,8,7800,1323696,11,1265,40,11128,585,0,3674759,277553,120817.0
129,180381,0,660,0,0,1534,10909,12750,3986.0,4289,803,15,0,28,1,152,619740,75800,327,57,20292,295125,104449,3549,59058,4,13222,119484,9,3108,15,32161,0,0,2281000,91570,82996.0
130,134875,5249,78,9022,4129,374,21151,5359,3500.0,7283,1295,12,0,32,10,11,741544,237132,326,98,12563,1350561,386513,28702,569754,22715,8462,1100759,104,2552,880,10092,378,660,1064047,210000,165151.0
131,62567,135,128,0,0,5,3853,236,2643.0,1570,85,3,0,3,1,1,200087,40000,307,78,3316,26577,88078,340,34806,3,9180,0,2,50,6,1988,1,0,239569,40000,40000.0
132,66814,244,0,1659,1150,146,4393,0,3123.0,1843,145,15,0,5,1,28,328846,30300,328,94,6190,108357,36827,1137,23440,31,0,22170,8,186,4,743,22,0,313434,34100,26600.0
133,94732,755,0,2830,93,282,10415,0,7000.0,8547,572,79,0,15,0,0,1160000,128050,326,82,26139,1061085,355632,17008,420372,246,182504,86850,34,759,37,7309,158,200,1078212,100000,100000.0
134,58854,0,0,4465,1201,19,3616,1588,1147.0,913,200,19,0,5,0,8,211645,48240,300,60,491,64990,31201,2163,36773,0,3328,5400,0,0,18,1823,158,1285,222680,39000,45000.0
135,26258,0,0,418,0,55,1340,1390,2738.0,700,130,7,0,2,1,1,145822,12000,249,45,2455,28963,27375,1462,16694,0,520,990,0,0,1,25,80,0,129763,800,8000.0
